Real NN 0 Correlation for Spin Coating - 0: MAE,Predicted NN 0 Correlation for Spin Coating - 0: MAE,Real NN 1 Correlation for Spin Coating - 0: MAE,Predicted NN 1 Correlation for Spin Coating - 0: MAE,Real NN 2 Correlation for Spin Coating - 0: MAE,Predicted NN 2 Correlation for Spin Coating - 0: MAE,Real NN 3 Correlation for Spin Coating - 0: MAE,Predicted NN 3 Correlation for Spin Coating - 0: MAE,Averages for 0:,Real NN 0 Correlation for Spin Coating - 1: MAE,Predicted NN 0 Correlation for Spin Coating - 1: MAE,Real NN 1 Correlation for Spin Coating - 1: MAE,Predicted NN 1 Correlation for Spin Coating - 1: MAE,Real NN 2 Correlation for Spin Coating - 1: MAE,Predicted NN 2 Correlation for Spin Coating - 1: MAE,Real NN 3 Correlation for Spin Coating - 1: MAE,Predicted NN 3 Correlation for Spin Coating - 1: MAE,Averages for 1:
0.7,1.0271764993667603,0.7,0.9756805896759033,0.7,0.9893855452537537,0.7,0.7547744512557983,0.9367542713880539,0.95,1.1924197673797607,0.95,1.0706645250320435,0.95,1.0650073289871216,0.95,0.8228882551193237,1.0377449691295624
6.47,5.152585029602051,6.47,5.196894645690918,6.47,5.418624401092529,6.47,4.9993462562561035,5.1918625831604,0.95,0.8723776340484619,0.95,1.2625160217285156,0.95,0.9060307145118713,0.95,0.729758620262146,0.9426707476377487
0.69,0.7111608982086182,0.69,0.6152348518371582,0.69,0.2924664616584778,0.69,0.6669381856918335,0.5714500993490219,1.49,1.5206583738327026,1.49,1.587429165840149,1.49,1.8170087337493896,1.49,1.473603367805481,1.5996749103069305
6.48,5.879031181335449,6.48,6.353792667388916,6.48,6.14245080947876,6.48,5.9947309494018555,6.092501401901245,0.95,0.9701710939407349,0.95,1.1025872230529785,0.95,0.9507205486297607,0.95,0.9410175085067749,0.9911240935325623
0.64,0.7833435535430908,0.64,0.7068020105361938,0.64,0.6467403769493103,0.64,0.556259036064148,0.6732862442731857,5.9,6.184530258178711,5.9,6.169250965118408,5.9,6.5170135498046875,5.9,5.853282928466797,6.181019425392151
1.49,1.659318208694458,1.49,1.7020078897476196,1.49,1.8404030799865723,1.49,1.4999858140945435,1.6754287481307983,5.27,4.7024993896484375,5.27,4.441693305969238,5.27,4.351017475128174,5.27,4.741258144378662,4.559117078781128
1.88,1.8959120512008667,1.88,1.8283836841583252,1.88,1.9123790264129639,1.88,1.513391375541687,1.7875165343284607,0.95,0.9994615316390991,0.95,0.9918076992034912,0.95,0.9487054347991943,0.95,0.9187616109848022,0.9646840691566467
3.37,4.160376071929932,3.37,3.973510980606079,3.37,4.173566818237305,3.37,3.725217580795288,4.008167862892151,0.95,1.004610300064087,0.95,0.9784648418426514,0.95,0.9810078144073486,0.95,0.9224036931991577,0.9716216623783112
0.87,0.745384693145752,0.87,0.7658801078796387,0.87,0.898811399936676,0.87,0.857664942741394,0.8169352859258652,3.12,3.32077956199646,3.12,3.4097514152526855,3.12,3.2673208713531494,3.12,3.4590585231781006,3.364227592945099
0.84,0.7291915416717529,0.84,0.8969708681106567,0.84,0.8501437902450562,0.84,0.7740854024887085,0.8125979006290436,0.95,0.9675350189208984,0.95,1.1043604612350464,0.95,0.9528441429138184,0.95,0.9520477056503296,0.9941968321800232
3.75,3.9563143253326416,3.75,3.8907370567321777,3.75,3.971195936203003,3.75,4.258330821990967,4.019144535064697,8.02,8.470793724060059,8.02,8.209271430969238,8.02,8.261788368225098,8.02,8.161151885986328,8.27575135231018
3.95,4.3140435218811035,3.95,4.334272384643555,3.95,4.423393249511719,3.95,4.2314863204956055,4.325798869132996,0.95,0.9583331346511841,0.95,1.0201958417892456,0.95,0.9182600975036621,0.95,0.9356073141098022,0.9580990970134735
4.1,4.031476020812988,4.1,4.344301223754883,4.1,3.790323495864868,4.1,3.8357863426208496,4.000471770763397,5.27,4.946855068206787,5.27,4.536101341247559,5.27,4.376431465148926,5.27,4.445713996887207,4.57627546787262
4.1,4.009176254272461,4.1,4.188241004943848,4.1,4.229936122894287,4.1,3.910827159881592,4.084545135498047,6.8,7.25460958480835,6.8,7.435033798217773,6.8,7.096462249755859,6.8,7.239369869232178,7.25636887550354
0.64,0.7813088893890381,0.64,0.679437518119812,0.64,0.6452192664146423,0.64,0.47160378098487854,0.6443923637270927,5.1,4.4924635887146,5.1,4.824436187744141,5.1,5.083957195281982,5.1,5.498556613922119,4.9748533964157104
4.4,4.1864142417907715,4.4,3.522495746612549,4.4,3.6674559116363525,4.4,4.094128131866455,3.867623507976532,3.12,2.7434768676757812,3.12,2.4883341789245605,3.12,2.936215877532959,3.12,2.496852397918701,2.6662198305130005
0.69,0.5645735263824463,0.69,0.6155122518539429,0.69,0.6395610570907593,0.69,0.6725763082504272,0.6230557858943939,1.04,1.0321133136749268,1.04,1.0350359678268433,1.04,0.9264814257621765,1.04,1.1781762838363647,1.0429517477750778
0.6,1.0613900423049927,0.6,0.603177547454834,0.6,0.6906177401542664,0.6,0.6704326868057251,0.7564045041799545,4.68,5.176904201507568,4.68,5.097446441650391,4.68,5.0115814208984375,4.68,4.897037506103516,5.045742392539978
0.7,0.9516098499298096,0.7,0.7735800743103027,0.7,0.8210360407829285,0.7,0.6614400148391724,0.8019164949655533,0.95,0.9925141334533691,0.95,0.9519715309143066,0.95,0.9498927593231201,0.95,0.9168542623519897,0.9528081715106964
0.8,0.8651847839355469,0.8,0.72667396068573,0.8,0.6130301356315613,0.8,0.5621308088302612,0.6917549222707748,0.95,1.0729200839996338,0.95,1.0554808378219604,0.95,0.9945870041847229,0.95,0.8381413221359253,0.9902823120355606
4.1,4.089717388153076,4.1,4.482832908630371,4.1,3.8226511478424072,4.1,3.891254425048828,4.071613967418671,5.27,4.289455413818359,5.27,4.471066951751709,5.27,4.017701148986816,5.27,3.9704535007476807,4.187169253826141
2.72,2.4381000995635986,2.72,2.4040839672088623,2.72,3.159789800643921,2.72,2.3848581314086914,2.5967079997062683,0.6,0.8340630531311035,0.6,0.907913327217102,0.6,0.7463223934173584,0.6,0.6743701696395874,0.7906672358512878
4.88,5.097191333770752,4.88,4.840738296508789,4.88,5.095694065093994,4.88,5.19365930557251,5.056820750236511,0.95,1.1375792026519775,0.95,1.0757582187652588,0.95,1.0891118049621582,0.95,0.8225849866867065,1.0312585532665253
0.73,0.9315943717956543,0.73,0.7879416942596436,0.73,0.8902362585067749,0.73,0.7824658155441284,0.8480595350265503,0.86,1.073105812072754,0.86,1.0418680906295776,0.86,0.6820917725563049,0.86,0.7414398193359375,0.8846263736486435
4.5,4.383099555969238,4.5,4.548357963562012,4.5,4.454076766967773,4.5,4.45783805847168,4.460843086242676,5.1,5.272778034210205,5.1,5.3357930183410645,5.1,5.05912971496582,5.1,4.876575946807861,5.136069178581238
0.75,0.7283821105957031,0.75,0.7001856565475464,0.75,0.6733818650245667,0.75,0.6068047285079956,0.6771885901689529,1.1,1.4507131576538086,1.1,1.1295708417892456,1.1,1.3664095401763916,1.1,1.5406713485717773,1.3718412220478058
4.75,4.970355987548828,4.75,4.9164958000183105,4.75,4.734889507293701,4.75,4.801234722137451,4.855744004249573,5.27,5.117380142211914,5.27,5.066213607788086,5.27,4.911585330963135,5.27,4.972041606903076,5.016805171966553
0.69,0.14731624722480774,0.69,0.5259970426559448,0.69,0.24836307764053345,0.69,0.7467197179794312,0.4170990213751793,0.95,0.9968085289001465,0.95,0.9550625085830688,0.95,0.9359486103057861,0.95,0.906216025352478,0.9485089182853699
0.56,0.8925220966339111,0.56,0.6645053625106812,0.56,0.7975344061851501,0.56,0.7122732400894165,0.7667087763547897,0.95,0.9910120964050293,0.95,0.9919700622558594,0.95,0.9197198152542114,0.95,0.9167789220809937,0.9548702239990234
0.77,0.43691912293434143,0.77,0.7726989984512329,0.77,0.9086362719535828,0.77,0.6389683485031128,0.6893056854605675,8.02,8.010038375854492,8.02,8.243696212768555,8.02,8.089104652404785,8.02,8.024428367614746,8.091816902160645
4.88,5.254866123199463,4.88,4.811227798461914,4.88,5.094242572784424,4.88,5.058120250701904,5.054614186286926,0.95,0.9919124841690063,0.95,0.9319082498550415,0.95,0.949954628944397,0.95,0.9166911840438843,0.9476166367530823
5.73,6.104367256164551,5.73,6.30390739440918,5.73,6.0059285163879395,5.73,6.082282066345215,6.124121308326721,3.2,3.478314161300659,3.2,3.4566893577575684,3.2,3.637481927871704,3.2,3.4499831199645996,3.505617141723633
0.84,0.731731653213501,0.84,0.7821964025497437,0.84,0.6438938975334167,0.84,0.886431097984314,0.7610632628202438,0.9,1.1499989032745361,0.9,1.0942729711532593,0.9,1.205524206161499,0.9,1.0804616212844849,1.1325644254684448
4.01,4.908692359924316,4.01,4.313532829284668,4.01,4.3414835929870605,4.01,4.102984428405762,4.416673302650452,0.95,0.924882173538208,0.95,0.8809469938278198,0.95,0.8737564086914062,0.95,0.7529772520065308,0.8581407070159912
0.84,0.6962728500366211,0.84,0.9004383087158203,0.84,0.8698249459266663,0.84,0.7872747182846069,0.8134527057409286,2.8,3.3259999752044678,2.8,3.362372398376465,2.8,3.2829837799072266,2.8,2.9864304065704346,3.2394466400146484
4.75,5.2401652336120605,4.75,4.4632368087768555,4.75,4.455456733703613,4.75,4.398955345153809,4.6394535303115845,0.95,1.1382296085357666,0.95,1.0065330266952515,0.95,1.1082277297973633,0.95,1.0592855215072632,1.0780689716339111
0.73,1.6468383073806763,0.73,1.6935099363327026,0.73,2.2396013736724854,0.73,1.9287351369857788,1.8771711885929108,5.98,6.039131164550781,5.98,6.195263385772705,5.98,5.9047980308532715,5.98,5.9281487464904785,6.016835331916809
3.75,3.9530980587005615,3.75,3.9020447731018066,3.75,4.0415940284729,3.75,4.117747783660889,4.003621160984039,0.88,1.1146745681762695,0.88,0.7187923192977905,0.88,0.8931738138198853,0.88,0.8325902223587036,0.8898077309131622
2.72,2.1987802982330322,2.72,2.7005233764648438,2.72,2.8093149662017822,2.72,1.8386069536209106,2.386806398630142,0.95,1.2458536624908447,0.95,1.0663589239120483,0.95,1.0430207252502441,0.95,0.876329779624939,1.057890772819519
6.48,6.49298620223999,6.48,6.6799845695495605,6.48,6.089144706726074,6.48,6.264407157897949,6.3816306591033936,0.9,1.7490242719650269,0.9,2.3147406578063965,0.9,1.6455395221710205,0.9,1.727185606956482,1.8591225147247314
1.88,1.8955657482147217,1.88,1.7926881313323975,1.88,1.9544570446014404,1.88,1.4661298990249634,1.7772102057933807,0.95,0.9124248027801514,0.95,0.8740872144699097,0.95,0.7606276869773865,0.95,0.7717145681381226,0.8297135680913925
0.84,0.8618862628936768,0.84,0.8324114084243774,0.84,0.7647832632064819,0.84,0.9203161001205444,0.8448492586612701,0.95,1.0122143030166626,0.95,1.0930622816085815,0.95,0.9205715656280518,0.95,0.9433420896530151,0.9922975599765778
0.75,0.7301456928253174,0.75,0.7337360382080078,0.75,0.6608172655105591,0.75,0.690667986869812,0.7038417458534241,0.95,0.9242575168609619,0.95,0.9103087186813354,0.95,1.1713590621948242,0.95,1.063048243522644,1.0172433853149414
0.69,0.5421793460845947,0.69,0.5646711587905884,0.69,0.10633838176727295,0.69,0.7079223394393921,0.48027780652046204,4.35,4.529876708984375,4.35,4.381484031677246,4.35,4.280050277709961,4.35,4.299010753631592,4.3726054430007935
2.72,2.221686363220215,2.72,2.231142044067383,2.72,2.349336862564087,2.72,2.429171085357666,2.3078340888023376,0.82,0.7882053852081299,0.82,0.9183038473129272,0.82,0.5126261711120605,0.82,0.8308743238449097,0.7625024318695068
1.63,1.759009838104248,1.63,1.7465147972106934,1.63,1.8939621448516846,1.63,1.490827202796936,1.7225784957408905,0.95,1.0119677782058716,0.95,1.193432092666626,0.95,0.901803731918335,0.95,0.9286903142929077,1.008973479270935
4.43,4.565900802612305,4.43,4.385653972625732,4.43,4.201117515563965,4.43,4.480717182159424,4.4083473682403564,0.95,0.9902045726776123,0.95,0.9563794136047363,0.95,0.9456640481948853,0.95,0.9244140386581421,0.954165518283844
0.81,0.82718825340271,0.81,0.8929132223129272,0.81,0.8757309913635254,0.81,0.8829492330551147,0.8696954250335693,6.6,7.421972751617432,6.6,7.455577850341797,6.6,7.329566478729248,6.6,7.309641361236572,7.379189610481262
0.81,0.9226338863372803,0.81,0.905737042427063,0.81,0.8938959836959839,0.81,0.7784398794174194,0.8751766979694366,0.95,0.8471150398254395,0.95,0.7534937858581543,0.95,0.9579170346260071,0.95,1.064526915550232,0.9057631939649582
0.84,0.7822878360748291,0.84,0.7963813543319702,0.84,0.6808300614356995,0.84,0.8948711156845093,0.788592591881752,3.75,3.6325371265411377,3.75,3.9984612464904785,3.75,4.0711188316345215,3.75,3.625044584274292,3.8317904472351074
1.49,1.4077677726745605,1.49,1.2258745431900024,1.49,1.8875682353973389,1.49,1.5770009756088257,1.5245528817176819,2.8,3.4273416996002197,2.8,3.5780506134033203,2.8,3.283247232437134,2.8,3.0949485301971436,3.3458970189094543
4.02,3.8247621059417725,4.02,4.015028953552246,4.02,4.26426362991333,4.02,3.886946678161621,3.9977503418922424,5.27,5.1740875244140625,5.27,5.0564494132995605,5.27,4.872250080108643,5.27,5.007968902587891,5.027688980102539
0.69,0.93660569190979,0.69,0.7203776836395264,0.69,0.8825766444206238,0.69,0.5147174596786499,0.7635693699121475,2.71,2.8209660053253174,2.71,2.990506172180176,2.71,2.7029240131378174,2.71,2.560720443725586,2.768779158592224
6.47,6.699793815612793,6.47,6.520191192626953,6.47,6.370296478271484,6.47,6.499237537384033,6.522379755973816,3.75,3.793684720993042,3.75,3.6859593391418457,3.75,3.6517488956451416,3.75,3.488924026489258,3.6550792455673218
0.67,0.7130587100982666,0.67,0.8246870040893555,0.67,0.6673948764801025,0.67,0.6478666067123413,0.7132517993450165,8.0,7.746007442474365,8.0,7.976828098297119,8.0,7.766671657562256,8.0,7.716825008392334,7.8015830516815186
6.64,6.79024076461792,6.64,6.613004684448242,6.64,6.187028408050537,6.64,6.363967418670654,6.488560318946838,4.35,4.624430179595947,4.35,4.662064552307129,4.35,4.219831943511963,4.35,3.9257547855377197,4.35802036523819
0.86,0.5386097431182861,0.86,0.5505036115646362,0.86,0.8888075351715088,0.86,0.8182719945907593,0.6990482211112976,1.63,1.8907822370529175,1.63,1.5816054344177246,1.63,1.7431552410125732,1.63,1.4124971628189087,1.657010018825531
7.62,6.339995861053467,7.62,6.354454517364502,7.62,6.135655403137207,7.62,6.218129634857178,6.262058854103088,6.8,7.247459411621094,6.8,7.428491592407227,6.8,7.125829696655273,6.8,7.263917922973633,7.266424655914307
0.73,0.8785413503646851,0.73,0.7758879661560059,0.73,0.8981039524078369,0.73,0.8195775747299194,0.8430277109146118,0.9,1.259154200553894,0.9,1.112967848777771,0.9,1.135749101638794,0.9,1.1250513792037964,1.1582306325435638
6.47,6.617965221405029,6.47,6.530392646789551,6.47,6.681093692779541,6.47,6.47418212890625,6.575908422470093,0.95,0.9826464653015137,0.95,1.0017324686050415,0.95,0.9215044975280762,0.95,0.9168142080307007,0.955674409866333
0.85,1.068199634552002,0.85,0.7063678503036499,0.85,0.8129634261131287,0.85,0.8869408369064331,0.8686179369688034,0.95,0.9609953165054321,0.95,1.050704836845398,0.95,0.9191751480102539,0.95,0.9331969022750854,0.9660180509090424
4.88,5.023701190948486,4.88,4.88510274887085,4.88,5.090217590332031,4.88,5.250458717346191,5.06237006187439,1.1,1.2127735614776611,1.1,1.0363835096359253,1.1,1.4415662288665771,1.1,1.0135289430618286,1.176063060760498
0.64,0.7429207563400269,0.64,0.7172210216522217,0.64,0.7009081840515137,0.64,0.6423405408859253,0.7008476257324219,8.6,8.503324508666992,8.6,8.887736320495605,8.6,8.772335052490234,8.6,9.356318473815918,8.879928588867188
4.02,3.902315855026245,4.02,4.243319988250732,4.02,3.944173812866211,4.02,4.252579689025879,4.085597336292267,5.98,6.060637950897217,5.98,6.219854354858398,5.98,6.327969074249268,5.98,5.972681522369385,6.145285725593567
0.56,-0.08524104952812195,0.56,-0.14469823241233826,0.56,0.8548645377159119,0.56,0.5759023427963257,0.30020689964294434,1.88,1.8751463890075684,1.88,2.1178038120269775,1.88,1.6175715923309326,1.88,1.7894090414047241,1.8499827086925507
0.64,0.6693415641784668,0.64,0.7115446329116821,0.64,0.6970622539520264,0.64,0.6591528654098511,0.6842753291130066,6.06,6.054312705993652,6.06,6.12447452545166,6.06,5.89841890335083,6.06,5.855538845062256,5.9831862449646
4.1,4.005736827850342,4.1,4.095396518707275,4.1,4.3364033699035645,4.1,3.8631768226623535,4.075178384780884,0.95,0.998529314994812,0.95,0.9796966314315796,0.95,0.9192023873329163,0.95,0.9164823293685913,0.9534776657819748
0.67,0.7722163200378418,0.67,0.8128989934921265,0.67,0.7054829001426697,0.67,1.0170196294784546,0.8269044607877731,3.12,3.5217862129211426,3.12,3.40431547164917,3.12,3.2800166606903076,3.12,3.233686923980713,3.3599513173103333
1.49,1.659318208694458,1.49,1.7020078897476196,1.49,1.8404030799865723,1.49,1.4999858140945435,1.6754287481307983,0.95,1.0765280723571777,0.95,0.932724118232727,0.95,0.975288987159729,0.95,0.9390908479690552,0.9809080064296722
0.67,0.7809691429138184,0.67,0.8445998430252075,0.67,0.7078191637992859,0.67,0.714990496635437,0.7620946615934372,2.71,4.848695755004883,2.71,3.8738315105438232,2.71,4.940484523773193,2.71,3.007518768310547,4.167632639408112
0.7,0.026018410921096802,0.7,0.7985299825668335,0.7,0.488963782787323,0.7,0.37952032685279846,0.42325812578201294,7.1,7.02712869644165,7.1,7.156456470489502,7.1,6.671666622161865,7.1,6.565846920013428,6.855274677276611
0.69,0.555281400680542,0.69,0.7215858697891235,0.69,0.679607093334198,0.69,0.7633870840072632,0.6799653619527817,0.95,1.0743987560272217,0.95,1.0219838619232178,0.95,1.002187728881836,0.95,0.8819698095321655,0.9951350390911102
4.51,4.347426891326904,4.51,4.313864231109619,4.51,4.240084648132324,4.51,4.389146327972412,4.322630524635315,9.7,9.231547355651855,9.7,9.34906005859375,9.7,9.434168815612793,9.7,9.296436309814453,9.327803134918213
6.47,6.630160808563232,6.47,6.63523006439209,6.47,6.5091753005981445,6.47,6.110367298126221,6.471233367919922,0.95,0.999474048614502,0.95,1.0282416343688965,0.95,0.9521375894546509,0.95,0.9241355657577515,0.9759972095489502
0.68,1.429340124130249,0.68,0.8949671983718872,0.68,0.990022599697113,0.68,0.8410528898239136,1.0388457030057907,6.6,7.277583599090576,6.6,8.6671781539917,6.6,7.894935131072998,6.6,7.986927509307861,7.956656098365784
3.04,2.938244581222534,3.04,2.923626184463501,3.04,2.923884630203247,3.04,2.552967071533203,2.8346806168556213,5.1,5.578210353851318,5.1,5.386165142059326,5.1,4.955531597137451,5.1,4.950747013092041,5.217663526535034
0.93,1.4701826572418213,0.93,1.0754354000091553,0.93,1.2746187448501587,0.93,1.0060151815414429,1.2065629959106445,0.95,0.9903769493103027,0.95,0.9505454301834106,0.95,0.9451239705085754,0.95,0.9249333143234253,0.9527449160814285
0.87,0.816504955291748,0.87,0.8724414110183716,0.87,0.8707243800163269,0.87,0.8469632863998413,0.851658508181572,0.95,1.085359811782837,0.95,1.0847357511520386,0.95,0.6444842219352722,0.95,1.100939154624939,0.9788797348737717
4.1,4.361756801605225,4.1,4.524753570556641,4.1,4.637264728546143,4.1,4.993310451507568,4.629271388053894,8.02,6.918868064880371,8.02,7.86513614654541,8.02,8.298948287963867,8.02,7.751439571380615,7.708598017692566
0.94,0.9271738529205322,0.94,0.8666657209396362,0.94,0.842052161693573,0.94,0.8190702199935913,0.8637404888868332,4.7,4.228334903717041,4.7,4.967920780181885,4.7,4.720889568328857,4.7,5.503960132598877,4.855276346206665
5.73,5.919579029083252,5.73,5.9789838790893555,5.73,6.094778060913086,5.73,6.381019592285156,6.093590140342712,0.95,0.9575737714767456,0.95,0.975793719291687,0.95,0.9461292028427124,0.95,1.0474098920822144,0.9817266464233398
1.42,1.6701319217681885,1.42,1.7779979705810547,1.42,1.7375476360321045,1.42,1.6277002096176147,1.7033444344997406,6.8,8.280023574829102,6.8,8.017139434814453,6.8,7.912787914276123,6.8,7.579143047332764,7.94727349281311
4.88,4.86104154586792,4.88,4.836892127990723,4.88,5.055706977844238,4.88,4.906994819641113,4.9151588678359985,0.95,1.0338919162750244,0.95,0.9484528303146362,0.95,1.175055742263794,0.95,1.0726884603500366,1.0575222373008728
0.85,1.3570871353149414,0.85,1.0752122402191162,0.85,0.916965663433075,0.85,1.2232457399368286,1.1431276947259903,0.95,0.9906843900680542,0.95,0.8346436023712158,0.95,0.9446780681610107,0.95,0.924730658531189,0.9236841797828674
4.75,5.298074722290039,4.75,4.5964508056640625,4.75,4.686516284942627,4.75,4.831658840179443,4.853175163269043,0.95,0.9921506643295288,0.95,1.0548146963119507,0.95,0.9284991025924683,0.95,0.9230126142501831,0.9746192693710327
0.69,0.29700496792793274,0.69,0.5901280641555786,0.69,0.14265942573547363,0.69,0.7323659658432007,0.4405396059155464,9.7,9.20470905303955,9.7,9.563100814819336,9.7,9.45141887664795,9.7,9.251813888549805,9.36776065826416
0.64,0.8469762802124023,0.64,0.6056485176086426,0.64,0.6394170522689819,0.64,0.41128483414649963,0.6258316710591316,3.2,4.383914947509766,3.2,4.8597331047058105,3.2,4.200036525726318,3.2,4.771031379699707,4.5536789894104
0.8,0.7208786010742188,0.8,0.9061392545700073,0.8,0.8783730864524841,0.8,0.8219441175460815,0.8318337649106979,8.6,8.247444152832031,8.6,9.126825332641602,8.6,8.691006660461426,8.6,8.791269302368164,8.714136362075806
0.69,0.6080727577209473,0.69,0.7758820056915283,0.69,0.704431414604187,0.69,0.7539786100387573,0.710591197013855,0.95,0.9816126823425293,0.95,0.9429227113723755,0.95,0.9622140526771545,0.95,0.902096152305603,0.9472113996744156
0.84,0.9538547992706299,0.84,0.8884438276290894,0.84,0.856398344039917,0.84,0.9935420751571655,0.9230597615242004,0.95,0.9893326759338379,0.95,0.9527527093887329,0.95,0.9447447061538696,0.95,0.9185851812362671,0.9513538181781769
0.73,1.4517126083374023,0.73,1.4158974885940552,0.73,1.4492387771606445,0.73,1.1218079328536987,1.3596642017364502,5.27,4.849092483520508,5.27,5.22260856628418,5.27,5.092812538146973,5.27,4.467266082763672,4.907944917678833
1.88,1.9067513942718506,1.88,1.7377969026565552,1.88,1.8494620323181152,1.88,2.059379816055298,1.8883475363254547,0.88,1.5502636432647705,0.88,1.3177993297576904,0.88,1.4012424945831299,0.88,1.0536010265350342,1.3307266235351562
1.88,1.9292863607406616,1.88,1.681514859199524,1.88,1.9732236862182617,1.88,1.5569559335708618,1.7852452099323273,0.82,0.99162757396698,0.82,1.1882489919662476,0.82,0.9039855003356934,0.82,1.2278587818145752,1.077930212020874
2.79,2.818685293197632,2.79,2.8476901054382324,2.79,2.9311816692352295,2.79,2.9533157348632812,2.8877182006835938,0.56,0.9826529026031494,0.56,1.0074061155319214,0.56,0.8010621666908264,0.56,0.8928461074829102,0.9209918230772018
0.56,0.8640666007995605,0.56,0.6463351249694824,0.56,0.7465805411338806,0.56,0.7139657735824585,0.7427370101213455,0.95,0.979602575302124,0.95,0.8831804990768433,0.95,0.7468708157539368,0.95,0.6543127298355103,0.8159916549921036
0.64,0.7221771478652954,0.64,0.7159284353256226,0.64,0.700066864490509,0.64,0.6648019552230835,0.7007436007261276,0.95,1.0116727352142334,0.95,0.9925025701522827,0.95,0.9745231866836548,0.95,0.9202398061752319,0.9747345745563507
0.81,0.8382127285003662,0.81,0.8963402509689331,0.81,0.8736701011657715,0.81,0.8901828527450562,0.8746014833450317,0.9,1.481836199760437,0.9,1.4197553396224976,0.9,1.5971033573150635,0.9,1.4353879690170288,1.4835207164287567
6.64,5.541983127593994,6.64,5.75577449798584,6.64,6.295159816741943,6.64,6.533951282501221,6.0317171812057495,8.6,8.57771110534668,8.6,8.864439010620117,8.6,8.704546928405762,8.6,8.513683319091797,8.665095090866089
3.37,3.457735538482666,3.37,3.421327590942383,3.37,3.5032966136932373,3.37,3.655287027359009,3.5094116926193237,0.95,0.9822845458984375,0.95,0.974069356918335,0.95,0.9371224641799927,0.95,0.9095577001571655,0.9507585167884827
0.84,0.7902431488037109,0.84,0.8904683589935303,0.84,0.9010334014892578,0.84,0.9019173383712769,0.870915561914444,4.8,5.355896472930908,4.8,5.6239848136901855,4.8,5.229964256286621,4.8,4.95021915435791,5.290016174316406
4.02,3.858536958694458,4.02,4.066272258758545,4.02,4.1867146492004395,4.02,3.8844168186187744,3.998985171318054,0.95,1.2681095600128174,0.95,1.1232455968856812,0.95,0.9517531991004944,0.95,1.1421974897384644,1.1213264614343643
1.88,1.8916401863098145,1.88,1.7928136587142944,1.88,1.9490602016448975,1.88,1.4801830053329468,1.7784242630004883,6.8,7.270816802978516,6.8,7.448215007781982,6.8,6.976047992706299,6.8,7.126620292663574,7.205425024032593
0.84,0.8037186861038208,0.84,0.7295132875442505,0.84,0.9020140767097473,0.84,0.667711615562439,0.7757394164800644,0.88,1.5954899787902832,0.88,0.9603413343429565,0.88,1.1834121942520142,0.88,1.009249210357666,1.18712317943573
1.63,1.9849777221679688,1.63,1.9401370286941528,1.63,1.8466575145721436,1.63,1.6939209699630737,1.8664233088493347,0.95,1.2586405277252197,0.95,1.0350092649459839,0.95,1.069739818572998,0.95,0.8659442663192749,1.0573334693908691
0.8,1.3083851337432861,0.8,0.7890976667404175,0.8,0.8843101859092712,0.8,0.7458070516586304,0.9319000095129013,2.93,3.13995361328125,2.93,3.3319807052612305,2.93,3.426168918609619,2.93,3.2346901893615723,3.283198356628418
0.69,0.6789629459381104,0.69,0.8233824968338013,0.69,0.6830154061317444,0.69,0.7536658048629761,0.734756663441658,7.1,7.327314853668213,7.1,7.2872443199157715,7.1,6.808918476104736,7.1,6.9177093505859375,7.0852967500686646
0.8,1.476231575012207,0.8,0.7992475032806396,0.8,0.9908701777458191,0.8,0.8142701387405396,1.0201548486948013,0.95,0.9670889377593994,0.95,0.966004490852356,0.95,0.9593744277954102,0.95,0.8307269811630249,0.9307987093925476
0.75,0.7605788707733154,0.75,0.8368673324584961,0.75,0.6997692584991455,0.75,0.5300978422164917,0.7068283259868622,0.95,1.020244836807251,0.95,0.9877383708953857,0.95,0.9779103398323059,0.95,0.8990939855575562,0.9712468832731247
3.6,3.7514255046844482,3.6,4.0356059074401855,3.6,3.4198973178863525,3.6,3.5474257469177246,3.6885886192321777,0.95,0.9587960243225098,0.95,1.0117392539978027,0.95,0.9304001331329346,0.95,0.926409125328064,0.9568361341953278
0.73,2.066955804824829,0.73,1.3051302433013916,0.73,1.7762103080749512,0.73,1.3161004781723022,1.6160992085933685,2.12,2.555063486099243,2.12,2.130642890930176,2.12,2.3250715732574463,2.12,1.901741623878479,2.228129893541336
1.93,2.0505831241607666,1.93,1.8173993825912476,1.93,1.8668689727783203,1.93,1.699388861656189,1.8585600852966309,6.8,7.285116195678711,6.8,7.461302280426025,6.8,6.94742488861084,6.8,7.078287124633789,7.193032622337341
7.62,8.12648868560791,7.62,8.071542739868164,7.62,7.853217601776123,7.62,7.600867748260498,7.913029193878174,5.27,5.870363712310791,5.27,5.913549900054932,5.27,6.040909767150879,5.27,5.749891757965088,5.893678784370422
3.6,3.5733518600463867,3.6,3.5723962783813477,3.6,3.6896169185638428,3.6,3.4750828742980957,3.577611982822418,0.95,1.0785541534423828,0.95,0.9872370958328247,0.95,0.990696132183075,0.95,0.9132083654403687,0.9924239367246628
4.02,3.876723289489746,4.02,3.8223299980163574,4.02,3.9863851070404053,4.02,3.8824033737182617,3.8919604420661926,0.95,1.0009019374847412,0.95,1.153702735900879,0.95,0.9130330085754395,0.95,0.9262994527816772,0.9984842836856842
