,Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,A,B,C,Integrals,Concentration
3834,21.0,-2.36,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-245.925,7.53
3835,21.0,-0.265,1.0,1.0,10.4,1.0,11.0,0.0,0.0,1.0,-31.226499999999994,0.95
3836,21.0,-0.192,1.0,1.0,10.9,1.0,11.0,0.0,0.0,1.0,-15.4735,0.95
3837,21.0,-0.197,1.0,1.0,11.0,1.0,11.0,0.0,0.0,1.0,-14.737000000000002,0.95
3838,21.0,-0.299,1.0,1.0,15.3,1.0,11.0,0.0,0.0,1.0,-37.346,0.95
3839,21.0,-0.22,1.0,1.0,15.4,1.0,11.0,0.0,0.0,1.0,-15.271,0.95
3840,21.0,-0.245,1.0,1.0,15.5,1.0,11.0,0.0,0.0,1.0,-16.473999999999997,0.95
3841,21.0,-0.342,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-41.5535,0.95
3842,21.0,-0.281,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-22.5335,0.95
3843,21.0,-0.275,1.0,1.0,20.5,1.0,11.0,0.0,0.0,1.0,-21.27,0.95
3844,21.0,-0.29,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-20.5225,0.95
3845,21.0,-0.283,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-17.7245,0.95
3846,21.0,-0.266,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-18.222,0.95
3847,21.0,-0.325,1.0,1.0,30.1,1.0,11.0,0.0,0.0,1.0,-49.922000000000004,0.95
3848,21.0,-0.212,1.0,1.0,29.9,1.0,11.0,0.0,0.0,1.0,-16.1015,0.95
3849,21.0,-0.197,1.0,1.0,29.8,1.0,11.0,0.0,0.0,1.0,-15.319999999999999,0.95
3850,21.0,-0.256,1.0,1.0,35.6,1.0,11.0,0.0,0.0,1.0,-31.833500000000004,0.95
3851,21.0,-0.208,1.0,1.0,35.2,1.0,11.0,0.0,0.0,1.0,-15.8865,0.95
3852,21.0,-0.207,1.0,1.0,34.8,1.0,11.0,0.0,0.0,1.0,-12.142,0.95
3853,21.0,-0.271,1.0,1.0,40.8,1.0,11.0,0.0,0.0,1.0,-30.311999999999998,0.95
3854,21.0,-0.219,1.0,1.0,39.9,1.0,11.0,0.0,0.0,1.0,-13.197,0.95
3855,21.0,-0.207,1.0,1.0,40.5,1.0,11.0,0.0,0.0,1.0,-13.9785,0.95
3856,21.0,-0.281,1.0,1.0,46.3,1.0,11.0,0.0,0.0,1.0,-16.924,0.95
3857,21.0,-0.19,1.0,1.0,45.3,1.0,11.0,0.0,0.0,1.0,-9.5524,0.95
3858,21.0,-0.19,1.0,1.0,44.9,1.0,11.0,0.0,0.0,1.0,-5.03307,0.95
3859,21.0,-0.0817,1.0,1.0,9.9,1.0,15.0,0.0,0.0,1.0,-11.0949,0.95
3860,21.0,-0.0768,1.0,1.0,10.2,1.0,15.0,0.0,0.0,1.0,-8.107099999999999,0.95
3861,21.0,-0.0927,1.0,1.0,15.2,1.0,15.0,0.0,0.0,1.0,-8.8718,0.95
3862,21.0,-0.0775,1.0,1.0,15.0,1.0,15.0,0.0,0.0,1.0,-5.8229500000000005,0.95
3863,21.0,-0.109,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-12.011750000000001,0.95
3864,21.0,-0.1,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-6.69445,0.95
3865,21.0,-0.128,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-14.956,0.95
3866,21.0,-0.106,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-8.72255,0.95
3867,21.0,-0.15,1.0,1.0,30.0,1.0,15.0,0.0,0.0,1.0,-16.7135,0.95
3868,21.0,-0.137,1.0,1.0,29.5,1.0,15.0,0.0,0.0,1.0,-9.8235,0.95
3869,21.0,-0.185,1.0,1.0,35.0,1.0,15.0,0.0,0.0,1.0,-21.970499999999998,0.95
3870,21.0,-0.147,1.0,1.0,34.5,1.0,15.0,0.0,0.0,1.0,-10.043500000000002,0.95
3871,21.0,-0.171,1.0,1.0,40.0,1.0,15.0,0.0,0.0,1.0,-17.369,0.95
3872,21.0,-0.139,1.0,1.0,40.2,1.0,15.0,0.0,0.0,1.0,-11.5185,0.95
3873,21.0,-0.14,1.0,1.0,45.2,1.0,15.0,0.0,0.0,1.0,-13.9685,0.95
3874,21.0,-0.18,1.0,1.0,45.0,1.0,15.0,0.0,0.0,1.0,-14.404,0.95
3875,21.0,-4.8,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-420.39500000000004,6.6
3876,21.0,-3.31,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-335.085,5.0
3877,21.0,-2.01,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-166.23000000000002,3.2
3878,21.0,-0.905,1.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-71.08749999999999,1.3
3879,21.0,-1.2,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-70.051,4.31
3880,21.0,-1.2,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-67.2285,4.32
3881,21.0,-1.07,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.728,4.36
3882,21.0,-1.14,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-63.7635,4.38
3883,21.0,-1.22,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-71.45500000000003,4.39
3884,21.0,-1.08,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.327,4.4
3885,21.0,-1.19,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-65.649,4.42
3886,21.0,-1.08,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.633500000000005,4.43
3887,21.0,-1.17,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-61.7535,4.5
3888,21.0,-1.07,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.9465,4.51
3889,21.0,-1.05,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.037,4.52
3890,21.0,-0.278,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-26.481,1.04
3891,21.0,-1.19,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-115.8265,3.12
3892,21.0,-2.21,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-170.60999999999999,5.27
3893,21.0,-3.01,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-270.94500000000005,7.1
3894,21.0,-2.34,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-208.70499999999998,5.1
3895,21.0,-1.27,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-118.722,3.62
3896,21.0,-0.19,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-17.843,0.82
3897,21.0,-2.79,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-242.37,7.94
3898,21.0,-0.251,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-38.839000000000006,0.76
3899,21.0,-0.55,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.496,1.1
3900,21.0,-1.46,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-127.89450000000001,3.2
3901,21.0,-1.93,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-166.945,5.9
3902,21.0,-3.43,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-295.19500000000005,7.39
3903,21.0,-3.63,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-284.185,7.89
3904,21.0,-2.45,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-207.14000000000001,5.98
3905,21.0,-1.04,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-98.2045,2.62
3906,21.0,-0.367,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.23350000000001,0.86
3907,21.0,-0.363,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-40.446,0.88
3908,21.0,-0.867,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-83.7145,2.12
3909,21.0,-1.65,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-136.665,4.35
3910,21.0,-2.56,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-208.395,6.26
3911,21.0,-3.15,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-249.98000000000002,7.44
3912,21.0,-3.02,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-226.145,8.71
3913,21.0,-3.34,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-247.91499999999996,8.39
3914,21.0,-0.999,1.0,0.0,22.0,3.0,3.0,0.0,0.0,1.0,-93.9795,2.71
3915,21.0,-0.348,1.0,0.0,22.0,3.0,3.0,0.0,0.0,1.0,-24.206,0.97
3916,22.0,-0.17,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-16.4125,0.6
3917,22.0,-0.196,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-18.5745,0.7
3918,22.0,-0.22,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-18.2705,0.56
3919,22.0,-0.573,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-52.303,1.49
3920,22.0,-0.59,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-57.0005,1.63
3921,22.0,-0.618,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-61.561499999999995,1.88
3922,22.0,-1.22,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-125.03649999999999,3.37
3923,22.0,-1.41,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-155.58249999999998,3.75
3924,22.0,-1.48,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-138.91250000000005,4.02
3925,22.0,-2.38,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-248.78999999999996,6.15
3926,22.0,-2.58,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-262.83000000000004,6.06
3927,22.0,-2.39,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-200.98000000000002,6.47
3928,22.0,-1.37,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-151.052,4.1
3929,22.0,-1.24,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-117.1255,3.64
3930,22.0,-1.12,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-100.29600000000002,3.6
3931,22.0,-0.334,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-30.977,0.85
3932,22.0,-0.334,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-29.503,0.7
3933,22.0,-0.94,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-71.84849999999999,2.79
3934,22.0,-1.64,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-144.39999999999998,4.36
3935,22.0,-0.381,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-28.3185,0.6
3936,22.0,-0.381,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-28.3185,0.68
3937,22.0,-0.114,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-11.79895,0.77
3938,22.0,-0.599,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-49.608999999999995,2.16
3939,22.0,-1.58,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-155.7,4.88
3940,22.0,-2.08,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-201.765,7.62
3941,22.0,-1.92,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-160.535,6.48
3942,22.0,-0.295,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-33.806000000000004,0.73
3943,22.0,-0.394,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-30.5145,1.42
3944,22.0,-0.615,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-60.580499999999994,2.72
3945,22.0,-1.26,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-91.847,3.95
3946,22.0,-1.44,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-121.651,4.85
3947,22.0,-2.03,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-187.555,5.73
3948,22.0,-2.08,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-204.59000000000003,6.47
3949,22.0,-2.78,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-232.91,9.45
3950,22.0,-2.61,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-233.51,7.62
3951,22.0,-1.99,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-173.78,6.64
3952,22.0,-1.54,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-132.84299999999996,4.75
3953,22.0,-1.39,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-140.61550000000003,4.01
3954,22.0,-0.96,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-89.253,3.04
3955,22.0,-0.732,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-67.59450000000001,1.93
3956,22.0,-0.375,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-33.17249999999999,0.8
3957,22.0,-0.29,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-27.265,1.05
3958,22.0,-0.178,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-14.727000000000002,0.73
3959,22.0,-0.269,0.0,1.0,30.1,1.0,31.0,1.0,0.0,0.0,-22.376499999999997,0.94
3960,22.0,-0.191,0.0,1.0,20.4,1.0,31.0,1.0,0.0,0.0,-19.5235,0.84
3961,22.0,-0.204,0.0,1.0,20.2,1.0,31.0,1.0,0.0,0.0,-20.4025,0.86
3962,22.0,-0.291,0.0,1.0,30.0,1.0,31.0,1.0,0.0,0.0,-22.875999999999998,0.87
3963,22.0,-0.233,0.0,1.0,30.2,1.0,31.0,1.0,0.0,0.0,-24.219,0.81
3964,22.0,-0.21,0.0,1.0,25.1,1.0,31.0,1.0,0.0,0.0,-18.637999999999998,0.84
3965,22.0,-0.151,0.0,1.0,20.7,1.0,31.0,1.0,0.0,0.0,-13.534,0.93
3966,22.0,-0.462,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-56.35,0.98
3967,22.0,-0.58,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-49.729499999999994,2.62
3968,22.0,-1.33,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-122.064,4.67
3969,22.0,-2.71,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-224.83000000000004,7.51
3970,22.0,-2.93,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-282.54,7.94
3971,22.0,-2.15,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-221.55500000000004,6.08
3972,22.0,-1.56,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-175.51899999999998,4.54
3973,22.0,-1.2,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-145.72799999999998,2.48
3974,22.0,-0.364,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-37.1995,0.9
3975,22.0,-0.424,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-55.866,0.86
3976,22.0,-0.829,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-61.58,2.28
3977,22.0,-1.54,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-126.7,4.67
3978,22.0,-2.71,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-304.785,6.61
3979,22.0,-3.78,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-363.60999999999996,8.01
3980,22.0,-4.2,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-408.86,8.84
3981,22.0,-2.74,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-303.655,6.28
3982,22.0,-1.62,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-165.37500000000003,4.29
3983,22.0,-1.06,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-111.84500000000003,3.1
3984,22.0,-0.533,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-48.098000000000006,0.96
3985,22.0,-0.246,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.72,0.83
3986,22.0,-0.57,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-52.28649999999999,1.39
3987,22.0,-0.859,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-76.29149999999998,2.81
3988,22.0,-1.23,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-119.90700000000001,3.75
3989,22.0,-1.49,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-159.18050000000002,4.83
3990,22.0,-2.16,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-221.20999999999998,5.59
3991,22.0,-2.82,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-314.93500000000006,6.69
3992,22.0,-3.34,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-355.935,7.12
3993,22.0,-2.23,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-262.865,7.04
3994,22.0,-2.17,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-252.51500000000004,5.52
3995,22.0,-1.82,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-191.7,4.7
3996,22.0,-1.51,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-156.312,3.4
3997,22.0,-1.18,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-121.71150000000002,2.64
3998,22.0,-0.768,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-67.4465,1.5
3999,22.0,-0.255,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.6365,0.82
4000,22.0,-0.708,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-84.1235,3.6
4001,22.0,-1.04,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-132.69650000000001,4.33
4002,22.0,-1.18,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-137.4515,5.06
4003,22.0,-1.82,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-182.06,6.55
4004,22.0,-1.89,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-201.98000000000002,7.4
4005,22.0,-0.207,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-5.8947,0.78
4006,22.0,-0.2,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-22.605999999999998,1.38
4007,22.0,-0.51,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-61.669,2.37
4008,22.0,-0.968,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-129.68200000000002,3.67
4009,22.0,-1.24,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-141.63250000000002,4.89
4010,22.0,-1.76,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-189.205,5.79
4011,22.0,-1.44,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-192.15500000000003,6.41
4012,22.0,-2.29,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-245.925,7.53
4013,22.0,-0.255,1.0,1.0,10.4,1.0,11.0,0.0,0.0,1.0,-31.226499999999994,0.95
4014,22.0,-0.188,1.0,1.0,10.9,1.0,11.0,0.0,0.0,1.0,-15.4735,0.95
4015,22.0,-0.193,1.0,1.0,11.0,1.0,11.0,0.0,0.0,1.0,-14.737000000000002,0.95
4016,22.0,-0.288,1.0,1.0,15.3,1.0,11.0,0.0,0.0,1.0,-37.346,0.95
4017,22.0,-0.217,1.0,1.0,15.4,1.0,11.0,0.0,0.0,1.0,-15.271,0.95
4018,22.0,-0.241,1.0,1.0,15.5,1.0,11.0,0.0,0.0,1.0,-16.473999999999997,0.95
4019,22.0,-0.333,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-41.5535,0.95
4020,22.0,-0.276,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-22.5335,0.95
4021,22.0,-0.271,1.0,1.0,20.5,1.0,11.0,0.0,0.0,1.0,-21.27,0.95
4022,22.0,-0.285,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-20.5225,0.95
4023,22.0,-0.278,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-17.7245,0.95
4024,22.0,-0.263,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-18.222,0.95
4025,22.0,-0.315,1.0,1.0,30.1,1.0,11.0,0.0,0.0,1.0,-49.922000000000004,0.95
4026,22.0,-0.21,1.0,1.0,29.9,1.0,11.0,0.0,0.0,1.0,-16.1015,0.95
4027,22.0,-0.195,1.0,1.0,29.8,1.0,11.0,0.0,0.0,1.0,-15.319999999999999,0.95
4028,22.0,-0.251,1.0,1.0,35.6,1.0,11.0,0.0,0.0,1.0,-31.833500000000004,0.95
4029,22.0,-0.204,1.0,1.0,35.2,1.0,11.0,0.0,0.0,1.0,-15.8865,0.95
4030,22.0,-0.206,1.0,1.0,34.8,1.0,11.0,0.0,0.0,1.0,-12.142,0.95
4031,22.0,-0.266,1.0,1.0,40.8,1.0,11.0,0.0,0.0,1.0,-30.311999999999998,0.95
4032,22.0,-0.217,1.0,1.0,39.9,1.0,11.0,0.0,0.0,1.0,-13.197,0.95
4033,22.0,-0.204,1.0,1.0,40.5,1.0,11.0,0.0,0.0,1.0,-13.9785,0.95
4034,22.0,-0.277,1.0,1.0,46.3,1.0,11.0,0.0,0.0,1.0,-16.924,0.95
4035,22.0,-0.188,1.0,1.0,45.3,1.0,11.0,0.0,0.0,1.0,-9.5524,0.95
4036,22.0,-0.185,1.0,1.0,44.9,1.0,11.0,0.0,0.0,1.0,-5.03307,0.95
4037,22.0,-0.0797,1.0,1.0,9.9,1.0,15.0,0.0,0.0,1.0,-11.0949,0.95
4038,22.0,-0.0759,1.0,1.0,10.2,1.0,15.0,0.0,0.0,1.0,-8.107099999999999,0.95
4039,22.0,-0.0915,1.0,1.0,15.2,1.0,15.0,0.0,0.0,1.0,-8.8718,0.95
4040,22.0,-0.0773,1.0,1.0,15.0,1.0,15.0,0.0,0.0,1.0,-5.8229500000000005,0.95
4041,22.0,-0.107,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-12.011750000000001,0.95
4042,22.0,-0.0979,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-6.69445,0.95
4043,22.0,-0.125,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-14.956,0.95
4044,22.0,-0.104,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-8.72255,0.95
4045,22.0,-0.147,1.0,1.0,30.0,1.0,15.0,0.0,0.0,1.0,-16.7135,0.95
4046,22.0,-0.136,1.0,1.0,29.5,1.0,15.0,0.0,0.0,1.0,-9.8235,0.95
4047,22.0,-0.182,1.0,1.0,35.0,1.0,15.0,0.0,0.0,1.0,-21.970499999999998,0.95
4048,22.0,-0.146,1.0,1.0,34.5,1.0,15.0,0.0,0.0,1.0,-10.043500000000002,0.95
4049,22.0,-0.172,1.0,1.0,40.0,1.0,15.0,0.0,0.0,1.0,-17.369,0.95
4050,22.0,-0.137,1.0,1.0,40.2,1.0,15.0,0.0,0.0,1.0,-11.5185,0.95
4051,22.0,-0.139,1.0,1.0,45.2,1.0,15.0,0.0,0.0,1.0,-13.9685,0.95
4052,22.0,-0.181,1.0,1.0,45.0,1.0,15.0,0.0,0.0,1.0,-14.404,0.95
4053,22.0,-4.63,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-420.39500000000004,6.6
4054,22.0,-3.22,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-335.085,5.0
4055,22.0,-1.96,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-166.23000000000002,3.2
4056,22.0,-0.889,1.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-71.08749999999999,1.3
4057,22.0,-1.17,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-70.051,4.31
4058,22.0,-1.18,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-67.2285,4.32
4059,22.0,-1.05,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.728,4.36
4060,22.0,-1.12,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-63.7635,4.38
4061,22.0,-1.18,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-71.45500000000003,4.39
4062,22.0,-1.06,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.327,4.4
4063,22.0,-1.18,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-65.649,4.42
4064,22.0,-1.06,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.633500000000005,4.43
4065,22.0,-1.14,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-61.7535,4.5
4066,22.0,-1.05,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.9465,4.51
4067,22.0,-1.03,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.037,4.52
4068,22.0,-0.273,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-26.481,1.04
4069,22.0,-1.16,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-115.8265,3.12
4070,22.0,-2.15,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-170.60999999999999,5.27
4071,22.0,-2.93,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-270.94500000000005,7.1
4072,22.0,-2.27,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-208.70499999999998,5.1
4073,22.0,-1.24,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-118.722,3.62
4074,22.0,-0.187,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-17.843,0.82
4075,22.0,-2.74,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-242.37,7.94
4076,22.0,-0.242,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-38.839000000000006,0.76
4077,22.0,-0.539,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.496,1.1
4078,22.0,-1.42,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-127.89450000000001,3.2
4079,22.0,-1.9,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-166.945,5.9
4080,22.0,-3.34,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-295.19500000000005,7.39
4081,22.0,-3.54,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-284.185,7.89
4082,22.0,-2.4,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-207.14000000000001,5.98
4083,22.0,-1.01,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-98.2045,2.62
4084,22.0,-0.356,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.23350000000001,0.86
4085,22.0,-0.352,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-40.446,0.88
4086,22.0,-0.841,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-83.7145,2.12
4087,22.0,-1.62,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-136.665,4.35
