Epochs,Lowest MAE,Highest R,Smoothed Epochs,Lowest MAE Smoothed,Highest R Smoothed,"R: 5, 5","R: 6, 5","R: 7, 5","R: 8, 5","R: 9, 5","R: 10, 5","R: 11, 5","R: 5, 6","R: 6, 6","R: 7, 6","R: 8, 6","R: 9, 6","R: 10, 6","R: 5, 7","R: 6, 7","R: 7, 7","R: 8, 7","R: 9, 7","R: 5, 8","R: 6, 8","R: 7, 8","R: 8, 8","R: 5, 9","R: 6, 9","R: 7, 9","R: 5, 10","R: 6, 10","R: 5, 11","MAE: 5, 5","MAE: 6, 5","MAE: 7, 5","MAE: 8, 5","MAE: 9, 5","MAE: 10, 5","MAE: 11, 5","MAE: 5, 6","MAE: 6, 6","MAE: 7, 6","MAE: 8, 6","MAE: 9, 6","MAE: 10, 6","MAE: 5, 7","MAE: 6, 7","MAE: 7, 7","MAE: 8, 7","MAE: 9, 7","MAE: 5, 8","MAE: 6, 8","MAE: 7, 8","MAE: 8, 8","MAE: 5, 9","MAE: 6, 9","MAE: 7, 9","MAE: 5, 10","MAE: 6, 10","MAE: 5, 11"
393.0,0.4599992707371712,0.45388201624155045,393.0,0.45918597290911206,0.4437828959544775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.0,0.46173394471406937,0.4371723532676697,394.0,0.4599503644505993,0.4417997331484351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.0,0.46532803028821945,0.4411543533205986,395.0,0.4615636642018853,0.4416061192000842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396.0,0.45076295733451843,0.44337906688451767,396.0,0.45832345214167525,0.44213800350541427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397.0,0.4521149843931198,0.45269322395324707,397.0,0.4564609118171086,0.4453045696397641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398.0,0.455950602889061,0.4410978630185127,398.0,0.45630781913869434,0.44404255765338874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399.0,0.459427148103714,0.43806445598602295,399.0,0.4572436178282002,0.442249127153179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.0,0.4548617973923683,0.4318777024745941,400.0,0.45652907169745066,0.43913769974960354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.0,0.47226841002702713,0.440556600689888,401.0,0.46125087319632363,0.4395633700316889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402.0,0.44811002910137177,0.43266603350639343,402.0,0.4573086199678381,0.4374941690741002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.0,0.45481498539447784,0.4384612441062927,403.0,0.45656052959583004,0.437784291583758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404.0,0.45699938386678696,0.4399929866194725,404.0,0.45669218587711713,0.43844690009447235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.0,0.461356557905674,0.4409124404191971,405.0,0.4580914974856842,0.4391865621918898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406.0,0.4558938816189766,0.4313349574804306,406.0,0.4574322127256719,0.436831080778452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407.0,0.4513987824320793,0.44042176753282547,407.0,0.45562218363759416,0.43790828680476407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408.0,0.4578235521912575,0.43510381132364273,408.0,0.45628259420369316,0.4370669441604277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409.0,0.46776217967271805,0.43820085376501083,409.0,0.45972646984440063,0.4374071170418026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.0,0.45103416591882706,0.436344675719738,410.0,0.45711877866672856,0.4370883846451832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411.0,0.46266717463731766,0.42889248579740524,411.0,0.4587832974579053,0.43462961499084984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412.0,0.4536791741847992,0.4363992065191269,412.0,0.45725206047597344,0.43516049244933297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413.0,0.45339609682559967,0.4383295923471451,413.0,0.4560952713808613,0.4361112224186766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414.0,0.4491342008113861,0.43739573657512665,414.0,0.45400695021001874,0.4364965766656116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415.0,0.4563269689679146,0.4358567073941231,415.0,0.4547029558373875,0.436304615884165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416.0,0.44913406670093536,0.43633685261011124,416.0,0.4530322890964519,0.43631428690194884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.0,0.44392336905002594,0.4392339810729027,417.0,0.4502996130825241,0.437190195153235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418.0,0.46151527017354965,0.43551070988178253,418.0,0.4536643102098318,0.4366863495717992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419.0,0.45694831758737564,0.4394535943865776,419.0,0.4546495124230949,0.4375165230162327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.0,0.46078088879585266,0.4442299008369446,420.0,0.45648892533492225,0.4395305363624462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421.0,0.4485408589243889,0.4377211034297943,421.0,0.4541045054117623,0.4389877064826506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422.0,0.45652445405721664,0.4391443729400635,422.0,0.45483049000539855,0.4390347064198745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423.0,0.45231403410434723,0.4288907125592232,423.0,0.45407555323508314,0.4359915082616791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.0,0.45825324952602386,0.44150684028863907,424.0,0.45532886212236534,0.4376461078697671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425.0,0.44445202499628067,0.42938490211963654,425.0,0.45206581098453996,0.43516774614472786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.0,0.45589085668325424,0.4319550320506096,426.0,0.4532133246941542,0.4342039319164924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.0,0.4520929828286171,0.43093401938676834,427.0,0.4528772221344931,0.43322295815757517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.0,0.46290943026542664,0.4369398355484009,428.0,0.45588688457377313,0.43433802137482286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.0,0.45053159445524216,0.43679366260766983,429.0,0.4542802975382138,0.435074713744677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,0.4441474825143814,0.42617183923721313,430.0,0.4512404530310641,0.43240385139243787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0,0.4463075175881386,0.439716212451458,431.0,0.44976057239818645,0.4345975597101439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.0,0.45441843569278717,0.4343844950199127,432.0,0.4511579313865667,0.4345336403030745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.0,0.4511759430170059,0.4253571629524231,433.0,0.4511633348756985,0.4317806970978791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0,0.4503489136695862,0.4387626051902771,434.0,0.4509190085138648,0.4338752695255985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.0,0.4504798799753189,0.4349377676844597,435.0,0.45078726995230106,0.4341940189732569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.0,0.45109398663043976,0.4379662051796913,436.0,0.4508792849557427,0.4353256748351872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.0,0.4492587521672249,0.43403881043195724,437.0,0.45039312511918733,0.4349396155142182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.0,0.4486028030514717,0.4307338818907738,438.0,0.44985602849887263,0.43367789542718493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.0,0.4518354833126068,0.4305819272994995,439.0,0.4504498649429929,0.4327491049888793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,0.4496993124485016,0.4368899464607239,440.0,0.4502246991946455,0.4339913574304327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.0,0.45750393718481064,0.43378879874944687,441.0,0.45240847059169503,0.43393058982613697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.0,0.4440634995698929,0.4307272881269455,442.0,0.4499049792851544,0.43296959931637957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.0,0.4599698930978775,0.4349266067147255,443.0,0.4529244534289713,0.4335567015358833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.0,0.4654252827167511,0.4372573047876358,444.0,0.45667470221530526,0.43466688251140906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0,0.4475333243608475,0.44612710922956467,445.0,0.4539322888589679,0.4381049505268557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.0,0.44746246188879013,0.4398709163069725,446.0,0.4519913407679146,0.4386347402608908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.0,0.4405905604362488,0.42554228752851486,447.0,0.4485711066684148,0.434707004441178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.0,0.4533996805548668,0.42796626687049866,448.0,0.45001967883435046,0.43268478316997416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.0,0.44384685158729553,0.4306566193699837,449.0,0.44816783066023397,0.432076334029977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.0,0.45148301869630814,0.44099491089582443,450.0,0.44916238707105627,0.4347519070897312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.0,0.4645344167947769,0.43555574119091034,451.0,0.4537739959881725,0.4349930573200849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.0,0.4506261721253395,0.43165530264377594,452.0,0.4528296488293226,0.43399173091719223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.0,0.4461921229958534,0.4350220188498497,453.0,0.4508383910792818,0.43430081729698944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.0,0.44953011721372604,0.43677665293216705,454.0,0.4504459089196151,0.43504356798754273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.0,0.43968565762043,0.43090877681970596,455.0,0.44721783352985955,0.43380313063719167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.0,0.4481721892952919,0.44180458784103394,456.0,0.44750414025948926,0.43620356779834435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.0,0.4447813853621483,0.43820344656705856,457.0,0.446687313790287,0.4368035314289586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.0,0.4374808371067047,0.42459341138601303,458.0,0.4439253707852123,0.4331404954160749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.0,0.4587041139602661,0.4303892031311989,459.0,0.4483589937377285,0.4323151077306121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,0.44472862780094147,0.42680270224809647,460.0,0.44726988395669237,0.4306613860858574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,0.4527245908975601,0.4294654354453087,461.0,0.4489062960389527,0.43030260089369277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.0,0.45137515664100647,0.4392724931240082,462.0,0.4496469542195688,0.4329935685627874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.0,0.4474106803536415,0.44623710960149765,463.0,0.4489760720597906,0.4369666308744005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0,0.442264623939991,0.42366697639226913,464.0,0.4469626376238507,0.4329767345297611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,0.4463305026292801,0.43338991701602936,465.0,0.4467729971254795,0.4331006892756416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,0.44117870926856995,0.42383525520563126,466.0,0.4450947107684067,0.43032105905463847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,0.4408545568585396,0.43581972271203995,467.0,0.44382266459544656,0.43197065815185887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,0.4451705068349838,0.4289723038673401,468.0,0.44422701726730773,0.43107115186650324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.0,0.44267938286066055,0.4283299669623375,469.0,0.4437627269453136,0.4302487963952535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,0.44110091775655746,0.4303986579179764,470.0,0.44296418418868677,0.43029375485207033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,0.4452481046319008,0.42850443720817566,471.0,0.443649360321651,0.4297569595589019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,0.4465642124414444,0.43330466002225876,472.0,0.444523815957589,0.43082126969790896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.0,0.4440322741866112,0.42439115047454834,473.0,0.44437635342629567,0.4288922339309008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.0,0.44535185396671295,0.42481502145528793,474.0,0.4446690035884209,0.4276690701882169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,0.439053475856781,0.4253886193037033,475.0,0.44298434526892894,0.4269849349228628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.0,0.4461583271622658,0.429080992937088,476.0,0.44393653983693,0.4276137523271304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.0,0.43906693160533905,0.43052881956100464,477.0,0.4424756573674527,0.4284882724972927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,0.4460030198097229,0.42590779066085815,478.0,0.44353386610013373,0.4277141279463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.0,0.44345250725746155,0.4247358441352844,479.0,0.44350945844733203,0.426820642803039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,0.44040240347385406,0.4273037910461426,480.0,0.44257734195528864,0.42696558727597006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.0,0.4468607157468796,0.4357620105147362,481.0,0.443862354092766,0.4296045142475999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.0,0.43743859976530075,0.42493582516908646,482.0,0.44193522779452643,0.4282039075240458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483.0,0.4337006062269211,0.42650776356458664,483.0,0.4394648413242448,0.4276950643362081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484.0,0.4477073848247528,0.44119732081890106,484.0,0.4419376043743972,0.43174574128101595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.0,0.43985775858163834,0.42086388915777206,485.0,0.4413136506365696,0.4284811856440428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486.0,0.43289250135421753,0.43698208779096603,486.0,0.438787305851864,0.4310314562881198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487.0,0.44357284903526306,0.4339556470513344,487.0,0.4402229688068837,0.43190871351708415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.0,0.443827323615551,0.425284706056118,488.0,0.4413042752494839,0.4299215112787943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489.0,0.4358978271484375,0.4249582514166832,489.0,0.43968234081917,0.42843253332016096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490.0,0.4362407848238945,0.44283969700336456,490.0,0.43864987402058736,0.43275468242512205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.0,0.44953059405088425,0.4266493692994118,491.0,0.4419140900296764,0.43092308848740896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,0.4393846094608307,0.4221841022372246,492.0,0.4411552458590227,0.42830139261235367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493.0,0.4454917311668396,0.42745666950941086,493.0,0.44245619145136783,0.4280479756814708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.0,0.4460321143269539,0.4312003180384636,494.0,0.44352896831404365,0.4289936783885686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495.0,0.44878586381673813,0.428481787443161,495.0,0.445106036964852,0.4288401111049463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496.0,0.4463309273123741,0.4229380264878273,496.0,0.4454735040691087,0.4270694857198106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.0,0.43545493483543396,0.42680784314870834,497.0,0.44246793329900624,0.4269909929484799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498.0,0.43672434240579605,0.43222958594560623,498.0,0.4407448560310432,0.42856257084761784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499.0,0.44677888602018356,0.4268108457326889,499.0,0.4425550650277853,0.4280370533131391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.0,0.43781138211488724,0.4319465830922127,500.0,0.44113196015391587,0.42920991224686117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.9202931821346283,0.9469024240970612,0.9469480365514755,0.9500692635774612,0.9551464766263962,0.9556938707828522,0.9595573097467422,0.938760980963707,0.944941446185112,0.9443512558937073,0.9546237289905548,0.944540798664093,0.957017719745636,0.932546854019165,0.9468475729227066,0.9483719766139984,0.9487684667110443,0.9627792239189148,0.941218763589859,0.9354915916919708,0.9483127593994141,0.9578340351581573,0.9351491630077362,0.9573937505483627,0.9587592780590057,0.9345165491104126,0.94460429251194,0.9463260918855667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6776589453220367,0.5315014570951462,0.5299112871289253,0.5362514480948448,0.49593060463666916,0.5000561699271202,0.4412791505455971,0.5683029964566231,0.5532216578722,0.5478609055280685,0.4915272668004036,0.5342195183038712,0.4782441183924675,0.5953895747661591,0.5272166505455971,0.5457238405942917,0.5139129757881165,0.44604550302028656,0.5503463372588158,0.5947866067290306,0.5137248411774635,0.4714605584740639,0.5900731980800629,0.46614469587802887,0.46317631006240845,0.6067287027835846,0.5596109256148338,0.5469326376914978
