"Real for Increasing PPM,0; ,None - All","Averages for Increasing PPM,0; ,None","Real for Increasing PPM,1; ,None - All","Averages for Increasing PPM,1; ,None"
,,0.95,0.9212178885936737
,,6.15,6.287476539611816
,,7.4,6.75357460975647
,,6.55,6.154060125350952
,,2.16,1.873217523097992
,,7.39,7.40923547744751
,,0.95,0.9409085959196091
,,0.84,0.7863581627607346
,,0.95,0.939190149307251
,,6.47,6.3284794092178345
,,0.95,0.9448703527450562
,,0.95,0.9020398408174515
,,0.86,0.7885226756334305
,,0.84,0.8006886094808578
,,1.63,1.798687905073166
,,4.51,4.5063382387161255
,,0.95,0.9355863332748413
,,0.95,0.9520763754844666
,,9.45,9.15353798866272
,,1.1,1.014618769288063
,,0.93,0.8224504888057709
,,0.95,0.9432323426008224
,,0.95,0.9391697645187378
,,8.71,8.530341625213623
,,3.95,3.9314295053482056
,,4.67,4.497564196586609
,,4.67,4.526290416717529
,,0.95,0.9512284845113754
,,5.27,5.197841286659241
,,6.06,6.097286939620972
,,0.95,0.9211515933275223
,,0.95,0.9314548224210739
,,3.6,3.3234036564826965
,,0.95,0.9351274967193604
,,6.47,6.308081030845642
,,6.61,6.5917887687683105
,,4.42,4.5249857902526855
,,0.95,0.9537211060523987
,,6.69,6.678513407707214
,,4.43,4.499369025230408
,,4.67,4.63222336769104
,,0.73,1.1911823600530624
,,3.37,3.5917763113975525
,,5.73,5.780102372169495
,,3.2,3.1851810812950134
,,0.95,0.9209762066602707
,,4.02,4.258082866668701
,,0.95,0.9204385429620743
,,0.95,0.9084115326404572
,,0.95,0.9381239414215088
,,8.01,8.03363049030304
,,4.02,4.333688974380493
,,8.84,8.96760892868042
,,7.4,6.79485809803009
,,1.42,1.138329729437828
,,3.37,3.5937060117721558
,,3.75,3.895037591457367
,,4.43,4.499722480773926
,,0.95,0.9672127366065979
,,4.36,4.484186172485352
,,6.47,7.253756165504456
,,8.84,8.96679162979126
,,7.89,7.703015923500061
,,7.53,6.981925129890442
,,6.47,6.320245742797852
,,9.45,9.199941635131836
,,0.87,0.8208989053964615
,,0.95,0.9400065839290619
,,7.51,7.501232862472534
,,1.38,0.9822493195533752
,,0.95,0.9372274875640869
,,8.01,8.039215922355652
,,1.63,1.7794727087020874
,,4.5,4.51331889629364
,,4.51,4.5048617124557495
,,5.79,6.327491402626038
,,8.71,8.517723321914673
,,0.95,0.9684339612722397
,,4.52,4.4564595222473145
,,0.95,0.9279324561357498
,,6.26,6.808099031448364
,,7.39,7.431370258331299
,,7.89,7.724274516105652
,,0.84,0.7821275889873505
,,0.95,0.9157118052244186
,,0.95,0.9313669055700302
,,4.51,4.509270548820496
,,0.95,0.9192920178174973
,,4.85,4.287061452865601
,,7.53,7.039110422134399
,,7.51,7.506168246269226
,,1.1,1.011804610490799
,,7.62,7.001844525337219
,,0.95,0.9067805856466293
,,0.95,0.9074848592281342
,,6.15,6.258638620376587
,,0.95,0.9065032303333282
,,0.87,0.821193054318428
,,1.38,1.0025094598531723
,,0.6,0.6392615139484406
,,0.95,0.9418801516294479
,,4.5,4.506993412971497
,,5.06,4.547241926193237
,,7.12,7.192482829093933
,,1.42,1.1137742847204208
,,0.95,0.9513713717460632
,,4.02,4.312818169593811
,,0.95,0.9188854545354843
,,2.72,2.398967444896698
,,0.95,0.935119241476059
,,0.86,1.4478580057621002
,,6.61,6.593771815299988
,,0.95,0.9109302908182144
,,3.95,3.9660035371780396
,,7.89,7.715966105461121
,,0.95,0.9580940008163452
,,3.12,3.0552260875701904
,,0.95,0.9188279658555984
,,0.95,0.9304625242948532
,,0.95,0.9316037893295288
,,7.51,7.43906843662262
,,0.95,0.9091126471757889
,,4.51,4.5077797174453735
,,5.73,5.877932906150818
,,4.33,4.262037634849548
,,2.62,1.5874317288398743
,,6.69,6.777355790138245
,,0.81,0.8167425394058228
,,0.95,0.9214401543140411
,,0.93,0.8140027225017548
,,4.43,4.4972124099731445
,,3.2,3.2077128887176514
,,6.61,6.725864768028259
,,4.42,4.526332259178162
,,8.01,8.11187207698822
,,2.79,2.969837009906769
,,0.7,0.6663083583116531
,,0.95,0.9498233199119568
,,0.95,0.9374559223651886
,,4.43,4.500268936157227
,,1.39,1.7289713621139526
,,2.12,2.1495563983917236
,,0.95,0.9037683755159378
,,0.95,0.9426093399524689
,,0.95,0.9239946752786636
,,3.6,3.3345959186553955
,,0.95,0.9417330771684647
,,0.95,0.9445445090532303
,,4.36,4.419036626815796
,,1.49,1.6073373556137085
,,4.36,4.48075544834137
,,6.15,6.2697635889053345
,,0.95,0.9107045382261276
,,0.95,0.9341497719287872
,,0.95,0.90104740858078
,,3.75,3.9193919897079468
,,0.95,0.9356023520231247
,,6.26,6.799601435661316
,,0.81,0.8166033029556274
,,0.95,0.9437964409589767
,,0.95,0.9440329074859619
,,1.63,1.8036417961120605
,,0.95,0.9180580824613571
,,4.5,4.5112117528915405
,,0.95,0.9524145424365997
,,6.06,6.064135432243347
,,9.45,9.200594186782837
,,4.67,4.626067399978638
,,3.75,3.8346402049064636
,,8.39,8.039886713027954
,,0.95,0.9229060709476471
,,0.77,0.6945080906152725
,,3.75,3.8862248063087463
,,6.47,6.214362740516663
,,0.95,0.9085022211074829
,,3.67,4.038905560970306
,,8.84,8.924461841583252
,,4.36,4.410089373588562
,,0.95,0.9178596287965775
,,2.62,1.5323404371738434
,,0.95,0.9470781087875366
,,0.6,0.6266547441482544
,,4.33,4.28865259885788
,,0.77,0.7302111685276031
,,0.94,0.8057405054569244
,,0.87,0.8180567920207977
,,5.9,5.898986220359802
,,5.9,5.92252516746521
,,4.85,4.3035664558410645
,,6.61,6.593441963195801
,,0.95,0.9419056177139282
,,0.95,0.9055595844984055
,,0.95,0.9229329824447632
,,0.95,0.9455522894859314
,,3.37,3.6181123852729797
,,0.95,0.8614384829998016
,,3.75,3.9128928780555725
,,0.81,0.7903967946767807
,,4.67,4.62455677986145
,,7.89,7.704166769981384
,,0.95,0.8997321724891663
,,1.88,1.9559787809848785
,,0.6,0.6558988988399506
,,4.38,4.51842725276947
,,2.16,1.9317560493946075
,,0.95,0.9444461762905121
,,4.83,5.340097546577454
,,9.45,9.143404483795166
,,0.95,0.9193239808082581
,,0.95,0.9545458108186722
,,0.95,0.9479592591524124
,,0.93,0.8108589351177216
,,3.6,3.2592039108276367
,,0.86,1.2413163781166077
,,4.31,4.517712831497192
,,0.77,0.700705885887146
,,2.81,3.1929696798324585
,,4.88,4.449208498001099
,,7.44,7.931154727935791
,,0.86,1.3021725416183472
,,0.95,0.9286206662654877
,,2.16,1.9269490838050842
,,7.89,7.714852213859558
,,4.67,4.623444199562073
,,2.12,2.138511836528778
,,0.95,0.923600971698761
,,0.95,0.9369410425424576
,,0.95,0.9381043314933777
,,2.79,2.9679933190345764
,,3.6,3.3798962235450745
,,6.69,6.678574919700623
,,0.95,0.9060253202915192
,,0.95,0.9222563654184341
,,0.95,0.9647408127784729
,,0.95,0.9376299530267715
,,0.76,0.7884858250617981
,,4.67,4.506602168083191
,,0.95,0.9183221459388733
,,0.87,0.8067424297332764
,,2.12,2.140574336051941
,,0.86,1.440503567457199
,,4.67,4.614786386489868
,,0.95,0.9223153293132782
,,6.47,7.264995455741882
,,0.95,0.9104551523923874
,,8.01,8.099506497383118
,,0.7,0.6996093839406967
,,0.95,0.9343096911907196
,,0.95,0.9502069652080536
,,0.81,0.8156242519617081
,,2.16,1.9251753389835358
,,0.95,0.9558216333389282
,,2.16,1.9182166457176208
,,4.38,4.519387364387512
,,8.71,8.529283285140991
,,5.59,6.550434112548828
,,4.89,4.557551622390747
,,4.43,4.508666515350342
,,0.95,0.9226090312004089
,,5.59,6.579041481018066
,,0.95,0.8955223113298416
,,1.04,0.9807368814945221
,,2.28,1.9675790071487427
,,0.95,0.9447408020496368
,,8.39,7.976004481315613
,,1.63,1.803772747516632
,,4.38,4.522265911102295
,,0.73,1.1964915692806244
,,0.95,0.9500928521156311
,,5.27,5.197020649909973
,,1.04,0.98065584897995
,,5.73,5.8434531688690186
,,3.95,3.9368311762809753
,,0.7,0.6693375259637833
,,4.89,4.643154978752136
,,0.95,0.9589835703372955
,,7.53,6.971049547195435
,,0.73,0.7940886467695236
,,4.52,4.431486964225769
,,1.49,1.611621081829071
,,4.33,4.325234651565552
,,0.95,0.9144475907087326
,,1.05,0.939688965678215
,,4.67,4.530864953994751
,,8.39,8.030744671821594
,,4.33,4.2725430727005005
,,0.95,0.9065904021263123
,,9.45,9.201914548873901
,,0.88,0.9043089598417282
,,0.93,0.8236447274684906
,,0.95,0.9178602248430252
,,4.85,4.290798306465149
,,7.51,7.500306844711304
,,6.47,6.327321648597717
,,0.95,0.9283402115106583
,,7.12,7.185806751251221
,,0.95,0.9587191939353943
,,8.39,8.064216494560242
,,6.47,6.213445425033569
,,1.05,0.9367390125989914
,,2.79,2.9706050157546997
,,6.61,6.70897102355957
,,0.95,0.9492978155612946
,,4.36,4.469245910644531
,,0.95,0.9166691154241562
,,0.77,0.7080129384994507
,,0.95,0.9314810037612915
,,5.59,6.608945608139038
,,0.95,0.9337897598743439
,,0.95,0.9087971895933151
,,4.35,4.3180766105651855
,,0.95,0.9438777267932892
,,0.95,0.9253837019205093
,,0.95,0.9023110419511795
,,0.95,0.9334326237440109
,,0.95,0.9329106360673904
,,0.95,0.9432490020990372
,,4.51,4.508067965507507
,,1.1,1.0437509268522263
,,4.4,4.4719706773757935
,,0.56,0.6639396995306015
,,6.47,7.333242893218994
,,4.85,4.308406710624695
,,2.79,2.96757173538208
,,0.87,0.821044534444809
,,0.98,1.2914975583553314
,,4.38,4.516265869140625
,,7.62,7.017569541931152
,,6.47,6.3252657651901245
,,0.95,0.9163046181201935
,,0.95,0.9484816491603851
,,0.95,0.9287871420383453
,,4.43,4.503862380981445
,,3.95,3.9619928002357483
,,4.51,4.502580523490906
,,0.94,0.7912408262491226
,,7.53,7.011960983276367
,,7.39,7.4294620752334595
,,0.84,0.7882073670625687
,,0.95,0.9060231894254684
,,0.95,0.9099459052085876
,,0.95,0.9459578841924667
,,0.95,0.9468652755022049
,,0.95,0.9239320605993271
,,7.53,6.97648561000824
,,4.51,4.4931981563568115
,,6.06,6.071241140365601
,,7.53,7.027514219284058
,,2.79,2.9613025188446045
,,2.72,2.398530602455139
,,7.89,7.707714319229126
,,0.95,0.9707192033529282
,,0.95,0.9418012648820877
,,0.81,0.8048897385597229
,,8.01,8.083322525024414
,,7.44,7.9050716161727905
,,8.71,8.513010263442993
,,1.63,1.7948666214942932
,,0.98,1.2952102720737457
,,2.62,1.5382513105869293
,,3.37,3.658938944339752
,,2.72,2.3950706124305725
,,0.95,0.9012035429477692
,,0.95,0.9231554418802261
,,0.95,0.9222986251115799
,,0.94,0.7846744805574417
,,0.95,0.9130111783742905
,,0.98,1.44532510638237
,,3.75,3.8422367572784424
,,0.95,0.9370139837265015
,,0.95,0.915001779794693
,,0.95,0.944328635931015
,,3.6,3.375718355178833
,,4.42,4.514647603034973
,,1.05,0.9363565891981125
,,0.81,0.8145599514245987
,,4.43,4.506487250328064
,,7.44,7.9093393087387085
,,4.36,4.375864386558533
,,0.95,0.9441959261894226
,,2.81,3.1896989941596985
,,0.88,0.9042938053607941
,,0.95,0.9294418096542358
,,7.53,7.028554081916809
,,7.89,7.696277022361755
,,2.81,3.0809320211410522
,,1.88,1.988425612449646
,,0.73,1.1866890341043472
,,0.95,0.8979159146547318
,,3.75,3.860371172428131
,,0.83,0.9410419315099716
,,0.95,0.9257566183805466
,,4.39,4.5263893604278564
,,3.12,3.0866363048553467
,,5.06,4.512656927108765
,,0.95,0.9440535306930542
,,6.61,6.660540699958801
,,0.98,1.193209558725357
,,8.71,8.524959087371826
,,4.5,4.506345748901367
,,4.36,4.397317409515381
,,0.95,0.9295165687799454
,,3.2,3.180824339389801
,,5.06,4.544084787368774
,,6.47,7.321168780326843
,,4.02,4.327398896217346
,,0.87,0.8220999836921692
,,0.95,0.928885892033577
,,5.73,5.886161684989929
,,7.12,7.17567253112793
,,2.12,2.156146824359894
,,6.61,6.721626043319702
,,7.4,6.795046806335449
,,2.37,2.448399066925049
,,6.47,7.244213581085205
,,3.67,4.019603431224823
,,3.2,3.1819576621055603
,,0.95,0.9574619978666306
,,0.95,0.906841903924942
,,2.37,2.4427748322486877
,,6.47,6.2283453941345215
,,1.49,1.6304732263088226
,,0.95,0.9404840767383575
,,6.06,6.095571398735046
,,0.95,0.9342812597751617
,,0.88,0.8970293998718262
,,4.89,4.6351078748703
,,0.95,0.9142072796821594
,,7.4,6.784379363059998
,,4.35,4.294552326202393
,,4.38,4.519941568374634
,,0.95,0.9481095671653748
,,0.95,0.9343372285366058
,,0.93,0.8246967047452927
,,0.95,0.9509850442409515
,,0.95,0.9281380623579025
,,7.51,7.507972002029419
,,1.49,1.6177901029586792
,,3.75,3.923994243144989
,,1.05,0.934572622179985
,,0.84,0.7903020679950714
,,0.77,0.7279552817344666
,,3.2,3.1974735856056213
,,0.95,0.9180906116962433
,,4.39,4.534141778945923
,,5.27,5.2050148248672485
,,4.4,4.467707991600037
,,3.6,3.353155016899109
,,1.88,1.9807440042495728
,,1.49,1.6051474213600159
,,2.62,1.5655572414398193
,,2.79,2.965620219707489
,,2.12,2.1354788541793823
,,0.95,0.9132592976093292
,,0.95,0.9506250619888306
,,4.39,4.530606150627136
,,0.76,0.7933245152235031
,,6.26,6.824925541877747
,,0.73,0.7968340665102005
,,4.31,4.480334520339966
,,4.43,4.507350325584412
,,1.39,1.7259338796138763
,,0.73,1.1839973479509354
,,0.95,0.9165009260177612
,,0.84,0.8042021244764328
,,0.94,0.785761222243309
,,0.95,0.9348388165235519
,,4.42,4.52558696269989
,,6.26,6.838558554649353
,,4.67,4.500452756881714
,,0.95,0.9172976166009903
,,0.95,0.9439745247364044
,,0.73,0.7684638053178787
,,0.95,0.9448007047176361
,,3.95,3.9476965069770813
,,4.36,4.411514759063721
,,7.62,6.892978310585022
,,4.83,5.281306743621826
,,0.95,0.9382110089063644
,,6.06,6.064896106719971
,,0.95,0.9065284579992294
,,7.12,7.177196025848389
,,7.1,7.338754892349243
,,0.95,0.9307904243469238
,,1.04,0.979847326874733
,,4.67,4.620489001274109
,,2.28,1.9647663831710815
,,0.95,0.9591702520847321
,,8.39,8.026730418205261
,,4.88,4.459918022155762
,,0.95,0.9442443400621414
,,1.05,0.9632773697376251
,,3.2,3.1786009669303894
,,1.49,1.6168842613697052
,,0.77,0.6985210925340652
,,4.02,4.283970475196838
,,8.39,8.031782507896423
,,4.85,4.2914628982543945
,,1.63,1.7957469820976257
,,4.02,4.307555079460144
,,0.95,0.9391790926456451
,,8.39,8.038177967071533
,,0.73,1.2104086875915527
,,7.51,7.506598591804504
,,2.16,1.9252675771713257
,,0.95,0.9160465151071548
,,0.95,0.9126130193471909
,,0.95,0.9218471944332123
,,0.95,0.9496336430311203
,,2.12,2.151172935962677
,,0.87,0.8217616528272629
,,2.81,3.2047041058540344
,,6.47,6.328486204147339
,,4.33,4.260768413543701
,,7.89,7.704782009124756
,,0.95,0.9228937774896622
,,4.35,4.320088744163513
,,7.4,6.769115090370178
,,1.88,1.9641768634319305
,,0.95,0.9076359570026398
,,0.98,1.4454782605171204
,,7.12,7.183295488357544
,,0.56,0.6616653650999069
,,0.95,0.9157060086727142
,,6.69,6.776633381843567
,,0.83,0.9527206718921661
,,0.95,0.9256668090820312
,,2.28,1.9619658589363098
,,0.88,0.8996029496192932
,,7.1,7.049359679222107
,,4.39,4.535480380058289
,,0.95,0.932472288608551
,,4.5,4.51777184009552
,,0.73,0.7720413953065872
,,7.39,7.435544848442078
,,0.98,1.1827659904956818
,,2.16,1.9248180985450745
,,0.95,0.9511037468910217
,,0.78,0.8239331245422363
,,4.35,4.287627816200256
,,0.77,0.7019718736410141
,,0.84,0.7976293861865997
,,0.56,0.6639673709869385
,,6.69,6.690320611000061
,,6.47,6.218412160873413
,,2.81,3.1839308738708496
,,1.63,1.7871817648410797
,,4.36,4.484048843383789
,,2.16,1.8898289501667023
,,7.51,7.508680105209351
,,4.83,5.29955792427063
,,1.39,1.7149474620819092
,,6.06,6.019701361656189
,,2.28,1.9713999032974243
,,3.6,3.3541399240493774
,,4.35,4.275733947753906
,,0.95,0.9152760356664658
,,5.06,4.548007011413574
,,1.42,1.1353235840797424
,,0.95,0.9469459056854248
,,5.27,5.219483375549316
,,5.27,5.221163511276245
,,0.95,0.9409665316343307
,,0.95,0.933081790804863
,,0.95,0.932091161608696
,,6.15,6.297821044921875
,,0.95,0.9007863700389862
,,7.1,7.087594747543335
,,2.62,1.5851299166679382
,,4.32,4.527055144309998
,,0.95,0.9363946169614792
,,0.95,0.9437783807516098
,,6.15,6.260564804077148
,,4.89,4.674795746803284
,,4.5,4.515184044837952
,,4.52,4.467810153961182
,,1.1,1.0354660004377365
,,1.49,1.622281551361084
,,0.95,0.9559526741504669
,,0.73,0.7670331597328186
,,0.56,0.662808433175087
,,0.95,0.9334453791379929
,,7.62,7.042436242103577
,,5.73,5.8238431215286255
,,6.55,6.044627666473389
,,0.95,0.917174682021141
,,0.95,0.9291692525148392
,,4.5,4.519004464149475
,,7.1,7.093972563743591
,,0.95,0.9162406027317047
,,4.51,4.503962278366089
,,8.84,8.916334867477417
,,4.67,4.52347719669342
,,0.95,0.920282319188118
,,1.42,1.116269811987877
,,0.95,0.922661304473877
,,4.52,4.428011059761047
,,1.04,0.9807849526405334
,,0.95,0.940068319439888
,,4.42,4.505996584892273
,,6.47,6.328749418258667
,,0.95,0.9574253112077713
,,1.88,1.96806800365448
,,1.04,0.9813888072967529
,,0.95,0.9365112483501434
,,6.47,6.327966809272766
,,0.95,0.8948079347610474
,,2.16,1.9061506390571594
,,2.37,2.420562207698822
,,5.59,6.537155985832214
,,0.94,0.7851447761058807
,,0.95,0.9194723963737488
,,5.79,6.366493225097656
,,0.95,0.9130117148160934
,,3.75,3.9274670481681824
,,4.43,4.508455872535706
,,0.95,0.9241203665733337
,,4.52,4.455077528953552
,,0.95,0.928648054599762
,,9.45,9.20213007926941
,,6.41,6.3900792598724365
,,8.84,8.963098049163818
,,7.53,7.02593207359314
,,5.27,5.211070418357849
,,0.95,0.9703018367290497
,,4.5,4.5188610553741455
,,0.77,0.7050504833459854
,,7.51,7.508325815200806
,,0.84,0.8110548257827759
,,4.38,4.521829962730408
,,0.78,0.7449495270848274
,,7.89,7.711381316184998
,,0.95,0.9257586002349854
,,2.81,3.1705676913261414
,,0.95,0.9193903803825378
,,6.69,6.711384534835815
,,0.95,0.9370440244674683
,,1.88,1.9549590945243835
,,0.77,0.7298886477947235
,,0.95,0.9153047055006027
,,0.95,0.945455938577652
,,4.36,4.405146837234497
,,4.5,4.5195910930633545
,,4.5,4.511914849281311
,,0.84,0.8087593466043472
,,4.67,4.522955536842346
,,6.06,6.090208888053894
,,8.01,8.107065677642822
,,0.95,0.907360777258873
,,4.36,4.397431969642639
,,5.59,6.658886075019836
,,1.38,1.0003058314323425
,,0.95,0.9434667825698853
,,4.4,4.4738476276397705
,,7.62,6.989714980125427
,,8.39,7.991862893104553
,,4.89,4.647705793380737
,,4.42,4.521729946136475
,,1.1,1.0682484954595566
,,0.95,0.9564827531576157
,,0.95,0.9358175098896027
,,3.12,3.077469766139984
,,4.89,4.641371011734009
,,7.12,7.194392681121826
,,4.39,4.525540590286255
,,0.98,1.22420072555542
,,4.88,4.470834374427795
,,0.95,0.9484743773937225
,,4.36,4.478415489196777
,,0.95,0.9514404237270355
,,0.95,0.9591576606035233
,,7.89,7.693188667297363
,,3.12,3.0720245242118835
,,4.51,4.508450746536255
,,0.95,0.934790313243866
,,3.75,3.8525524735450745
,,5.73,5.863201975822449
,,6.47,7.33408522605896
,,1.88,1.9938296675682068
,,3.95,3.9443320631980896
,,3.67,4.043803632259369
,,0.73,0.7771190404891968
,,6.15,6.317844867706299
,,0.88,0.9536009579896927
,,1.63,1.802918404340744
,,1.88,1.9896015524864197
,,1.49,1.6361633241176605
,,0.95,0.9209123253822327
,,2.37,2.418310821056366
,,0.95,0.9503035992383957
,,0.95,0.9553077667951584
,,0.6,0.635770171880722
,,5.79,6.371447563171387
,,4.88,4.527950882911682
,,1.39,1.7148953676223755
,,0.6,0.6548303514719009
,,6.69,6.775324106216431
,,0.95,0.9436841160058975
,,0.84,0.8076771646738052
,,6.15,6.329530715942383
,,0.95,0.9494756311178207
,,0.95,0.9358267486095428
,,0.94,0.7842481434345245
,,0.76,0.8769550770521164
,,9.45,9.17525315284729
,,1.05,0.9541377574205399
,,0.95,0.9187982976436615
,,4.67,4.619758725166321
,,4.33,4.291336238384247
,,0.95,0.9440739005804062
,,1.63,1.7967338562011719
,,7.1,7.0725791454315186
,,0.86,0.7999118864536285
,,4.43,4.510122179985046
,,4.02,4.221471190452576
,,6.06,6.070331811904907
,,3.12,3.0886878967285156
,,1.42,1.1155680119991302
,,1.04,0.9785023182630539
,,4.36,4.4680869579315186
,,0.95,0.9337082505226135
,,5.9,5.9193819761276245
,,0.95,0.9308681637048721
,,0.95,0.8883374333381653
,,0.95,0.9382864087820053
,,4.51,4.509533047676086
,,0.95,0.9016922414302826
,,4.4,4.459664463996887
,,8.39,8.020237445831299
,,0.95,0.9418657273054123
,,4.31,4.521832823753357
,,7.44,7.946366906166077
,,3.95,3.95054292678833
,,3.75,3.853611171245575
,,7.12,7.152723908424377
,,8.84,8.919250726699829
,,5.06,4.529906153678894
,,0.83,0.9461870342493057
,,0.84,0.7897803038358688
,,2.16,1.9323358237743378
,,0.95,0.9230510145425797
,,0.95,0.888885498046875
,,3.2,3.215980887413025
,,0.95,0.9468949735164642
,,3.95,3.935471773147583
,,0.95,0.9158881902694702
,,0.95,0.9331083744764328
,,1.42,1.1243689209222794
,,1.04,0.980490580201149
,,2.72,2.3940640091896057
,,3.75,3.902596592903137
,,0.83,0.9440961927175522
,,0.81,0.8163192123174667
,,5.27,5.2159212827682495
,,7.89,7.709612965583801
,,3.95,3.9535624384880066
,,0.76,0.7821169793605804
,,1.05,0.9481797069311142
,,6.55,6.14941942691803
,,0.95,0.9292820394039154
,,5.79,6.330338954925537
,,0.95,0.9515698105096817
,,8.84,8.691582202911377
,,3.2,3.2050938606262207
,,7.4,6.795806884765625
,,9.45,9.194166898727417
,,0.95,0.9199368357658386
,,2.72,2.3947020173072815
,,5.9,5.866622805595398
,,6.55,6.150108098983765
,,4.36,4.368875980377197
,,6.47,7.225018382072449
,,0.95,0.9327520728111267
,,5.59,6.565252780914307
,,0.95,0.9165928363800049
,,0.76,0.7858690172433853
,,5.9,5.893938779830933
,,1.88,1.9661411345005035
,,0.86,0.7982543557882309
,,2.62,1.499460756778717
,,0.95,0.9148078560829163
,,0.78,0.8247504085302353
,,2.12,2.147715926170349
,,8.71,8.555073022842407
,,0.95,0.9242389351129532
,,1.38,0.9808788597583771
,,1.39,1.7263663411140442
,,0.86,1.358256310224533
,,7.4,6.571285009384155
,,0.95,0.9233736991882324
,,0.95,0.9096351712942123
,,0.95,0.9281487017869949
,,5.27,5.195419073104858
,,6.15,6.331956148147583
,,4.38,4.5181509256362915
,,0.95,0.9195418655872345
,,4.4,4.445750951766968
,,0.98,1.179499238729477
,,4.36,4.482862949371338
,,3.12,3.0887774229049683
,,7.62,6.9939035177230835
,,0.95,0.9476666152477264
,,2.79,2.97426837682724
,,0.95,0.9497186094522476
,,0.86,0.8037807792425156
,,5.73,5.87956964969635
,,4.67,4.5224082469940186
,,0.95,0.9249107092618942
,,6.06,6.063876271247864
,,5.27,5.206571340560913
,,0.95,0.9361076951026917
,,0.78,0.8288353681564331
,,0.95,0.9437357187271118
,,3.75,3.8787835240364075
,,0.95,0.9334029108285904
,,0.95,0.9267490953207016
,,4.32,4.522896409034729
,,8.01,8.09057891368866
,,0.81,0.7604061961174011
,,0.95,0.9513989090919495
,,6.47,7.333713173866272
,,4.51,4.512671589851379
,,7.62,7.056810975074768
,,4.02,4.201488256454468
,,0.86,0.8086007684469223
,,0.56,0.6625263094902039
,,5.79,6.344180583953857
,,9.45,9.201255083084106
,,1.88,1.9768959879875183
,,4.52,4.465319275856018
,,0.95,0.9364669471979141
,,1.1,1.0216850489377975
,,4.38,4.513713836669922
,,6.69,6.678441405296326
,,5.79,6.214397192001343
,,1.05,0.9437485039234161
,,4.85,4.2922022342681885
,,3.37,3.5979039072990417
,,7.1,7.054207682609558
,,0.95,0.903800442814827
,,7.39,7.412391543388367
,,5.79,6.356987237930298
,,2.28,1.9760243594646454
,,0.95,0.9193716049194336
,,1.39,1.7166984379291534
,,0.95,0.9139890223741531
,,6.47,6.323001146316528
,,4.51,4.512051701545715
,,0.95,0.938501164317131
,,1.38,0.9863621741533279
,,5.9,5.809248685836792
,,7.39,7.397958278656006
,,2.79,2.972110629081726
,,4.39,4.522707581520081
,,0.95,0.9540278017520905
,,5.59,6.545060396194458
,,7.53,7.007326245307922
,,4.5,4.511563181877136
,,2.28,1.9690864980220795
,,0.95,0.9117206931114197
,,1.38,0.9714869856834412
,,4.52,4.4488747119903564
,,0.95,0.9190936088562012
,,1.05,0.9716010838747025
,,8.71,8.531371116638184
,,6.47,7.232601642608643
,,0.95,0.9605876952409744
,,0.95,0.91948501765728
,,0.88,0.9123390913009644
,,4.5,4.518455266952515
,,3.12,3.0728026032447815
,,4.67,4.617337942123413
,,5.79,6.371729016304016
,,4.88,4.460017085075378
,,0.95,0.9336657673120499
,,8.39,8.022955179214478
,,4.31,4.529417157173157
,,1.04,0.9806399047374725
,,6.47,7.3331722021102905
,,0.95,0.9135601073503494
,,0.95,0.9097085446119308
,,0.95,0.948944553732872
,,2.28,1.9727275967597961
,,2.79,2.970953583717346
,,0.95,0.9162657856941223
,,0.95,0.9157700836658478
,,1.63,1.802403599023819
,,0.95,0.9165943264961243
,,0.95,0.9215733408927917
,,6.47,7.306465029716492
,,6.55,6.140992999076843
,,0.95,0.928178608417511
,,0.95,0.9270941019058228
,,0.95,0.8965063840150833
,,6.41,6.389896392822266
,,0.95,0.9168277531862259
,,7.12,7.191559314727783
,,5.73,5.780340790748596
,,5.73,5.866707444190979
,,0.86,1.2974079847335815
,,4.52,4.460736513137817
,,8.84,8.918068170547485
,,4.67,4.521614670753479
,,6.69,6.681396007537842
,,0.95,0.9156626313924789
,,2.79,2.9740742444992065
,,0.95,0.9416454583406448
,,2.37,2.4372483491897583
,,4.02,4.200679361820221
,,4.39,4.535325527191162
,,0.83,0.9371886998414993
,,4.35,4.317272067070007
,,6.26,6.830761075019836
,,2.62,1.5792938470840454
,,0.95,0.9601709842681885
,,5.79,6.362536549568176
,,4.32,4.5203773975372314
,,4.35,4.318881392478943
,,6.47,6.237361311912537
,,6.26,6.79148006439209
,,4.67,4.544167995452881
,,3.95,3.9592613577842712
,,4.85,4.287682294845581
,,3.2,3.185965657234192
,,0.95,0.9514992386102676
,,0.95,0.9505347460508347
,,1.39,1.7215150594711304
,,3.67,4.024209976196289
,,4.51,4.511387586593628
,,4.31,4.525433421134949
,,0.95,0.9313047230243683
,,7.12,7.190953850746155
,,6.15,6.2531068325042725
,,6.69,6.777246117591858
,,0.95,0.9343159049749374
,,4.89,4.635508060455322
,,6.26,6.825481057167053
,,2.79,2.9719276428222656
,,7.12,7.18253219127655
,,0.86,1.2739866971969604
,,0.84,0.8077076822519302
,,0.87,0.822609156370163
,,0.84,0.8138693273067474
,,0.6,0.6237333714962006
,,0.95,0.965565875172615
,,4.39,4.510390520095825
,,0.77,0.6998627483844757
,,6.26,6.836004853248596
,,3.67,4.097112953662872
,,0.77,0.6947649717330933
,,0.88,0.8865400552749634
,,6.06,6.0864949226379395
,,0.95,0.9334155172109604
,,4.32,4.526565432548523
,,0.95,0.9189411252737045
,,0.95,0.943294033408165
,,0.84,0.810995951294899
