"Real NN 0 for Spin Coating,0; ,None - All data","Predicted NN 0 for Spin Coating,0; ,None - All data","Real NN 1 for Spin Coating,0; ,None - All data","Predicted NN 1 for Spin Coating,0; ,None - All data","Real NN 2 for Spin Coating,0; ,None - All data","Predicted NN 2 for Spin Coating,0; ,None - All data","Real NN 3 for Spin Coating,0; ,None - All data","Predicted NN 3 for Spin Coating,0; ,None - All data","Averages for Spin Coating,0; ,None","Real NN 0 for Spin Coating,1; ,None - All data","Predicted NN 0 for Spin Coating,1; ,None - All data","Real NN 1 for Spin Coating,1; ,None - All data","Predicted NN 1 for Spin Coating,1; ,None - All data","Real NN 2 for Spin Coating,1; ,None - All data","Predicted NN 2 for Spin Coating,1; ,None - All data","Real NN 3 for Spin Coating,1; ,None - All data","Predicted NN 3 for Spin Coating,1; ,None - All data","Averages for Spin Coating,1; ,None"
0.85,0.7810868620872498,0.85,0.9236831665039062,0.85,0.7673028707504272,0.85,0.8762717843055725,0.8370861709117889,7.39,7.52677583694458,7.39,7.009613037109375,7.39,7.617504119873047,7.39,7.6043596267700195,7.439563155174255
0.69,1.1915597915649414,0.69,0.689164400100708,0.69,0.716929018497467,0.69,0.9440003037452698,0.8854133784770966,2.71,2.8180394172668457,2.71,2.8942651748657227,2.71,3.0568158626556396,2.71,3.1190991401672363,2.972054898738861
6.47,6.358031272888184,6.47,6.747470378875732,6.47,6.537546157836914,6.47,6.391171932220459,6.508554935455322,2.8,3.194544792175293,2.8,3.1273462772369385,2.8,3.3414032459259033,2.8,3.851733446121216,3.3787569403648376
3.6,3.692544937133789,3.6,2.855353355407715,3.6,3.502373456954956,3.6,2.672992467880249,3.1808160543441772,6.5,5.906612873077393,6.5,6.111573696136475,6.5,5.713631629943848,6.5,5.62916898727417,5.840246796607971
4.36,5.349558353424072,4.36,5.075648784637451,4.36,5.096818923950195,4.36,5.0792155265808105,5.150310397148132,0.95,1.052076816558838,0.95,0.9958667159080505,0.95,1.1079025268554688,0.95,0.9355219006538391,1.022841989994049
4.88,4.858064651489258,4.88,4.382901668548584,4.88,4.461755752563477,4.88,4.399737358093262,4.525614857673645,0.95,1.1683934926986694,0.95,0.873257577419281,0.95,0.8766829967498779,0.95,0.7372939586639404,0.9139070063829422
4.5,4.355114936828613,4.5,4.3386735916137695,4.5,4.542509078979492,4.5,3.970820426940918,4.301779508590698,0.95,1.1781091690063477,0.95,0.822600781917572,0.95,0.9248431921005249,0.95,1.0711251497268677,0.9991695731878281
3.64,3.9576010704040527,3.64,3.2808895111083984,3.64,3.7520434856414795,3.64,2.8623251914978027,3.4632148146629333,5.1,5.575204372406006,5.1,4.66884708404541,5.1,4.632526397705078,5.1,5.013731956481934,4.972577452659607
0.93,1.4818809032440186,0.93,1.059025764465332,0.93,1.6744848489761353,0.93,1.4376696348190308,1.4132652878761292,0.95,0.9016203284263611,0.95,0.9253492951393127,0.95,0.8431829810142517,0.95,0.954552948474884,0.9061763882637024
0.81,0.628583550453186,0.81,0.7395870089530945,0.81,0.7425169944763184,0.81,0.5724087357521057,0.6707740724086761,0.86,1.1691956520080566,0.86,1.2100892066955566,0.86,0.982977032661438,0.86,1.371372103691101,1.183408498764038
0.59,0.9841197729110718,0.59,0.0014554858207702637,0.59,0.062392473220825195,0.59,-0.004580631852149963,0.2608467750251293,0.95,1.110844373703003,0.95,0.8894520401954651,0.95,1.021520972251892,0.95,1.1177244186401367,1.0348854511976242
4.36,3.9409141540527344,4.36,4.0820088386535645,4.36,4.140218734741211,4.36,3.7928354740142822,3.988994300365448,3.12,3.0100932121276855,3.12,3.0494563579559326,3.12,3.134086847305298,3.12,3.7122490406036377,3.2264713644981384
0.67,0.46079063415527344,0.67,0.37363365292549133,0.67,0.6618962287902832,0.67,0.7000089287757874,0.5490823611617088,2.62,3.016779899597168,2.62,2.592679500579834,2.62,2.5473837852478027,2.62,2.280670404434204,2.609378397464752
4.36,4.152578830718994,4.36,3.999821424484253,4.36,4.329697608947754,4.36,4.055504322052002,4.134400546550751,3.2,3.0330018997192383,3.2,3.605963945388794,3.2,3.8775217533111572,3.2,3.8203351497650146,3.584205687046051
0.64,0.9825884699821472,0.64,0.6082931160926819,0.64,0.8518698215484619,0.64,1.229358196258545,0.918027400970459,0.88,0.5637603998184204,0.88,0.7114290595054626,0.88,1.1060199737548828,0.88,0.5616760849952698,0.7357213795185089
0.84,0.8324218988418579,0.84,0.8224192261695862,0.84,0.7734094262123108,0.84,1.2655260562896729,0.9234441518783569,0.95,0.8221414685249329,0.95,1.1113814115524292,0.95,0.923080563545227,0.95,1.2215290069580078,1.0195331126451492
0.69,1.1254764795303345,0.69,0.697726845741272,0.69,0.8965280652046204,0.69,0.5421022772789001,0.8154584169387817,1.04,1.0223619937896729,1.04,0.8494338393211365,1.04,0.657581090927124,1.04,0.8382872939109802,0.8419160544872284
4.39,4.350788593292236,4.39,4.3241119384765625,4.39,4.535200119018555,4.39,4.011075973510742,4.305294156074524,0.95,0.9762694239616394,0.95,1.1391563415527344,0.95,0.8997299075126648,0.95,1.0881013870239258,1.025814265012741
4.02,4.076902866363525,4.02,4.465936183929443,4.02,4.610374450683594,4.02,4.039334297180176,4.298136949539185,0.95,0.977824330329895,0.95,0.5124555230140686,0.95,1.180240511894226,0.95,0.8258877396583557,0.8741020262241364
4.42,4.142602920532227,4.42,4.098306655883789,4.42,4.3077239990234375,4.42,3.9442641735076904,4.123224437236786,0.95,0.8957024216651917,0.95,0.8531572222709656,0.95,0.9808130264282227,0.95,0.8495417237281799,0.89480359852314
7.62,6.337004661560059,7.62,6.295595645904541,7.62,5.831886291503906,7.62,6.022453308105469,6.121734976768494,0.95,1.150928258895874,0.95,0.9034944176673889,0.95,0.6992146968841553,0.95,0.8134004473686218,0.89175945520401
0.7,0.8363653421401978,0.7,0.7971537709236145,0.7,0.8712022304534912,0.7,0.7115731239318848,0.8040736168622971,8.0,7.559634685516357,8.0,7.161739826202393,8.0,7.322780609130859,8.0,7.909119129180908,7.488318562507629
3.95,4.256908416748047,3.95,3.832723617553711,3.95,3.95046067237854,3.95,3.9623258113861084,4.000604629516602,1.3,2.078364849090576,1.3,2.30692458152771,1.3,2.139388084411621,1.3,2.61936354637146,2.286010265350342
2.16,2.1258440017700195,2.16,1.6543757915496826,2.16,1.8390756845474243,2.16,1.902640700340271,1.8804840445518494,1.04,0.7989633679389954,1.04,1.0052021741867065,1.04,0.7249529361724854,1.04,0.9008955955505371,0.8575035184621811
1.49,2.247272491455078,1.49,2.3353054523468018,1.49,2.556349992752075,1.49,2.757469415664673,2.474099338054657,0.95,0.8618387579917908,0.95,0.9546976685523987,0.95,0.6786727905273438,0.95,0.9020103812217712,0.8493048995733261
4.75,4.902281761169434,4.75,4.599529266357422,4.75,4.664820671081543,4.75,4.398245811462402,4.6412193775177,0.95,1.0415496826171875,0.95,0.7394072413444519,0.95,1.2342668771743774,0.95,0.905815064907074,0.9802597165107727
4.32,4.3014235496521,4.32,4.315903663635254,4.32,4.54315185546875,4.32,3.8861653804779053,4.261661112308502,0.95,1.046532154083252,0.95,0.9273226857185364,0.95,1.076717734336853,0.95,0.9834926724433899,1.0085163116455078
2.79,3.154632568359375,2.79,2.8341269493103027,2.79,3.358891248703003,2.79,2.7283027172088623,3.0189883708953857,0.95,1.0875226259231567,0.95,0.8392531871795654,0.95,0.7904577255249023,0.95,0.979048490524292,0.9240705072879791
4.43,3.5922632217407227,4.43,3.806349515914917,4.43,4.019406795501709,4.43,3.1565420627593994,3.643640398979187,3.62,2.711491584777832,3.62,2.4261789321899414,3.62,2.5555670261383057,3.62,3.4497439861297607,2.78574538230896
0.84,1.694434404373169,0.84,1.017632246017456,0.84,1.4670774936676025,0.84,1.3544807434082031,1.3834062218666077,0.95,0.8586310148239136,0.95,0.9126723408699036,0.95,0.7743527293205261,0.95,0.6582600474357605,0.8009790331125259
0.86,0.9249818325042725,0.86,0.7893712520599365,0.86,1.0022671222686768,0.86,1.2157143354415894,0.9830836355686188,8.02,5.620988845825195,8.02,6.7350287437438965,8.02,5.113558769226074,8.02,5.731906414031982,5.800370693206787
3.95,4.253265380859375,3.95,3.842472791671753,3.95,3.9636898040771484,3.95,3.990638017654419,4.012516498565674,0.95,1.044900894165039,0.95,0.7777711749076843,0.95,0.8915642499923706,0.95,1.353202223777771,1.0168596357107162
1.49,1.984606146812439,1.49,1.6274995803833008,1.49,2.1814146041870117,1.49,1.58316171169281,1.8441705107688904,0.95,0.9266033172607422,0.95,0.9233455061912537,0.95,0.4900747537612915,0.95,0.7313159108161926,0.76783487200737
4.1,3.961510181427002,4.1,4.043887615203857,4.1,4.1085920333862305,4.1,3.511741876602173,3.9064329266548157,0.95,1.1035690307617188,0.95,0.7570908665657043,0.95,0.9188748598098755,0.95,0.9795417189598083,0.9397691190242767
0.87,0.7177659869194031,0.87,0.49853402376174927,0.87,1.1391336917877197,0.87,0.7567320466041565,0.7780414372682571,0.76,0.3947784900665283,0.76,0.3155584931373596,0.76,0.5439412593841553,0.76,0.4108653664588928,0.416285902261734
4.51,4.135684490203857,4.51,4.04049015045166,4.51,4.3185882568359375,4.51,3.8803861141204834,4.093787252902985,0.95,0.8950811624526978,0.95,0.9979166984558105,0.95,1.0223033428192139,0.95,1.0001533031463623,0.9788636267185211
2.72,2.2228946685791016,2.72,1.9434814453125,2.72,2.2276337146759033,2.72,2.0395398139953613,2.1083874106407166,0.76,0.4333711862564087,0.76,0.5713721513748169,0.76,0.4754272699356079,0.76,0.4059223532676697,0.4715232402086258
0.7,0.8361186981201172,0.7,0.7882073521614075,0.7,0.922971785068512,0.7,0.7499054074287415,0.8243008106946945,1.63,1.6169687509536743,1.63,1.8813130855560303,1.63,1.8537508249282837,1.63,2.402376651763916,1.938602328300476
0.7,0.6298681497573853,0.7,0.8292127251625061,0.7,0.7950989007949829,0.7,0.43551546335220337,0.6724238097667694,2.12,6.022585868835449,2.12,5.7937164306640625,2.12,5.725002288818359,2.12,6.256104946136475,5.949352383613586
0.8,1.9836175441741943,0.8,0.9657831788063049,0.8,1.9788219928741455,0.8,2.4044911861419678,1.8331784754991531,0.95,1.0827206373214722,0.95,0.8267346620559692,0.95,0.786900520324707,0.95,0.984984815120697,0.9203351587057114
0.73,1.3358787298202515,0.73,1.0815269947052002,0.73,1.2082167863845825,0.73,1.1021229028701782,1.181936353445053,0.95,0.8360321521759033,0.95,0.8900471329689026,0.95,0.6283400654792786,0.95,0.6135191321372986,0.7419846206903458
6.47,6.282430648803711,6.47,6.239354610443115,6.47,5.932456970214844,6.47,6.309944152832031,6.191046595573425,6.12,6.14837646484375,6.12,7.081717491149902,6.12,5.977749824523926,6.12,6.5921711921691895,6.450003743171692
4.52,4.035739421844482,4.52,3.8205299377441406,4.52,4.210466384887695,4.52,4.007350921630859,4.018521666526794,0.86,0.8834937810897827,0.86,0.8054850697517395,0.86,0.7703858017921448,0.86,0.7290896773338318,0.7971135824918747
4.52,4.020296573638916,4.52,4.080027103424072,4.52,4.295474052429199,4.52,3.6238787174224854,4.004919111728668,0.95,0.752744734287262,0.95,0.9842099547386169,0.95,0.6773250102996826,0.95,1.1695833206176758,0.8959657549858093
0.69,1.0033254623413086,0.69,0.20792926847934723,0.69,0.05443930625915527,0.69,0.3423606753349304,0.4020136781036854,0.7,1.0019145011901855,0.7,0.9062749743461609,0.7,0.9935824275016785,0.7,1.2243484258651733,1.0315300822257996
5.73,5.910158634185791,5.73,5.4573655128479,5.73,5.618535995483398,5.73,5.4245476722717285,5.602651953697205,7.89,7.04169225692749,7.89,7.24304723739624,7.89,6.811010360717773,7.89,6.9708943367004395,7.016661047935486
3.37,3.6038289070129395,3.37,3.2609760761260986,3.37,3.776702642440796,3.37,3.0532095432281494,3.423679292201996,0.95,1.3289568424224854,0.95,1.7814726829528809,0.95,1.0269631147384644,0.95,1.181848168373108,1.3298102021217346
4.42,4.141119003295898,4.42,4.155320644378662,4.42,4.175989627838135,4.42,4.066883563995361,4.134828209877014,3.18,3.8883438110351562,3.18,4.145254135131836,3.18,4.06687593460083,3.18,4.2410993576049805,4.085393309593201
4.51,4.025574684143066,4.51,4.083590984344482,4.51,4.236664772033691,4.51,3.7386434078216553,4.021118462085724,0.7,0.8983060121536255,0.7,1.0762112140655518,0.7,0.9073407053947449,0.7,1.2354317903518677,1.0293224304914474
4.38,4.3333845138549805,4.38,4.220417022705078,4.38,4.444478988647461,4.38,4.117981910705566,4.2790656089782715,0.95,1.1950814723968506,0.95,1.1833252906799316,0.95,1.2086846828460693,0.95,1.2545404434204102,1.2104079723358154
0.73,0.8879013061523438,0.73,0.518142580986023,0.73,1.4956703186035156,0.73,0.8092642426490784,0.9277446120977402,3.2,6.087430477142334,3.2,5.0136613845825195,3.2,5.077874183654785,3.2,5.241289138793945,5.355063796043396
4.01,4.564933776855469,4.01,3.8399391174316406,4.01,4.134885787963867,4.01,3.891742706298828,4.107875347137451,0.95,1.0564091205596924,0.95,0.9120410084724426,0.95,1.056330919265747,0.95,0.9680777192115784,0.9982146918773651
7.62,6.257994651794434,7.62,6.46707010269165,7.62,6.146910667419434,7.62,5.735422611236572,6.1518495082855225,6.6,6.890926837921143,6.6,7.692399978637695,6.6,6.70523738861084,6.6,7.757941722869873,7.261626482009888
7.62,6.155072212219238,7.62,6.122166156768799,7.62,5.843877792358398,7.62,6.244665145874023,6.091445326805115,0.95,0.8680057525634766,0.95,1.017045259475708,0.95,1.096242904663086,0.95,1.0956881046295166,1.0192455053329468
6.15,6.775718688964844,6.15,6.389283180236816,6.15,5.859038352966309,6.15,6.109093189239502,6.283283352851868,7.89,7.156089782714844,7.89,7.597043991088867,7.89,6.8585710525512695,7.89,6.837679386138916,7.112346053123474
1.42,1.0906829833984375,1.42,1.2201220989227295,1.42,1.3579200506210327,1.42,1.0500462055206299,1.1796928346157074,3.12,2.5698676109313965,3.12,2.3573789596557617,3.12,2.6313722133636475,3.12,2.7507247924804688,2.5773358941078186
4.75,5.169088840484619,4.75,4.94719123840332,4.75,4.997610092163086,4.75,4.893250942230225,5.0017852783203125,0.95,0.7707558870315552,0.95,0.7872635722160339,0.95,0.4416074752807617,0.95,0.8149898648262024,0.7036541998386383
2.72,2.0466065406799316,2.72,2.156999349594116,2.72,2.3848159313201904,2.72,2.2942888736724854,2.220677673816681,4.68,5.570465564727783,4.68,5.0389404296875,4.68,4.991271018981934,4.68,5.22224760055542,5.205731153488159
0.75,0.4411412477493286,0.75,0.32685163617134094,0.75,0.5154058933258057,0.75,0.6301732659339905,0.4783930107951164,0.95,1.046663761138916,0.95,0.9918238520622253,0.95,1.1106547117233276,0.95,1.002577781677246,1.0379300266504288
4.52,4.019698143005371,4.52,4.053341865539551,4.52,4.264641761779785,4.52,3.6630403995513916,4.000180542469025,7.44,7.273759841918945,7.44,7.6013898849487305,7.44,7.426558494567871,7.44,7.618884563446045,7.480148196220398
3.64,5.608104705810547,3.64,4.376889228820801,3.64,5.360807418823242,3.64,5.890732288360596,5.309133410453796,1.49,1.6806362867355347,1.49,1.70957612991333,1.49,1.760923147201538,1.49,2.001492500305176,1.7881570160388947
0.81,0.8008524775505066,0.81,0.7451040148735046,0.81,1.0624243021011353,0.81,0.7518792748451233,0.8400650173425674,0.95,1.165830373764038,0.95,1.3058803081512451,0.95,1.314720869064331,0.95,1.1629233360290527,1.2373387217521667
0.6,1.0282602310180664,0.6,0.6565571427345276,0.6,1.220039963722229,0.6,0.4116808772087097,0.8291345536708832,0.95,0.6211764216423035,0.95,1.168064832687378,0.95,0.6968021392822266,0.95,0.6790444850921631,0.7912719696760178
4.39,3.9757585525512695,4.39,4.051257610321045,4.39,4.213283538818359,4.39,3.5755531787872314,3.9539632201194763,0.95,1.0609756708145142,0.95,0.922915518283844,0.95,1.0303828716278076,0.95,0.815762996673584,0.9575092643499374
6.15,6.425727367401123,6.15,6.610745906829834,6.15,5.772777557373047,6.15,6.5933451652526855,6.350648999214172,5.27,4.318099021911621,5.27,4.401440143585205,5.27,4.228640556335449,5.27,4.720605373382568,4.417196273803711
0.64,1.0304034948349,0.64,0.6439658403396606,0.64,0.9071500301361084,0.64,0.930810272693634,0.8780824095010757,0.95,0.9167895317077637,0.95,0.6894109845161438,0.95,0.7670764923095703,0.95,1.1157329082489014,0.8722524791955948
4.36,3.954561710357666,4.36,3.668585777282715,4.36,4.071234703063965,4.36,3.9930777549743652,3.9218649864196777,0.95,0.8649419546127319,0.95,1.0027611255645752,0.95,0.5596489310264587,0.95,1.1234126091003418,0.8876911550760269
0.68,1.1283553838729858,0.68,1.1160823106765747,0.68,1.1325691938400269,0.68,1.0885268449783325,1.11638343334198,7.44,7.335083961486816,7.44,7.531941890716553,7.44,7.472830772399902,7.44,7.551848411560059,7.4729262590408325
0.69,1.0178494453430176,0.69,0.896145224571228,0.69,0.4140230417251587,0.69,1.6114814281463623,0.9848747849464417,0.95,0.8303172588348389,0.95,0.8898885846138,0.95,0.6395854949951172,0.95,0.5982372164726257,0.7395071387290955
3.75,4.071760177612305,3.75,4.307136058807373,3.75,4.660411834716797,3.75,3.909764051437378,4.237268030643463,4.8,5.357729911804199,4.8,5.5861496925354,4.8,5.567661285400391,4.8,5.6616010665893555,5.543285489082336
0.81,0.7961873412132263,0.81,0.6241139769554138,0.81,0.8630962371826172,0.81,0.6417286992073059,0.7312815636396408,4.2,4.535128593444824,4.2,4.601359844207764,4.2,4.529024124145508,4.2,3.718242883682251,4.345938861370087
4.02,4.074748516082764,4.02,4.074350357055664,4.02,4.191929817199707,4.02,3.9034676551818848,4.061124086380005,6.1,6.447903156280518,6.1,6.408746242523193,6.1,6.326855659484863,6.1,6.722469329833984,6.47649359703064
4.31,4.417402267456055,4.31,4.51046895980835,4.31,4.526947021484375,4.31,4.195475101470947,4.412573337554932,0.95,0.8404951691627502,0.95,0.9139288067817688,0.95,0.7212981581687927,0.95,0.5721185803413391,0.7619601786136627
3.04,3.3601717948913574,3.04,3.076141119003296,3.04,3.2006189823150635,3.04,2.7315163612365723,3.0921120643615723,8.39,8.268867492675781,8.39,8.221304893493652,8.39,8.100757598876953,8.39,7.864874839782715,8.113951206207275
7.62,7.91737174987793,7.62,7.639344215393066,7.62,7.364572525024414,7.62,7.243746757507324,7.541258811950684,0.95,1.2223488092422485,0.95,1.1085166931152344,0.95,1.0108599662780762,0.95,1.166425347328186,1.1270377039909363
0.56,0.6802707314491272,0.56,0.8382731080055237,0.56,0.8187925815582275,0.56,0.4722033143043518,0.7023849338293076,7.89,5.954085350036621,7.89,6.703035831451416,7.89,5.4892120361328125,7.89,6.019124984741211,6.041364550590515
4.43,4.17811918258667,4.43,4.168385982513428,4.43,4.320950508117676,4.43,3.664302110671997,4.082939445972443,7.89,7.934005260467529,7.89,7.789403915405273,7.89,7.491436958312988,7.89,8.606087684631348,7.955233454704285
4.32,4.307024002075195,4.32,4.1832194328308105,4.32,4.414359092712402,4.32,4.006267547607422,4.2277175188064575,7.89,7.719292163848877,7.89,7.5093255043029785,7.89,7.934482574462891,7.89,7.912656784057617,7.768939256668091
0.87,0.8302145600318909,0.87,0.6226426959037781,0.87,1.1151127815246582,0.87,0.7755764126777649,0.835886612534523,3.2,5.602325916290283,3.2,5.262051582336426,3.2,5.681584358215332,3.2,6.269915580749512,5.703969359397888
0.7,0.7327220439910889,0.7,0.8899040222167969,0.7,0.8174844980239868,0.7,0.6068215370178223,0.7617330253124237,5.1,5.567490577697754,5.1,4.8905768394470215,5.1,4.458029747009277,5.1,5.026011943817139,4.985527276992798
1.93,3.8681955337524414,1.93,3.604504108428955,1.93,3.5274994373321533,1.93,4.6192755699157715,3.9048686623573303,0.93,0.6342284679412842,0.93,0.218077152967453,0.93,0.379317045211792,0.93,-0.14618010818958282,0.2713606394827366
0.84,1.3752167224884033,0.84,1.1346018314361572,0.84,1.5537935495376587,0.84,1.248658299446106,1.3280676007270813,0.88,0.5314902067184448,0.88,0.7999481558799744,0.88,1.0868998765945435,0.88,0.5247136950492859,0.7357629835605621
4.36,5.455236911773682,4.36,4.975148677825928,4.36,5.066134452819824,4.36,4.9437079429626465,5.11005699634552,4.7,6.653249740600586,4.7,7.585800647735596,4.7,4.797946929931641,4.7,6.489598751068115,6.381649017333984
0.75,0.07856979966163635,0.75,1.1897979974746704,0.75,-0.0529133677482605,0.75,0.10563234984874725,0.3302716948091984,2.93,3.275240421295166,2.93,3.3943917751312256,2.93,3.5646679401397705,2.93,3.839714527130127,3.5185036659240723
4.1,3.9607605934143066,4.1,3.9758996963500977,4.1,4.192523956298828,4.1,3.70296573638916,3.958037495613098,0.95,0.9734377861022949,0.95,1.1458220481872559,0.95,1.0667502880096436,0.95,1.1936297416687012,1.0949099659919739
2.79,3.0818448066711426,2.79,2.814474105834961,2.79,3.222069501876831,2.79,2.822219133377075,2.9851518869400024,4.7,5.389125823974609,4.7,5.27617883682251,4.7,5.184725761413574,4.7,5.414988994598389,5.3162548542022705
4.42,4.160405158996582,4.42,4.0378737449646,4.42,4.281263828277588,4.42,3.9988133907318115,4.119589030742645,4.7,5.434476852416992,4.7,5.060675621032715,4.7,5.122832298278809,4.7,5.369182109832764,5.24679172039032
0.68,1.2143759727478027,0.68,1.2253646850585938,0.68,1.4854531288146973,0.68,1.5356731414794922,1.3652167320251465,6.12,6.438282489776611,6.12,6.105583667755127,6.12,6.220751762390137,6.12,6.210394859313965,6.24375319480896
0.86,2.4025211334228516,0.86,1.6045997142791748,0.86,1.7238645553588867,0.86,1.568842887878418,1.8249570727348328,0.95,0.9133696556091309,0.95,0.7274988293647766,0.95,0.21308422088623047,0.95,0.8064349889755249,0.6650969237089157
0.7,0.6160874366760254,0.7,0.7912984490394592,0.7,0.7609066963195801,0.7,0.40264755487442017,0.6427350342273712,1.1,1.0339380502700806,1.1,0.7769312262535095,1.1,0.7701904773712158,1.1,1.0020335912704468,0.8957733362913132
0.93,1.8792800903320312,0.93,0.7828391194343567,0.93,1.4735164642333984,0.93,1.9156756401062012,1.5128278285264969,1.1,1.1315299272537231,1.1,0.898135244846344,1.1,1.4681659936904907,1.1,1.0524221658706665,1.137563332915306
