"Real NN 3 for Time,0; ,None - All data","Averages for Time,0; ,None","Real NN 3 for Time,1; ,None - All data","Averages for Time,1; ,None","Real NN 3 for Time,2; ,None - All data","Averages for Time,2; ,None","Real NN 3 for Time,3; ,None - All data","Averages for Time,3; ,None","Real NN 3 for Time,4; ,None - All data","Averages for Time,4; ,None","Real NN 3 for Time,5; ,None - All data","Averages for Time,5; ,None","Real NN 3 for Time,6; ,None - All data","Averages for Time,6; ,None","Real NN 3 for Time,7; ,None - All data","Averages for Time,7; ,None","Real NN 3 for Time,8; ,None - All data","Averages for Time,8; ,None","Real NN 3 for Time,9; ,None - All data","Averages for Time,9; ,None","Real NN 3 for Time,10; ,None - All data","Averages for Time,10; ,None","Real NN 3 for Time,11; ,None - All data","Averages for Time,11; ,None","Real NN 3 for Time,12; ,None - All data","Averages for Time,12; ,None","Real NN 3 for Time,13; ,None - All data","Averages for Time,13; ,None","Real NN 3 for Time,14; ,None - All data","Averages for Time,14; ,None","Real NN 3 for Time,15; ,None - All data","Averages for Time,15; ,None","Real NN 3 for Time,16; ,None - All data","Averages for Time,16; ,None","Real NN 3 for Time,17; ,None - All data","Averages for Time,17; ,None","Real NN 3 for Time,18; ,None - All data","Averages for Time,18; ,None","Real NN 3 for Time,19; ,None - All data","Averages for Time,19; ,None","Real NN 3 for Time,20; ,None - All data","Averages for Time,20; ,None","Real NN 3 for Time,21; ,None - All data","Averages for Time,21; ,None","Real NN 3 for Time,22; ,None - All data","Averages for Time,22; ,None","Real NN 3 for Time,23; ,None - All data","Averages for Time,23; ,None","Real NN 3 for Time,24; ,None - All data","Averages for Time,24; ,None","Real NN 3 for Time,25; ,None - All data","Averages for Time,25; ,None","Real NN 3 for Time,26; ,None - All data","Averages for Time,26; ,None","Real NN 3 for Time,27; ,None - All data","Averages for Time,27; ,None","Real NN 3 for Time,28; ,None - All data","Averages for Time,28; ,None","Real NN 3 for Time,29; ,None - All data","Averages for Time,29; ,None","Real NN 3 for Time,30; ,None - All data","Averages for Time,30; ,None","Real NN 3 for Time,31; ,None - All data","Averages for Time,31; ,None","Real NN 3 for Time,32; ,None - All data","Averages for Time,32; ,None","Real NN 3 for Time,33; ,None - All data","Averages for Time,33; ,None","Real NN 3 for Time,34; ,None - All data","Averages for Time,34; ,None","Real NN 3 for Time,35; ,None - All data","Averages for Time,35; ,None","Real NN 3 for Time,36; ,None - All data","Averages for Time,36; ,None","Real NN 3 for Time,37; ,None - All data","Averages for Time,37; ,None","Real NN 3 for Time,38; ,None - All data","Averages for Time,38; ,None","Real NN 3 for Time,39; ,None - All data","Averages for Time,39; ,None","Real NN 3 for Time,40; ,None - All data","Averages for Time,40; ,None","Real NN 3 for Time,41; ,None - All data","Averages for Time,41; ,None","Real NN 3 for Time,42; ,None - All data","Averages for Time,42; ,None","Real NN 3 for Time,43; ,None - All data","Averages for Time,43; ,None","Real NN 3 for Time,44; ,None - All data","Averages for Time,44; ,None","Real NN 3 for Time,45; ,None - All data","Averages for Time,45; ,None","Real NN 3 for Time,46; ,None - All data","Averages for Time,46; ,None","Real NN 3 for Time,47; ,None - All data","Averages for Time,47; ,None","Real NN 3 for Time,48; ,None - All data","Averages for Time,48; ,None","Real NN 3 for Time,49; ,None - All data","Averages for Time,49; ,None","Real NN 3 for Time,50; ,None - All data","Averages for Time,50; ,None"
2.62,1.275463343,5.06,5.440768123,0.95,0.98940827,0.59,0.794385895,6.41,5.271436572,4.54,4.729212403,0.95,0.894249797,5,5.349635839,0.95,0.973283902,0.95,0.969296306,1.3,1.423841536,0.95,0.9921868,5,4.938410401,6.69,6.665124536,8.71,7.637271285,3.04,2.655548215,3.2,3.812228918,1.04,0.957730532,2.71,2.804921687,4.52,4.176409245,7.62,6.35138464,0.95,1.001830086,0.68,0.985866949,7.62,6.164622903,4.75,4.749621272,0.97,0.973146945,0.94,0.878988549,0.85,0.862391055,3.04,2.751043558,4.01,4.191422462,0.95,0.906706169,0.95,0.926352814,6.08,5.669702411,0.7,0.839162752,0.95,0.984217212,0.82,0.835824415,0.73,1.230788529,0.96,1.337783724,6.55,6.338724732,0.95,0.969850019,0.76,0.623891056,3.1,2.839098096,0.95,0.986648142,4.67,3.953615308,0.95,0.990633681,5,5.020448327,0.73,0.930566579,0.6,0.701261759,7.94,7.634949565,0.86,1.086750969,0.84,0.880915139
1.42,0.97881934,3.6,3.220894694,4.7,4.6119771,0.95,0.836881503,4.1,4.492770135,4.88,5.368423581,0.69,0.197381027,2.37,3.47720933,6.15,6.052487612,7.4,5.106220007,0.75,0.665634722,0.69,0.731379166,1.04,0.900002971,6.28,6.730493426,0.73,1.269178599,0.95,1.007904693,4.35,4.338471413,6.47,6.251109958,6.69,6.851687431,4.75,4.699967265,3.64,3.616973519,0.64,0.706155881,4.85,4.465483427,8.01,8.027898073,0.94,0.895905763,2.37,2.04090935,5.1,5.792016983,0.95,0.985019952,0.95,0.974447712,4.43,4.202955425,6.47,6.165786982,0.95,0.973579183,1.88,1.751279831,4.1,3.782767475,4.85,4.623480678,9.45,8.923398972,1.42,1.574411333,4.38,4.446384192,0.69,0.646589816,0.94,0.9046022,5.73,5.956865788,0.95,0.945580974,0.95,0.985570669,0.95,0.986141011,6.08,5.890955091,0.95,0.969802961,3.37,3.295695007,0.95,0.972970977,0.59,0.801104739,0.95,0.977131426,7.1,7.191449761
4.33,5.510973096,0.68,0.666146502,7.89,5.840100884,7.62,6.146653056,2.12,2.405564427,3.67,4.708594203,4.4,3.377014637,4.54,4.36896944,3.6,3.222211003,6.48,5.940685868,7.1,7.027790785,0.7,0.649540067,0.95,0.959622383,4.36,4.7078017,3.64,3.497092783,1.04,0.9295329,5.79,5.971406698,1.1,1.301848412,4.67,4.486478806,0.95,0.974982992,0.95,0.941115499,0.95,0.997414008,3.2,3.685967803,4.1,4.076967657,3.12,2.972523987,2.62,1.434809595,8.01,8.052943587,3.2,3.48243022,4.42,4.594718933,0.95,0.980631262,4.85,4.607445121,4.88,4.818588495,1.1,1.261215121,6.26,6.650119066,1.63,1.706600159,5.79,5.981714845,0.95,0.921308398,5,4.943590999,8.84,8.850974798,0.93,0.860885903,0.84,0.944723576,3.04,2.868712842,4.75,4.731893539,4.33,4.156368852,0.95,1.002142191,0.93,0.96168296,0.6,1.124354333,1.88,1.897403896,0.68,1.163645685,0.95,1.009835362,6.47,6.518936992
2.12,6.669344068,4.85,4.260442436,0.73,1.768860579,9.45,6.013400316,0.95,0.882747576,0.85,0.73546125,0.95,0.921818793,6.15,6.116496921,2.81,4.483870983,5.9,4.557701111,6.47,5.611665487,0.82,0.652903922,1.05,1.13640739,4.88,4.950190425,0.95,1.001716927,0.95,0.992936924,2.37,2.005917132,0.95,1.008089066,4.39,4.774653673,3.2,3.760191798,5.1,6.188452125,4.36,4.997359633,2.72,2.308909178,0.95,1.009089306,7.04,6.194126129,4.31,4.561203361,4.42,4.60832119,0.83,1.08519347,3.75,4.447670102,6.15,5.822681904,8.84,8.539621592,6.06,6.312028766,0.95,0.951807365,7.94,7.443523049,0.69,0.676812768,2.62,2.601423442,0.95,0.937696487,0.95,0.970524237,0.95,0.958490565,4.7,4.592758656,0.95,0.959297359,2.62,1.611965805,7.94,7.532484651,0.95,0.991212577,6.6,6.594650626,4.67,4.662087202,0.95,0.98002696,0.82,1.042355567,3.95,4.282160103,0.95,1.040926442,2.79,3.043174028
4.38,2.911457956,3.6,4.390278816,8.39,6.406561732,0.6,0.454602502,0.94,0.71818231,0.95,0.900463507,0.82,0.380335651,3.4,3.475590706,3.67,4.781920433,0.95,0.959046274,0.68,0.800022274,0.86,1.112845317,7.94,6.726205468,0.95,0.993266359,0.96,1.012472406,1.88,1.66689232,6.06,6.76076591,4.7,4.634794235,2.37,2.030228168,0.95,1.02433008,0.85,0.753822431,5.98,6.18176496,0.95,0.98370643,3.4,3.373177528,4.35,4.346224904,0.95,0.991256818,6.06,6.375449061,4.36,5.091579914,3.6,2.839402795,0.69,0.698788047,3.75,3.853979349,3.12,2.94487834,2.16,2.097415864,2.28,2.503324986,0.95,0.944659829,3.67,3.589610219,0.95,0.988158211,4.4,4.431246877,0.67,0.64704296,0.95,0.965939403,0.95,0.986866042,4.4,4.447543263,0.95,0.920739636,0.78,1.317662284,2.64,2.633085668,6.64,6.403001428,1.3,1.414977938,7.94,7.639000535,0.95,0.989032149,0.83,1.607772008,0.95,0.952798143
6.06,8.434916496,0.95,0.903261289,4.35,6.115143776,2.37,3.554110587,0.95,0.964884087,2.71,2.57351923,4.83,5.363319874,6.26,6.49077487,1.38,0.992047653,0.95,0.959897295,2.79,2.536808431,4.31,4.611494541,5.52,5.46846509,0.95,0.951982424,0.82,0.793154448,3.4,3.626444221,0.95,0.942731366,3.75,4.965886593,0.95,1.004842132,1.1,1.270028055,0.95,1.09340331,2.48,3.033268511,2.12,2.211695969,5.27,5.386880279,1.04,1.020049542,6.64,6.403657794,0.95,0.944947407,0.95,0.95992212,0.95,0.986979261,0.84,0.866696998,0.69,0.691737786,7.51,7.093819857,6.6,6.594812512,0.95,0.988261566,0.95,0.961481959,0.9,0.783786356,1.5,1.666113287,5.98,5.95453763,5.59,6.522939205,0.83,1.35393925,1.39,2.181852162,6.06,6.307269216,2.28,2.71059072,3.75,3.742437363,0.95,0.958225593,0.94,0.882410705,1.04,1.433959842,0.95,0.979096487,1.49,1.765583366,0.95,0.995484039,0.7,0.876783237
0.95,0.695901439,4.02,4.783991337,2.71,3.799814582,4.4,3.376551926,1.39,3.609242618,0.95,0.895482615,0.95,0.92548117,0.95,0.924538881,5.73,5.76383853,0.95,0.957522377,6.55,5.254946113,3.4,4.028362989,0.86,1.159070522,8.39,8.174228787,3.62,3.481085181,0.59,0.882099301,0.78,0.94812806,6.69,6.836041331,0.94,0.868411407,0.95,0.978379011,1.1,1.267590702,3.4,3.375358641,5.52,5.893577099,2.64,2.577720404,0.96,1.20120123,3.75,4.533099413,0.69,0.754916713,0.95,0.977416202,0.69,0.720854342,0.96,1.294712454,6.15,5.854638577,1.3,1.445454568,3.2,3.349538088,0.95,0.956832349,8.01,8.3185215,0.85,0.852202967,0.68,0.947949022,0.7,0.818949223,4.75,4.833972573,0.95,0.949974924,0.95,0.981199265,4.67,3.981378138,7.12,7.301769137,6.55,6.362514138,2.16,2.057379663,3.12,3.129954636,0.95,1.02147384,0.95,0.942474797,5.73,5.934938788,0.96,1.503436655,2.62,1.975300819
1.88,1.93492052,1.88,1.942320973,6.26,6.360051274,6.28,5.64896524,1.5,1.248143092,0.8,1.180952668,7.94,5.422637463,2.12,2.162245512,5.52,5.61876905,5.59,5.992264152,2.81,4.357912421,0.95,0.933506906,2.71,2.653247535,3.64,3.526663065,2.12,2.176205993,0.95,0.987658635,5.98,6.041374683,4.1,4.142729461,0.95,0.974440321,1.3,1.25839439,0.73,1.300273508,3.75,4.72454226,3.6,2.761473536,0.78,0.988117397,0.95,0.983090758,4.1,4.11501056,0.86,1.008516103,7.39,7.862769961,4.4,4.292184949,0.95,0.982184216,7.44,8.019706726,0.95,0.925093606,4.01,4.244491339,4.51,4.179320633,0.95,0.965908647,4.67,4.145052791,0.6,0.947949022,6.08,5.736855865,3.4,3.437162817,2.62,2.630869269,7.94,7.466510534,0.95,0.947388127,4.36,5.345017791,0.73,1.223896712,0.6,1.079322845,3.2,3.351850986,2.79,2.979493678,0.95,0.967559025,4.88,4.87313354,3.04,2.986214995,0.81,0.89931725
1.49,1.38342157,0.95,0.940364018,0.95,0.924512863,0.95,0.960464984,3.62,3.494489312,0.95,0.936679244,5.52,5.363623261,3.95,3.049924493,3.64,3.753076792,2.37,2.793668747,0.81,0.828171879,3.75,4.282786667,5.79,5.645575404,0.75,0.687166467,2.72,2.186353922,4.01,4.141775131,4.4,4.032279611,0.64,0.69429256,4.5,4.500552297,0.95,0.955754012,6.06,6.648491979,0.95,0.996980667,4.4,4.250059247,2.79,2.868725836,0.95,0.941961244,4.75,4.797940969,6.64,6.410184383,6.69,6.939309001,5.73,6.030712724,4.36,5.148492694,0.84,0.873010337,4.75,4.835160971,4.35,4.334804177,7.51,7.132370949,6.28,6.824907064,0.67,0.606090531,5.79,6.018845916,0.95,0.968691498,6.28,6.852500796,0.64,0.621209882,4.33,4.131850839,4.85,4.726148009,2.48,2.561661959,0.95,1.00867191,2.79,2.95068717,7.4,6.529330134,8.01,8.270577431,2.12,2.166859567,4.36,4.332556486,4.83,4.916703701,4.83,4.903866649
0.95,0.656678192,6.15,6.769445539,3.2,3.521449268,4.85,4.222631633,0.84,1.173055112,7.12,7.0453372,7.62,6.239503384,7.89,7.306866407,2.62,1.861493021,5.98,5.757868886,0.69,0.720284075,0.95,0.974134743,0.95,0.947308138,3.62,3.494979262,0.95,0.957654387,4.75,4.342185974,0.77,0.642570578,3.64,3.48175782,0.95,0.98632212,6.41,5.235761881,0.84,0.854474097,4.89,4.693304181,7.94,7.453352094,4.75,4.743852258,0.84,0.844448626,0.69,0.744299993,6.47,6.076755404,1.39,2.140505522,0.82,0.806480125,3.12,2.969194472,0.87,0.899151549,0.82,0.832795456,4.75,4.834669352,0.95,0.989119545,0.56,0.748842269,0.95,0.965835661,2.37,1.94071722,0.8,0.874900267,0.95,0.975489944,7.12,7.272775888,0.8,0.90707548,0.69,0.685278207,0.85,0.848638535,9.45,9.207273245,3.64,3.743245363,2.48,2.557336688,0.95,0.944119647,0.69,0.751743004,1.42,1.789236933,0.59,0.818912745,0.95,1.050934643
7.12,6.949850798,0.88,3.345071793,6.47,5.553159237,4.38,3.69435519,7.62,6.200801492,7.51,6.170456648,3.75,4.563296854,4.38,4.116178393,0.73,1.492077529,1.5,1.905581951,9.45,6.349895597,0.85,0.655891493,6.61,7.240424037,7.51,6.559173703,0.6,0.797093332,2.71,2.767689466,3.4,3.530950487,0.56,0.634021267,3.95,3.824401677,6.64,6.238852739,2.48,3.065394819,0.95,0.946726009,3.1,2.631060421,4.89,4.638731003,6.26,6.758854985,0.69,0.77436465,0.84,0.811506987,0.95,0.926961437,0.95,0.920344323,6.08,5.691468358,2.16,2.15738529,0.68,0.97134985,0.95,0.927718863,5,4.867144346,4.7,4.516768813,2.12,2.135162294,7.1,7.054290175,4.5,4.431246877,4.29,4.610761523,0.95,0.962985978,0.81,0.939676702,0.95,0.945065483,0.95,0.93287538,2.62,1.67189759,4.51,4.193316579,0.85,0.940960392,0.95,0.933852926,1.1,1.323745772,0.8,1.075402036,0.95,0.976375327,0.95,1.006292775
6.08,5.635066628,0.67,0.520658746,7.53,5.898687601,4.83,4.99254334,0.95,0.884931922,4.67,4.19944942,1.04,0.637455754,3.75,4.835080862,5.06,4.234369338,3.75,5.102371931,0.95,0.940364659,5.79,5.531584024,0.95,0.985442743,0.95,0.987908542,7.12,6.887650371,0.95,0.990923822,4.5,4.47453928,6.64,5.940943956,7.4,6.168451786,0.86,0.935296789,0.75,0.752291605,1.39,2.294845819,0.95,0.98984094,0.95,0.995021135,6.55,6.158599019,4.36,4.218826592,0.86,0.856572613,8.84,8.464210987,0.83,1.088581696,7.94,7.504901767,1.04,1.114198551,0.95,0.903834522,0.56,0.747592315,0.88,1.141970903,5.52,5.626074791,6.64,6.514842272,6.06,6.356569409,2.62,2.616256237,3.2,3.274074614,4.39,4.451505542,2.28,2.634158254,0.95,0.935063064,7.51,7.089312911,6.26,6.392602801,0.6,0.616136588,5.79,5.987369657,0.98,1.322837204,6.48,6.099553823,3.12,3.265868902,0.95,0.973409966,3.04,2.989037693
7.94,7.666064978,0.95,1.025878161,5.98,5.3833251,3.67,4.689419031,8.39,7.086340189,7.44,7.275077462,7.12,7.160833597,0.95,0.927073196,3.4,3.607284665,0.95,0.970166028,0.84,0.959391385,0.95,0.993499979,0.69,0.654329397,3.2,3.060552657,7.62,6.704807878,0.95,1.033661023,5,5.024497867,4.33,3.889685571,0.9,0.746792614,3.75,4.819777369,0.95,0.974093273,2.81,3.418403566,4.54,4.184678853,4.31,4.604990005,1.63,1.802809715,3.12,2.97939539,1.63,1.784175456,1.93,2.060921043,0.6,0.603053421,2.12,2.179771245,0.95,0.974413291,1.93,1.915243059,0.95,0.964407966,6.6,6.582517028,4.43,4.171885431,0.95,0.907846361,3.64,3.750741899,4.39,4.479688048,4.54,4.292812347,7.1,7.073956728,4.7,4.614047408,0.95,0.949788451,3.1,2.872539818,6.48,6.215165138,4.43,4.189590335,0.95,0.971221969,7.62,6.232344747,0.95,0.988055333,4.52,4.073450089,7.1,7.177390099,8.01,8.289921999
0.95,0.911454663,0.95,0.898813412,0.95,1.030646279,0.95,0.949511975,5,5.383146405,0.95,0.883459479,2.64,2.627057016,0.95,0.924494162,4.54,4.35784018,3.2,3.243139863,0.95,0.97543259,2.12,2.112619638,4.01,4.089099348,0.95,0.999835506,0.95,0.914851561,0.68,0.779689699,0.95,0.92990227,4.54,4.224013269,0.95,0.967378244,0.95,0.960240468,3.2,3.737969637,5,4.951481581,6.26,6.763866663,7.62,7.957588434,5.59,6.680060983,0.75,0.726084352,8.39,8.447860718,3.2,3.242993176,2.62,1.459027171,0.86,0.906652212,3.67,3.611551583,1.49,1.655961126,3.67,3.590426266,0.95,0.979307488,0.95,0.935898334,0.95,0.980172619,2.81,3.024930477,1.39,2.092953444,0.95,0.955180794,9.45,9.067238808,0.78,1.248392686,0.94,0.893830657,5.98,5.992728353,0.86,0.891555727,1.05,1.038624316,7.1,7.070840001,4.5,4.416616082,4.01,4.225248098,0.95,0.973293275,0.95,0.992843449,7.51,7.229302406
0.97,0.618493825,1.93,2.166348517,0.95,0.958094195,0.9,0.951726511,0.69,0.180068344,0.69,0.691330016,4.29,3.575896978,5.27,5.206065416,0.69,0.303952582,3.1,2.537596345,3.62,3.378097236,7.1,7.067408323,5.06,3.998164713,0.86,0.983909905,5.1,6.079845786,0.85,0.607019994,0.9,0.837615237,0.95,0.966331795,6.08,5.807344079,1.39,2.285794079,4.36,4.267768621,4.42,4.631222486,0.95,0.961920872,0.76,0.74178493,0.95,1.040731266,6.26,6.757677674,3.75,3.853986919,0.84,0.856870458,0.94,0.86380434,4.85,4.56336844,1.93,1.94550392,0.95,0.967195004,0.95,0.956773803,0.95,0.958968922,2.79,3.040724814,0.95,0.976164415,0.7,0.713184386,0.95,0.944517821,4.39,4.464082599,0.8,0.895174235,1.93,1.922666997,7.44,7.785309911,0.6,1.026125491,6.15,5.878367305,0.95,0.979471266,0.95,0.923211128,0.95,0.972430959,3.4,3.65314728,0.56,0.87356402,1.49,1.805899769,1.49,1.841316849
7.51,6.364004374,0.95,0.85786055,2.37,3.475257754,0.95,0.908818483,0.95,0.899414957,6.61,7.374220848,1.49,1.54112491,8.01,8.157796979,5.98,5.599460363,6.15,6.067746639,3.75,4.51580584,0.82,0.802627861,4.52,3.996689558,6.6,6.244344592,3.6,3.002770603,0.95,0.973051324,0.95,0.976477474,4.4,4.07706058,3.75,3.91133827,0.75,0.74161385,4.01,4.17176187,0.95,1.047921985,0.95,1.048430473,6.06,6.623477578,2.79,2.867254555,5.9,5.281690598,7.94,7.524947166,4.67,4.884272218,5.79,6.022593498,0.84,0.822209075,2.12,2.176997006,2.16,2.125712812,3.2,3.297849417,0.8,0.887179554,4.67,4.902616382,4.33,4.070331156,7.62,6.090884209,0.95,0.921825349,4.35,4.33891809,5.79,6.007986069,0.95,0.973022714,0.95,0.956309825,4.32,4.477351665,4.67,4.651145577,0.96,1.389697552,0.95,0.984063417,2.16,2.120881945,7.89,7.918639541,0.95,1.015968859,4.43,4.058588147,3.6,3.144343138
0.6,0.468910366,4.38,3.386832058,0.75,0.764945656,4.42,3.974320114,0.7,0.867307395,0.7,0.70523268,3.64,3.771231771,1.88,1.759696096,4.35,4.467589021,0.95,0.984767348,5,4.932928443,2.62,1.593118042,0.95,0.970672011,0.8,0.935273334,2.16,2.056072205,0.95,0.98992303,0.95,0.964321554,0.95,0.944926456,0.56,0.631189123,4.7,4.578532934,5.98,6.232736826,7.53,6.662038565,1.1,1.259733886,5.73,6.039513946,0.95,1.02699168,6.47,6.227499127,0.95,0.973300636,0.95,0.936407462,7.62,6.159179688,7.51,7.036515713,5.59,6.6577667,7.12,7.178931594,6.41,5.409787536,0.95,0.951880798,3.6,3.38986659,0.95,0.966096118,0.6,0.595363714,0.95,0.93256411,0.95,0.94329454,4.67,4.74977529,3.4,3.521535873,3.2,3.290043235,4.01,4.200139523,0.95,0.955289781,3.95,4.168683231,0.76,0.629881058,0.75,0.639533937,2.16,2.152632058,0.95,0.970707357,4.5,4.273925662,7.94,7.626106858
0.95,0.948687106,0.95,0.919184938,3.64,3.579537392,0.95,0.898790732,5.06,4.153638363,6.41,5.233624578,2.16,2.057301253,0.95,0.933404908,0.8,1.099810958,4.31,4.580166459,1.42,1.280563116,0.95,0.967541724,6.15,6.351133943,1.88,1.646824539,7.39,7.793423414,6.69,6.721190214,6.47,5.896650076,0.95,0.975626841,1.04,0.967719808,6.55,6.123023987,2.79,2.855687857,0.76,0.750203371,0.95,0.942353114,1.05,0.969210595,0.76,0.738333374,8.71,7.922055244,5,4.868352771,0.95,0.975830033,6.47,6.101872683,0.75,0.670248285,0.95,1.009472296,4.29,4.412221789,7.62,8.05844295,8.39,8.423098326,3.1,2.620097697,4.35,4.336861253,5.52,5.602730513,6.47,6.287995219,0.86,1.002816856,0.77,0.793541789,1.04,1.375112236,0.95,0.967864186,5.27,5.392104149,5.27,5.413766384,8.39,8.1699543,3.6,3.061192334,3.67,3.594392598,7.1,7.122140408,4.75,4.658736587,7.89,7.940292001,3.75,3.88915801
0.64,1.108140603,6.47,6.018373728,0.7,0.476810962,4.02,4.525867701,7.62,6.951485157,0.95,0.922529742,0.95,0.933510274,7.39,7.531847239,1.93,2.519423783,1.04,0.757618353,0.67,0.71344769,0.95,0.983923733,0.68,0.79514873,4.36,4.021746337,0.69,0.743238792,0.88,0.931008801,0.95,0.978541479,1.05,1.00616011,4.33,3.918548405,2.62,1.491919935,0.56,0.644375093,0.95,0.97225365,0.95,0.999457195,0.95,0.983875349,0.95,0.988344535,7.94,7.441872597,3.37,3.331828058,0.88,1.078099608,8.71,7.941290736,7.12,7.150436521,0.95,0.98301433,3.4,3.385519862,0.73,0.790934622,0.95,0.887578771,0.95,0.962346986,0.95,0.935862094,4.36,5.228889227,0.9,0.779714629,0.95,0.943227142,0.95,0.931922048,4.67,3.99695605,1.5,1.722434491,0.95,0.954664633,2.28,2.740095198,1.42,1.643927872,5.73,5.934202671,2.12,2.166021049,7.12,7.241146207,0.95,0.996576354,3.6,3.444585085,2.64,2.752085149
3.4,4.027034342,8.71,7.165727258,2.12,4.567779303,4.39,4.063266158,1.04,0.610978,5.59,5.878550887,1.93,2.288882315,0.81,0.767075628,0.86,0.868349195,0.95,0.985233903,5.27,5.199067831,0.6,0.607508592,0.6,0.585075222,2.79,2.576683044,5,4.991246939,0.95,0.961288482,2.71,2.767243326,1.38,1.000475153,3.2,3.780123651,0.82,0.880019978,0.96,1.131758034,4.43,4.289551198,6.61,6.958331943,7.51,6.961918354,0.95,0.97153452,7.62,6.162839174,0.95,0.912268162,0.95,0.923865527,2.64,2.443118155,5.79,6.02167666,1.88,1.768568456,2.72,2.227015376,7.51,7.118385792,0.75,0.616107732,3.64,3.73193574,0.83,1.279088274,4.83,4.894089222,7.94,7.394544959,6.41,5.566585183,0.69,0.632855281,2.81,3.033955336,0.95,0.950624406,3.4,3.572610199,0.6,1.048406169,4.38,4.50976336,3.6,3.485875368,7.89,7.933117986,0.95,0.967974558,4.39,4.436609745,0.95,1.005743548,0.95,1.024710536
2.71,4.623139322,0.86,2.630153179,4.75,4.562857985,6.15,6.562953472,6.69,6.710666418,6.15,6.250811815,4.5,3.911532104,4.42,4.091190457,7.51,6.129520416,4.4,3.526080191,0.86,1.207854569,6.26,7.043394446,0.69,0.736120716,5.9,4.965363026,0.76,0.810357451,0.95,0.931095317,4.67,4.057073712,0.7,0.634813115,0.95,0.954361007,6.06,6.643978477,0.86,0.87838462,1.42,1.608081132,6.69,6.906762838,0.95,1.041396156,4.36,5.083706856,6.61,6.846557617,4.7,4.699451923,0.95,1.012711778,6.6,6.616479039,0.9,0.782521397,0.95,0.964633241,0.95,0.948955715,0.95,0.957856089,6.55,6.294440627,4.52,4.074155509,0.69,0.665679365,0.69,0.656538919,0.95,0.950336188,7.53,7.007250071,0.95,0.931336105,5.79,5.998037338,8.71,8.35399437,4.33,4.159254253,7.1,7.054896951,0.59,0.706837386,4.29,4.719147086,1.05,1.07394959,3.64,3.700529397,4.36,5.482285857,0.81,0.903885648,1.05,1.133158177
5,7.776142716,0.6,0.666146502,8.01,7.647987843,1.42,1.354787856,3.04,2.916977286,2.62,2.052377403,2.28,1.691477269,4.51,3.941267431,0.95,0.93990092,0.95,0.966413721,3.75,5.220316172,1.63,1.594075233,8.71,7.588982463,0.95,1.03156203,8.84,8.616631746,3.37,3.376674533,4.75,4.396368265,6.06,6.729370713,0.95,0.947616741,0.95,0.954799801,0.95,1.019707829,3.6,2.733926296,0.87,0.914034098,3.75,3.864113629,0.69,0.752992541,0.95,0.973430708,0.95,0.988991916,0.77,0.806594968,1.5,1.665854603,2.71,2.607296586,5,4.841848016,0.95,0.962011561,0.95,0.948878512,0.84,0.880473673,3.2,3.296258092,0.95,0.95144105,4.33,4.086230755,3.75,4.299959779,5.9,5.536295056,0.75,0.598072588,3.37,3.169645429,0.95,0.939083099,0.95,0.976285413,3.2,3.329757869,4.54,4.356858611,0.82,1.025801003,4.54,4.317064762,4.54,4.303399682,0.95,1.066807657,0.95,1.054917961,0.82,0.95764038
5.59,5.388593793,0.95,1.002491593,5.06,4.730979443,0.86,1.374822378,0.95,0.89814578,0.7,0.751940191,0.95,0.921373531,0.95,0.925502896,4.5,4.05392468,0.73,0.944487095,6.69,6.660632253,4.29,3.793872178,2.62,1.566409528,0.82,0.756392911,0.95,0.961064309,0.95,0.961893767,8.71,7.634811044,0.94,0.874497622,0.95,0.983030468,7.12,7.063408375,7.62,8.000654221,0.94,0.880207315,2.64,2.560365021,0.95,0.947306439,0.86,0.952085227,4.33,4.028228283,7.62,6.167794704,0.73,1.303315252,4.89,4.556371808,4.89,4.549779534,0.95,0.922777161,0.56,0.746451274,0.67,0.647509605,0.69,0.683965147,4.42,4.59440589,6.55,6.31944108,2.48,2.634851038,0.95,0.93189922,0.95,0.931939542,0.88,1.103322893,2.64,2.572507083,0.95,0.973981038,0.94,0.888951749,0.95,0.937385097,4.36,5.360597134,2.16,2.084588975,3.2,3.367939889,4.85,4.889821172,0.95,1.028355345,2.64,2.729846835,4.67,4.069001913
4.89,5.254162192,0.6,0.253264286,4.1,5.368081093,7.12,6.632250905,0.95,0.937575564,4.67,3.791486919,0.83,1.093882456,0.75,0.655338347,0.95,0.980322987,3.37,3.751179457,1.39,2.87839824,3.1,2.486216605,0.56,0.632853717,6.26,6.959310889,0.95,0.921463281,0.95,0.948759302,4.7,4.699323058,0.95,0.978918806,0.95,0.986052558,4.51,4.267776728,1.5,1.899016857,0.87,0.906763598,3.37,3.315830052,8.84,8.440890551,4.52,4.127735138,4.67,4.874426484,0.81,0.841638327,0.95,0.946494058,0.95,1.009653196,0.95,0.914135143,2.81,3.078794599,3.2,3.287573814,4.1,3.796555996,4.39,4.49355185,8.84,8.728049278,0.82,1.022581547,4.31,4.42299521,1.42,1.56263116,6.47,6.27813518,7.44,7.801225662,0.9,0.75275521,3.4,3.549941659,4.52,4.120541573,0.95,0.976151064,4.29,4.703338861,6.06,6.374213934,0.95,0.993606344,0.95,0.977962568,0.95,0.993412986,0.86,0.861182272,0.95,1.044360965
