"Real NN 3 for B,0; ,None - All data","Averages for B,0; ,None","Real NN 3 for B,1; ,None - All data","Averages for B,1; ,None"
0.95,0.946726009,,
2.12,4.567779303,,
4.85,4.56336844,,
4.75,4.562857985,,
5.79,6.022593498,,
3.6,3.144343138,,
2.71,2.646624804,,
0.95,0.962279677,,
3.2,3.367939889,,
7.62,6.159179688,,
7.12,6.632250905,,
0.69,0.752992541,,
0.95,1.033485681,,
2.64,2.572507083,,
0.95,0.999835506,,
0.84,0.822209075,,
0.95,0.93189922,,
0.69,0.180068344,,
3.4,3.549941659,,
0.95,0.899414957,,
0.95,0.986052558,,
4.1,3.796555996,,
4.85,4.756181002,,
5.98,5.247229815,,
5.98,6.232736826,,
0.82,1.025801003,,
6.47,6.101872683,,
0.95,0.931922048,,
0.95,0.94112727,,
0.7,0.867307395,,
2.16,2.067918122,,
0.85,0.984693065,,
3.62,3.378097236,,
0.95,0.998740003,,
0.95,0.922529742,,
4.38,4.43659687,,
1.42,1.56263116,,
5.06,4.730979443,,
1.42,1.570879042,,
0.81,0.775387585,,
3.75,3.88915801,,
1.39,2.294845819,,
0.95,0.97611919,,
2.72,2.227015376,,
5.59,5.878550887,,
3.04,2.721072614,,
4.33,4.070331156,,
0.69,0.632855281,,
7.4,6.302053928,,
2.79,2.855687857,,
4.1,5.368081093,,
4.42,4.167408168,,
0.95,0.961064309,,
0.95,0.966096118,,
0.82,0.84088175,,
4.4,4.253063917,,
0.8,0.98775357,,
0.95,0.921463281,,
4.35,4.336861253,,
0.95,0.993606344,,
0.95,0.869900987,,
0.95,0.940959439,,
7.12,6.532806754,,
2.64,2.752085149,,
0.95,0.931336105,,
0.77,0.806594968,,
5.52,5.794265628,,
2.72,2.338899553,,
7.4,6.522410035,,
2.81,3.418403566,,
0.95,1.014756411,,
0.56,0.611320853,,
6.15,6.250811815,,
0.75,0.670248285,,
0.69,0.612726331,,
3.75,4.51580584,,
0.69,0.736120716,,
8.71,7.941290736,,
0.86,0.983909905,,
0.95,0.948955715,,
0.95,0.935884774,,
0.85,0.964611635,,
8.71,6.975625277,,
9.45,6.001474738,,
0.77,0.800109923,,
7.39,7.214035034,,
0.76,0.831325129,,
0.75,0.598072588,,
9.45,8.834848642,,
0.95,0.921252549,,
5.06,4.153638363,,
0.94,0.904674277,,
0.73,1.303315252,,
0.95,0.921395019,,
0.56,0.644375093,,
0.95,0.962011561,,
0.95,1.006947279,,
0.95,1.00527893,,
5.9,5.673578978,,
1.49,1.729570597,,
2.16,2.084588975,,
4.52,4.127735138,,
2.64,2.443118155,,
4.32,4.622374773,,
1.42,1.280563116,,
2.62,2.832727194,,
0.95,0.922777161,,
8.71,7.588982463,,
1.93,2.166348517,,
0.95,1.024710536,,
0.95,0.935862094,,
4.36,5.192496061,,
0.95,0.85786055,,
4.43,3.731455505,,
7.04,6.828379273,,
0.95,0.933759749,,
0.95,1.066807657,,
1.05,1.133158177,,
7.62,7.010690093,,
0.95,0.946494058,,
1.88,1.643208832,,
0.67,0.71344769,,
0.8,0.935273334,,
0.95,0.962074861,,
7.4,6.472753286,,
4.38,3.386832058,,
0.82,0.95764038,,
0.73,0.94822824,,
7.53,5.80602324,,
2.81,3.078794599,,
0.95,0.919184938,,
0.95,0.98203297,,
1.63,1.676442862,,
0.83,1.279088274,,
1.05,0.969210595,,
0.95,1.028355345,,
6.06,6.374213934,,
0.73,0.908827156,,
8.71,7.863301277,,
0.88,1.103322893,,
7.44,7.419844866,,
0.6,0.861018077,,
6.47,6.018373728,,
3.64,4.780226946,,
7.12,7.150436521,,
2.71,2.700006783,,
8.71,7.165727258,,
0.67,0.770956546,,
4.39,4.464082599,,
4.02,4.50257206,,
0.95,0.956605479,,
0.7,0.695736319,,
0.82,0.5289611,,
7.44,7.744428515,,
0.68,1.18091318,,
7.53,7.014936328,,
0.82,0.77343145,,
3.62,3.520594895,,
5.79,6.02167666,,
0.7,0.947617576,,
0.86,0.87838462,,
0.95,0.95801267,,
3.95,3.727971613,,
2.71,2.597561836,,
0.95,0.945331112,,
3.2,3.577875316,,
0.88,1.088154182,,
1.93,2.335188776,,
0.87,0.889259219,,
1.5,1.651110888,,
4.42,4.631222486,,
0.95,0.966011763,,
0.95,0.993412986,,
2.79,2.502098441,,
2.79,2.689771652,,
0.95,1.047921985,,
7.62,8.019992709,,
0.69,0.665679365,,
0.95,0.966344446,,
0.95,0.924936205,,
4.35,4.33891809,,
6.64,6.402995706,,
3.62,3.734836578,,
0.95,0.958392695,,
5.98,5.928463101,,
5.52,5.707300901,,
0.95,0.957444236,,
0.78,1.098533869,,
3.62,3.573540151,,
0.7,0.751940191,,
1.88,1.646824539,,
7.53,6.662038565,,
0.95,0.983875349,,
7.44,8.068546414,,
5.73,6.24934721,,
4.7,4.638004363,,
1.1,1.266585231,,
5.27,5.199067831,,
0.86,0.854995057,,
0.95,0.964782402,,
3.2,3.417547286,,
3.4,3.386027277,,
0.73,1.380973071,,
0.95,0.94329454,,
7.62,6.951485157,,
1.04,0.610978,,
6.69,6.710666418,,
4.36,4.021746337,,
5.59,6.56874764,,
2.64,2.392489135,,
1.39,2.279599726,,
0.69,0.80290167,,
7.4,6.428160906,,
0.95,0.986011147,,
5.98,5.986102343,,
0.56,0.746451274,,
0.93,0.938669845,,
7.62,6.19793725,,
0.76,0.750203371,,
1.49,1.462015778,,
3.04,2.916977286,,
0.95,0.966723025,,
0.84,0.92654103,,
0.59,0.641678557,,
2.37,2.001677185,,
0.95,0.97225365,,
0.6,0.990517169,,
3.64,3.744394124,,
4.39,4.608524919,,
0.95,1.044360965,,
1.49,1.646148503,,
0.95,0.936012655,,
8.39,7.36279726,,
0.95,0.963609859,,
3.6,3.765344143,,
0.95,1.019707829,,
0.56,0.632853717,,
0.6,0.666146502,,
0.69,0.694072783,,
2.12,2.16489929,,
4.83,4.977994919,,
0.86,1.002816856,,
4.43,4.289551198,,
4.51,4.011671185,,
1.5,1.665854603,,
7.04,6.658558846,,
4.85,4.501079082,,
5.73,5.972248673,,
0.73,1.803208441,,
0.7,0.846581772,,
3.62,3.489985466,,
4.31,4.296128392,,
2.12,2.154392838,,
0.88,0.929988682,,
0.95,0.958820865,,
0.95,0.935538486,,
7.62,8.100172162,,
0.95,0.969776616,,
0.95,0.954861447,,
1.42,1.608081132,,
0.95,0.942588583,,
0.78,1.037824854,,
1.5,1.831704289,,
0.95,0.983690247,,
4.85,4.635519385,,
0.95,0.970314041,,
3.6,2.733926296,,
0.95,0.989367083,,
0.95,1.091656208,,
0.81,0.930023491,,
4.89,4.556371808,,
0.95,1.047622025,,
4.02,3.929292679,,
3.64,3.524530709,,
1.1,1.303370744,,
7.44,7.801225662,,
3.75,3.72564584,,
3.95,3.792786837,,
7.44,6.690753937,,
5.52,5.603246927,,
4.75,4.746018887,,
0.95,0.910934776,,
6.26,6.772309899,,
7.89,8.10974443,,
7.89,8.080073595,,
0.95,0.963712618,,
0.93,0.97321251,,
9.45,8.271555185,,
0.95,0.976091683,,
0.77,0.745987833,,
0.95,0.89814578,,
0.75,0.70569019,,
4.83,4.948493838,,
6.55,6.235923171,,
7.62,8.000654221,,
2.71,2.607296586,,
0.95,0.941581145,,
0.95,0.95144105,,
0.95,0.984979689,,
0.95,0.943227142,,
6.48,6.174169898,,
4.7,4.674580693,,
4.02,4.016436756,,
2.64,3.140550911,,
3.2,3.450286388,,
7.94,6.767757297,,
4.38,4.412937522,,
0.95,1.041396156,,
0.73,0.811403871,,
0.95,0.999774903,,
0.95,0.959470987,,
3.37,3.302217305,,
0.76,0.673285384,,
6.55,6.31944108,,
0.95,0.968707874,,
8.39,8.516338825,,
0.82,1.022581547,,
0.8,0.876340061,,
0.82,1.011812329,,
0.95,1.009096041,,
0.7,0.609477967,,
3.12,2.955689132,,
0.95,0.994806543,,
0.94,0.880207315,,
0.95,0.981191561,,
4.02,5.023101807,,
3.75,3.864113629,,
1.3,1.175896317,,
2.12,2.214114845,,
0.95,0.937575564,,
0.95,0.955119759,,
0.83,1.096014008,,
0.7,0.837612852,,
0.86,0.83613655,,
0.88,1.133482307,,
2.79,2.576683044,,
4.33,4.238640308,,
0.95,0.955799833,,
5.9,4.965363026,,
7.62,7.90356636,,
0.95,0.934677571,,
0.95,1.005740121,,
0.64,0.537074834,,
0.95,0.940427139,,
6.69,7.013254642,,
4.36,3.684639871,,
3.64,3.731087148,,
0.95,1.03156203,,
0.95,1.009653196,,
3.62,3.506926835,,
0.86,1.207854569,,
1.93,1.980849445,,
3.67,3.68821913,,
3.75,5.179595709,,
0.95,0.956945941,,
0.95,0.969007865,,
4.4,2.974616289,,
5.1,6.045671701,,
1.3,1.299899161,,
0.95,0.928506583,,
0.95,0.969708577,,
1.5,1.847396463,,
0.87,0.906763598,,
0.73,1.280990034,,
5.1,5.573287725,,
0.95,0.994181916,,
7.4,4.6902107,,
0.84,0.978172824,,
0.95,0.923217058,,
3.75,5.220316172,,
0.95,0.959589347,,
0.95,0.964441195,,
0.82,0.821247935,,
4.31,4.465547919,,
3.75,4.714229941,,
1.3,1.43813318,,
6.69,6.660632253,,
3.95,3.880756259,,
4.89,4.549779534,,
2.37,3.765689313,,
8.71,7.277958274,,
0.95,0.95004867,,
7.62,7.991664052,,
4.52,4.1138587,,
8.71,7.938807249,,
0.95,0.977234289,,
4.36,4.266814888,,
0.95,0.978669226,,
1.93,2.706134856,,
7.53,6.850999713,,
2.62,2.840575635,,
6.41,5.566585183,,
5.59,6.41499567,,
1.93,2.131863356,,
3.67,4.898046017,,
0.77,0.840109408,,
2.12,2.218976259,,
0.82,0.85307759,,
5.73,5.941483021,,
7.53,7.007250071,,
5.9,5.536295056,,
0.95,0.939230815,,
4.1,3.780285358,,
0.64,0.684034355,,
3.95,4.195849061,,
0.95,1.026056752,,
0.95,1.013390139,,
0.95,0.914135143,,
0.95,0.937965751,,
0.95,0.934037164,,
2.71,2.673755169,,
0.95,0.947306439,,
7.62,6.977644682,,
4.33,4.016916275,,
0.95,0.931939542,,
0.95,0.975335568,,
0.95,1.086401701,,
0.95,0.974574327,,
0.82,0.756392911,,
1.63,1.54697758,,
1.39,2.87839824,,
0.95,0.968711928,,
0.6,0.541726723,,
3.37,3.369214535,,
6.69,7.02312386,,
7.04,5.956554294,,
4.89,4.727220058,,
4.1,4.079953253,,
0.82,0.808639616,,
8.71,7.635342836,,
4.52,3.434079587,,
4.88,4.898138046,,
1.42,1.652158111,,
8.39,8.176695585,,
6.47,6.27813518,,
7.4,6.522939205,,
0.75,0.655441388,,
1.42,1.586193055,,
4.02,3.863952279,,
0.59,0.763304248,,
5.9,5.781473517,,
0.7,0.722180396,,
0.93,0.808397636,,
5.27,5.341967463,,
0.64,0.673348144,,
1.93,1.896325469,,
1.3,1.253928721,,
6.26,6.959310889,,
4.89,4.669434905,,
5.06,4.655444622,,
7.94,7.496556163,,
0.95,0.999376118,,
0.95,0.931872159,,
0.95,0.984202862,,
7.04,5.780617476,,
2.64,2.538142622,,
4.88,4.811609983,,
4.52,4.099527776,,
7.94,6.785424232,,
2.12,2.14710471,,
0.95,1.014630452,,
4.52,4.073771477,,
0.95,1.022094518,,
0.86,0.967072159,,
0.82,0.825047091,,
1.39,2.276730865,,
0.95,0.996900439,,
4.32,4.599658728,,
0.82,0.957978934,,
0.95,0.965065405,,
0.83,1.100870997,,
5.98,6.027980566,,
0.8,1.019058377,,
7.89,8.060815454,,
0.95,0.928258196,,
0.95,0.987141222,,
7.53,6.512937903,,
0.67,0.691077143,,
0.97,1.181153476,,
3.75,3.715958357,,
8.39,8.150972486,,
6.41,5.311710358,,
0.93,0.770763904,,
1.39,2.371030331,,
0.95,0.950146079,,
0.95,0.978933409,,
0.95,0.978892773,,
0.95,0.996672988,,
0.95,0.9917593,,
5.73,6.033518672,,
0.95,1.002491593,,
0.84,0.881348237,,
6.48,6.220803976,,
6.47,6.173069239,,
1.5,1.899016857,,
6.47,6.338698268,,
0.95,0.942016661,,
5.06,4.895291924,,
0.6,0.954930454,,
0.95,1.039333895,,
0.95,0.987489522,,
0.84,0.819299519,,
0.73,1.608498573,,
0.95,1.043774545,,
7.1,7.051491857,,
0.77,0.919654533,,
4.36,3.958963752,,
7.04,6.036138177,,
0.95,0.993293807,,
0.73,0.810979605,,
4.7,4.788232803,,
0.95,0.975661859,,
0.7,0.695587762,,
0.82,0.924010023,,
4.5,4.405623794,,
0.97,0.659205228,,
3.12,2.942081988,,
0.95,0.976024032,,
8.39,8.16795814,,
0.95,0.949668124,,
0.95,0.982468575,,
6.69,7.008669376,,
0.95,1.033918515,,
4.4,3.567153573,,
4.75,4.676827908,,
3.95,4.166000009,,
0.95,0.947901577,,
3.12,2.951143086,,
3.95,4.089455545,,
0.6,0.793273851,,
4.02,3.974811316,,
2.72,2.225479424,,
1.04,0.972012639,,
1.38,0.936764345,,
3.95,4.052761614,,
5.1,5.622579455,,
0.95,0.92631577,,
0.78,1.047926545,,
0.78,0.944660142,,
0.95,0.96317333,,
0.95,0.980540231,,
0.95,0.948324755,,
3.12,2.966563046,,
4.85,4.463469863,,
0.95,0.987567157,,
2.62,2.659433901,,
0.73,0.833945602,,
5.59,6.667109489,,
6.48,6.149800777,,
6.47,5.477127671,,
3.67,3.736940444,,
4.32,4.640130758,,
6.26,6.723871112,,
0.69,0.831366926,,
8.71,7.804547787,,
0.95,0.973175392,,
4.31,4.350877762,,
4.02,4.027905345,,
4.36,4.707341671,,
0.95,1.038359791,,
0.97,0.954137415,,
1.5,1.836147159,,
0.87,0.943526879,,
6.48,5.348633289,,
0.73,0.940890729,,
6.55,6.26876545,,
0.95,0.969651937,,
3.6,2.255795121,,
5.98,5.960667491,,
0.95,0.930547059,,
0.95,1.092838287,,
4.02,4.255955935,,
6.41,5.844484329,,
3.37,3.215724051,,
6.41,5.209813356,,
0.95,0.9072081,,
0.6,0.758011281,,
0.85,0.871372581,,
7.89,8.189025044,,
4.89,4.875148535,,
0.73,1.311412811,,
4.31,4.172108173,,
1.04,1.074757516,,
0.95,0.883189872,,
1.1,1.272116393,,
7.53,6.7249192,,
0.95,1.004002631,,
0.95,0.985309616,,
0.6,0.525587097,,
0.95,0.979617208,,
4.83,5.263374805,,
4.36,5.073450804,,
0.78,1.011970565,,
5.9,5.024482489,,
0.95,0.965661913,,
0.95,0.962328777,,
0.95,0.900844008,,
0.6,0.253264286,,
1.49,1.586126477,,
0.64,0.630664252,,
5.1,5.531162262,,
1.5,1.671808958,,
5.9,5.293986678,,
3.6,2.695439875,,
0.95,0.90490225,,
6.47,6.428785086,,
8.39,8.233436823,,
5.79,5.986009598,,
0.95,0.945954472,,
7.39,5.985682607,,
4.36,5.391019702,,
0.81,0.89517504,,
3.6,3.347560465,,
4.32,4.376943231,,
0.64,0.635488741,,
4.43,4.180470765,,
3.75,4.607344389,,
7.39,6.850883961,,
2.37,3.387185872,,
0.95,0.961115479,,
0.95,0.975154519,,
5.59,6.619577289,,
4.75,4.795866609,,
4.02,4.001628637,,
6.64,6.431327581,,
2.81,3.851934314,,
3.4,3.518597543,,
7.53,6.960149765,,
0.95,0.941130787,,
0.82,0.807851627,,
4.89,4.6005404,,
0.6,0.542257152,,
0.95,0.88270849,,
3.75,4.362541437,,
0.95,0.933629289,,
0.95,0.951373816,,
3.4,3.363941193,,
0.95,0.9750669,,
4.4,3.694195807,,
3.12,3.010009646,,
0.56,0.634090066,,
0.95,0.968859434,,
4.43,4.138458133,,
0.64,0.602718666,,
0.95,0.94280836,,
4.02,4.574006796,,
3.67,3.609810174,,
0.95,0.950123519,,
5.1,5.911641121,,
4.35,4.426889896,,
0.95,1.019461676,,
4.36,4.811751604,,
7.39,7.864955664,,
5.52,5.61531055,,
0.95,1.039065763,,
0.95,0.948627606,,
1.04,1.090330899,,
4.32,4.524318695,,
0.8,0.922167972,,
0.95,0.944553614,,
2.79,2.486539125,,
0.87,0.925609738,,
0.82,0.884618312,,
5.98,5.481025696,,
0.95,0.930244327,,
0.95,0.948034808,,
1.93,2.108776897,,
5.1,5.408460498,,
0.64,0.763484448,,
0.87,0.883201137,,
0.83,1.287656441,,
5.73,5.919359684,,
0.6,1.016028553,,
0.76,0.624399606,,
2.62,2.754646719,,
5.27,5.531726599,,
0.95,0.961534128,,
0.86,0.939065292,,
4.89,4.773083925,,
0.95,1.054325148,,
0.8,0.954069749,,
2.12,2.1431638,,
2.62,2.613471568,,
0.73,0.854674995,,
0.77,0.731412888,,
4.89,4.712710142,,
0.95,0.961420774,,
3.75,3.86452949,,
0.6,0.545785099,,
2.16,2.013306171,,
4.38,4.463615775,,
7.04,6.151297331,,
0.56,0.795820415,,
6.64,6.445702553,,
2.71,2.489537418,,
0.95,1.012914181,,
0.69,0.715697289,,
6.47,6.262261987,,
4.36,4.62925303,,
3.04,2.80493784,,
4.35,4.352366805,,
7.62,6.120298624,,
0.95,0.972509578,,
0.76,0.720292673,,
0.95,0.947286904,,
4.33,4.102129698,,
4.1,3.9856022,,
0.95,0.92714636,,
3.4,3.622002184,,
0.95,0.983292773,,
0.95,0.979517162,,
0.87,0.946786806,,
7.12,7.076503277,,
0.95,0.931345403,,
5.27,5.566537976,,
0.95,0.935744688,,
4.51,3.407069623,,
0.69,0.667969927,,
0.95,0.987048805,,
8.39,8.330715656,,
0.95,0.955437347,,
0.95,0.981722578,,
0.64,0.538845941,,
0.78,-0.212614611,,
7.62,6.266638041,,
3.67,4.157019854,,
0.95,0.98619996,,
4.83,4.952115178,,
2.81,3.998164713,,
1.5,1.692100614,,
2.12,5.719390392,,
0.95,0.964954495,,
0.93,0.812528655,,
0.95,0.979252622,,
0.95,0.953994766,,
4.35,4.337032557,,
0.7,0.826314837,,
0.95,0.970421016,,
6.55,4.744364381,,
3.4,3.393890858,,
5.79,5.987843156,,
0.86,0.886873707,,
0.95,0.980382368,,
4.36,5.244827747,,
7.89,7.92696321,,
6.26,6.401638865,,
3.64,3.22337836,,
0.95,0.941025585,,
3.62,3.598025799,,
4.35,4.346054554,,
0.95,0.984044716,,
2.71,2.540928185,,
5.79,6.065926552,,
0.59,0.838170499,,
0.95,0.949060902,,
4.7,4.657704592,,
4.36,4.302423358,,
0.95,0.992486045,,
1.38,1.042760581,,
2.16,2.049399346,,
3.2,3.652647853,,
0.95,0.974112511,,
1.3,1.429498851,,
4.4,3.814551771,,
0.95,0.883555993,,
3.62,5.059127212,,
2.64,2.809171498,,
6.15,5.896499753,,
0.95,0.893784955,,
0.95,0.917655095,,
0.95,0.978141814,,
1.1,1.258905247,,
0.82,0.805779696,,
2.71,2.267176688,,
0.95,0.948991567,,
1.63,1.79197517,,
1.49,1.429281279,,
1.93,1.963352263,,
7.4,6.439911246,,
4.36,4.972955704,,
3.95,4.227829576,,
0.95,0.985837862,,
5.73,6.413263798,,
0.95,0.977437541,,
6.06,6.481024265,,
4.4,4.127104878,,
5.9,5.57783103,,
1.04,0.980537117,,
0.95,1.053408161,,
4.52,4.100752771,,
5.1,6.000856638,,
3.64,3.683278024,,
7.44,7.973654866,,
7.62,6.004017949,,
0.7,0.598204404,,
0.84,1.133108333,,
3.6,3.099544406,,
4.01,4.972951889,,
0.69,0.176658779,,
4.43,3.536660373,,
5.59,6.692658782,,
4.5,4.489118457,,
0.56,0.741089255,,
9.45,6.006482244,,
5.52,5.597941875,,
0.83,1.055410653,,
0.95,0.978907645,,
3.75,4.827433228,,
2.64,2.411757708,,
8.71,7.944140792,,
0.77,0.552165132,,
0.95,0.978431389,,
0.95,0.966567352,,
0.59,0.832096502,,
6.47,6.301111579,,
0.95,0.977035955,,
5.06,4.104962111,,
4.32,4.487653017,,
4.36,4.215914428,,
0.95,0.934110731,,
3.37,3.15658915,,
4.89,4.495822787,,
4.51,4.064040065,,
0.6,0.957720637,,
5.98,6.076268792,,
1.05,1.124316499,,
3.64,3.794651091,,
0.95,0.97206758,,
1.5,1.827895999,,
0.95,0.91578193,,
0.95,0.999162704,,
1.04,1.102264598,,
7.39,7.676187873,,
4.75,5.015573025,,
0.95,0.961775973,,
0.69,0.699092567,,
2.62,2.60114938,,
0.56,0.637012973,,
5.52,5.354353428,,
0.95,0.999041364,,
7.94,6.48619318,,
0.97,0.979751691,,
2.72,2.5116207,,
4.42,4.576961994,,
4.32,4.530133128,,
3.75,3.917236745,,
7.94,7.436430454,,
4.4,4.272832572,,
4.42,4.520136952,,
4.88,5.21910584,,
4.02,3.849270046,,
1.63,1.702739269,,
4.88,4.737382412,,
4.31,4.634713769,,
1.05,1.493691459,,
3.95,3.562152386,,
4.88,4.874996543,,
2.81,3.850714803,,
5.98,6.167556882,,
0.82,0.998953864,,
0.95,0.978200167,,
5.98,6.240930676,,
0.95,0.982262716,,
0.95,1.005890206,,
1.49,1.686686814,,
0.95,1.006006032,,
0.56,0.621937044,,
5.9,4.998617291,,
7.53,6.224965334,,
0.95,0.993477255,,
5.79,5.999093294,,
3.64,3.733666182,,
2.37,2.088262439,,
6.64,5.443377256,,
0.85,0.860348642,,
0.69,0.907230675,,
3.6,2.549545646,,
7.53,6.874640942,,
0.95,1.007468894,,
4.42,3.756519854,,
4.4,4.442692041,,
0.95,0.990888134,,
0.95,0.975443423,,
0.84,0.900332883,,
3.12,2.99419719,,
0.82,0.846442267,,
0.95,0.923872083,,
0.83,1.098683864,,
4.1,4.255399108,,
0.95,0.939117491,,
3.2,3.30813539,,
0.95,0.948041648,,
0.95,0.950598285,,
0.95,0.984055638,,
4.1,5.616495013,,
3.12,3.082453012,,
5.52,5.612401843,,
6.64,6.402784705,,
2.72,2.416027427,,
0.95,1.024353758,,
9.45,9.324419737,,
1.5,1.687193453,,
2.12,2.172128499,,
4.32,4.472275734,,
0.95,0.973854437,,
0.82,-0.001077011,,
7.53,6.624467254,,
7.89,8.128065109,,
1.88,1.842505157,,
0.95,0.976684585,,
1.1,1.120023936,,
0.95,0.9287007,,
7.62,6.180981398,,
0.95,0.956694156,,
1.88,1.751447558,,
0.81,0.830110341,,
0.76,0.758538425,,
0.95,0.999135822,,
7.39,7.480722666,,
0.95,0.92768313,,
0.73,1.766721725,,
0.95,0.927544147,,
0.82,0.405511387,,
1.5,1.680840164,,
0.97,1.016952232,,
3.62,3.60456264,,
5.52,5.624076724,,
0.73,0.965201542,,
4.38,4.402386189,,
0.94,0.894945771,,
0.95,0.957212716,,
3.62,3.702892125,,
0.95,0.970766529,,
1.05,0.952076703,,
4.4,3.764444113,,
5.1,5.523728371,,
1.05,0.933321059,,
0.95,0.878671452,,
3.6,2.826961815,,
0.95,1.027688608,,
4.39,4.472931027,,
0.69,0.682920337,,
3.6,3.471112251,,
0.95,0.967467114,,
8.39,7.966354489,,
0.95,0.936573893,,
6.48,6.263115168,,
0.69,0.536837064,,
5.1,5.609457016,,
4.7,4.620766878,,
2.79,2.820364892,,
0.95,1.055365011,,
5.52,5.875048876,,
7.62,6.501084685,,
2.81,3.18810755,,
7.1,7.134567142,,
1.3,1.434070796,,
4.89,4.470839739,,
6.06,6.35277617,,
0.86,0.891288072,,
0.87,0.72667399,,
0.95,0.968178257,,
0.82,1.014064431,,
4.51,4.06636101,,
0.64,0.581937417,,
4.89,4.454219699,,
6.15,5.865674496,,
0.95,0.976777509,,
0.93,0.832932651,,
4.5,4.403063416,,
0.97,1.183617249,,
0.81,0.824197069,,
4.42,4.640130758,,
0.69,0.883966818,,
2.16,2.031397671,,
6.26,6.509588957,,
0.95,0.955170214,,
0.6,0.985866949,,
0.95,0.990140423,,
6.64,6.450719357,,
0.95,0.980816394,,
0.8,1.106788442,,
0.95,0.819314659,,
0.95,0.978246868,,
0.95,0.937334299,,
9.45,7.781489491,,
4.51,4.093393505,,
4.89,5.009382606,,
4.39,4.721271634,,
4.32,4.561203361,,
7.62,6.140529275,,
9.45,7.080515027,,
0.64,0.560415998,,
0.95,0.949660316,,
0.82,0.866156474,,
6.26,6.477828741,,
5.06,4.188421011,,
0.95,0.9528974,,
2.37,2.048319727,,
1.63,1.846949428,,
0.95,0.976268873,,
0.94,0.864076033,,
5.06,4.878425956,,
0.6,0.602532573,,
0.95,0.979438692,,
0.81,0.796342179,,
5.73,5.808251262,,
0.95,0.903581202,,
0.95,0.981010139,,
0.85,0.848807141,,
0.88,1.009494334,,
2.62,2.689496875,,
0.85,1.040343091,,
1.05,1.11856924,,
3.6,2.946554244,,
0.95,0.974021181,,
0.93,0.990421757,,
1.42,1.606381863,,
1.49,1.505003005,,
0.95,0.960027218,,
0.95,1.037582874,,
7.04,5.524959087,,
5.52,5.574973226,,
0.95,0.972454146,,
6.15,6.29671967,,
1.38,1.06976527,,
1.05,1.115740046,,
7.39,7.617453694,,
0.86,1.082088962,,
0.95,1.017362371,,
1.38,1.005584851,,
3.12,3.028144896,,
0.95,1.002011672,,
0.95,1.014443427,,
6.15,5.924948335,,
3.6,2.85084635,,
0.95,0.981130749,,
4.83,5.717305064,,
0.86,0.839908525,,
0.95,0.97537449,,
2.64,2.777968466,,
0.64,0.693786532,,
0.95,0.95136337,,
0.95,0.874638811,,
1.49,1.750495881,,
0.95,0.989810586,,
4.01,4.190095007,,
0.95,0.895754233,,
0.64,0.578311861,,
0.7,0.716175497,,
2.72,2.198718965,,
3.04,2.79845345,,
6.55,6.033914089,,
3.75,4.304477811,,
0.95,0.982104093,,
0.93,0.810705498,,
1.49,1.662390172,,
9.45,6.12689352,,
6.55,6.188922763,,
0.6,0.583496787,,
3.2,3.309900463,,
0.95,1.015449017,,
0.84,0.861252412,,
7.44,7.796396136,,
0.95,0.96926555,,
0.95,0.980501398,,
4.43,4.218826592,,
0.67,0.79788366,,
4.7,4.690539241,,
0.95,0.915741041,,
0.6,1.0067693,,
0.95,0.950636759,,
0.95,0.946927488,,
0.95,0.950874671,,
6.69,7.09975481,,
4.02,4.432759106,,
5.52,5.47187376,,
7.39,7.558568954,,
0.84,0.875900641,,
7.62,7.964611888,,
0.95,0.914177626,,
0.95,1.020715237,,
0.95,0.948859707,,
4.51,4.265408218,,
8.71,7.487686396,,
4.4,3.914766371,,
3.62,3.559717417,,
3.95,3.165848255,,
4.01,5.776353836,,
0.69,0.115437314,,
7.53,5.625072598,,
0.68,0.797093332,,
0.56,0.617539175,,
0.86,0.835564692,,
0.95,0.995080024,,
3.67,3.788042426,,
0.95,0.930266216,,
6.26,6.403688788,,
0.95,0.96046941,,
6.47,5.85890007,,
6.48,6.169444323,,
6.47,5.363676667,,
0.59,0.682808787,,
4.5,3.684639871,,
0.84,0.950574279,,
0.95,0.941129297,,
3.67,4.608503103,,
0.73,0.790430874,,
4.88,4.839325666,,
1.38,1.451067045,,
4.36,4.357012272,,
6.41,5.949881792,,
0.95,0.874604806,,
6.26,6.98114264,,
0.73,0.912905142,,
5.98,5.532208443,,
2.62,2.695744514,,
0.95,0.974629819,,
3.64,3.724074602,,
0.8,0.966987655,,
0.86,0.912086174,,
0.95,0.990811661,,
0.8,0.954929322,,
5.79,5.941458941,,
4.02,3.866181493,,
4.51,4.202955425,,
6.06,6.655597806,,
3.37,3.337150335,,
0.95,0.932804376,,
0.95,0.949528545,,
1.88,1.934964329,,
0.69,0.711508118,,
0.82,1.100680172,,
0.86,0.881614909,,
0.95,0.857422635,,
0.77,0.799595535,,
0.95,0.99558562,,
0.95,1.076054692,,
0.7,0.661093384,,
0.86,0.875486568,,
0.95,0.943896294,,
2.79,3.045050144,,
0.95,0.958299592,,
0.95,0.952328175,,
0.95,1.034557298,,
0.78,1.08711639,,
0.95,1.010399088,,
5.79,5.435786128,,
4.01,4.238387346,,
0.95,0.926327884,,
0.95,0.962877229,,
2.37,2.139813632,,
0.95,0.972016558,,
3.04,2.933590293,,
0.95,0.972533226,,
0.68,0.713890195,,
4.85,4.917536378,,
0.93,1.055803359,,
6.48,5.436954618,,
4.75,4.669628143,,
4.38,4.443045974,,
