"Real NN 3 for C,0; ,None - All data","Averages for C,0; ,None","Real NN 3 for C,1; ,None - All data","Averages for C,1; ,None"
7.94,6.560402632,3.12,3.010009646
0.6,0.575758196,0.95,0.968859434
3.4,4.187635005,0.95,0.94280836
8.01,8.08978641,0.95,0.950123519
3.6,2.908938885,5.1,5.911641121
0.94,0.876621723,4.35,4.426889896
4.5,3.924954534,0.95,1.019461676
3.67,3.563501298,7.39,7.864955664
0.96,1.04509455,0.95,1.039065763
2.48,3.021932065,0.95,0.948627606
0.7,0.650756136,1.04,1.090330899
4.5,4.396074176,0.95,0.944553614
0.73,1.242569506,5.98,5.481025696
4.38,4.424252868,0.95,0.930244327
0.82,0.825448707,0.95,0.948034808
0.82,0.813741803,5.1,5.408460498
0.73,0.830896497,0.76,0.624399606
4.32,4.617334604,2.62,2.754646719
0.82,0.808961153,5.27,5.531726599
0.73,1.142566293,0.95,0.961534128
7.04,6.369375825,0.86,0.939065292
0.59,0.713781238,0.95,1.054325148
1.39,2.684512675,2.12,2.1431638
3.2,3.284414589,2.62,2.613471568
7.53,6.978129625,0.95,0.961420774
6.41,5.221196055,2.71,2.489537418
0.7,0.648735575,0.95,1.012914181
1.63,1.723808914,4.35,4.352366805
7.62,7.799538493,0.95,0.972509578
7.62,7.870451927,0.76,0.720292673
0.98,1.640055358,0.95,0.947286904
6.48,6.147913337,0.95,0.92714636
4.85,4.122863829,0.95,0.983292773
6.61,6.877945423,0.95,0.979517162
8.84,8.609371185,0.95,0.931345403
4.88,5.189236403,5.27,5.566537976
6.08,5.676292777,0.95,0.935744688
1.38,1.161670312,0.95,0.987048805
0.85,0.655542076,8.39,8.330715656
0.84,0.980594605,0.95,0.955437347
0.87,0.906400532,0.95,0.981722578
4.32,4.462681174,0.95,0.98619996
4.02,4.019173384,2.12,5.719390392
3.95,4.076737225,0.95,0.964954495
6.41,5.293257952,0.95,0.979252622
0.85,0.848094001,0.95,0.953994766
5.79,6.050275564,4.35,4.337032557
7.04,5.550703883,0.95,0.970421016
2.28,2.897619426,0.95,0.980382368
1.42,1.44850561,7.89,7.92696321
0.78,1.519896194,6.26,6.401638865
0.98,1.006883174,0.95,0.941025585
4.42,4.567487955,3.62,3.598025799
4.52,4.153948903,4.35,4.346054554
4.36,4.634904385,0.95,0.984044716
4.7,4.613091111,2.71,2.540928185
9.45,8.604153633,0.95,0.949060902
4.89,4.445856869,0.95,0.992486045
1.88,1.899806857,3.2,3.652647853
7.04,6.124280453,0.95,0.974112511
7.62,6.466101408,0.95,0.883555993
4.32,4.361975789,3.62,5.059127212
0.84,0.866285443,0.95,0.893784955
6.08,5.662447453,0.95,0.917655095
3.64,3.7438519,0.95,0.978141814
4.36,4.923548818,1.1,1.258905247
0.69,0.611178502,0.82,0.805779696
2.72,2.299605429,2.71,2.267176688
0.94,0.737358794,0.95,0.948991567
6.06,6.313431382,0.95,0.985837862
1.39,2.070400685,0.95,0.977437541
4.51,4.218826592,5.9,5.57783103
4.43,4.208628654,1.04,0.980537117
6.41,5.283272028,0.95,1.053408161
0.73,1.259818494,5.1,6.000856638
7.4,6.460146904,7.44,7.973654866
3.6,2.989116609,0.95,0.978907645
3.75,4.31915921,8.71,7.944140792
1.88,1.76535973,0.95,0.978431389
4.54,4.321429729,0.95,0.966567352
4.1,3.65122205,0.95,0.977035955
4.67,4.677984118,0.95,0.934110731
4.85,4.026926041,5.98,6.076268792
1.88,1.77951026,0.95,0.97206758
0.7,0.666000247,0.95,0.91578193
5.79,6.01973784,0.95,0.999162704
3.67,5.23203826,1.04,1.102264598
3.04,4.049707711,7.39,7.676187873
3.75,4.277508795,0.95,0.961775973
0.86,0.89283751,2.62,2.60114938
0.81,0.860322267,0.95,0.999041364
0.93,0.7728993,7.94,6.48619318
0.9,0.925605416,0.97,0.979751691
0.56,0.82050392,7.94,7.436430454
6.55,4.938434839,5.98,6.167556882
6.08,5.676957965,0.82,0.998953864
0.56,0.626510017,0.95,0.978200167
1.42,1.427458674,5.98,6.240930676
5.73,6.028562307,0.95,0.982262716
7.62,7.435031176,0.95,1.005890206
0.81,0.758891568,0.95,1.006006032
1.05,0.991672069,5.9,4.998617291
4.67,3.798432887,0.95,0.993477255
4.67,4.298705101,0.95,1.007468894
0.84,1.757126957,0.95,0.990888134
7.53,6.903689504,0.95,0.975443423
6.48,5.638684154,3.12,2.99419719
1.93,2.13988924,0.95,0.923872083
6.06,6.438923478,0.95,0.939117491
0.75,0.705187872,3.2,3.30813539
2.62,1.535373807,0.95,0.948041648
1.05,0.945066184,0.95,0.950598285
6.48,5.840199351,0.95,0.984055638
3.37,3.194484115,3.12,3.082453012
7.53,6.700643301,0.95,1.024353758
7.94,7.527473092,2.12,2.172128499
4.02,4.389613152,0.95,0.973854437
4.39,4.512376785,7.89,8.128065109
5.73,5.728870034,0.95,0.976684585
5,5.047503352,1.1,1.120023936
3.04,2.799804866,0.95,0.9287007
4.43,4.225329518,0.95,0.956694156
0.77,0.86923635,0.76,0.758538425
0.69,0.23109553,0.95,0.999135822
0.75,0.672251105,7.39,7.480722666
3.4,3.675632834,0.95,0.92768313
1.93,2.130079716,0.95,0.927544147
6.47,6.330253959,0.97,1.016952232
4.88,4.755833149,3.62,3.60456264
1.3,1.368684888,0.95,0.957212716
3.6,3.273214996,3.62,3.702892125
0.94,0.865912721,0.95,0.970766529
6.61,6.677015781,5.1,5.523728371
4.01,4.139147401,0.95,0.878671452
0.69,0.61208301,0.95,1.027688608
4.43,4.221819401,0.95,0.967467114
4.75,4.775719762,8.39,7.966354489
4.67,4.69550693,0.95,0.936573893
6.08,5.750677943,5.1,5.609457016
0.9,0.547813527,0.95,1.055365011
3.37,3.268111765,7.1,7.134567142
0.82,0.837852806,0.95,0.968178257
1.3,1.313470513,0.82,1.014064431
0.98,1.357430577,0.95,0.976777509
7.62,7.998654127,0.97,1.183617249
4.51,4.203420997,6.26,6.509588957
4.42,4.309490919,0.95,0.955170214
0.64,0.544659868,0.95,0.990140423
4.31,4.655655146,0.95,0.980816394
2.81,4.225510359,0.95,0.819314659
6.28,6.936003804,0.95,0.978246868
1.3,1.36061725,0.95,0.937334299
4.4,3.31445241,0.95,0.949660316
0.93,0.995434836,0.82,0.866156474
7.62,7.981433034,6.26,6.477828741
0.75,0.996068209,0.95,0.9528974
4.7,4.903877497,0.95,0.976268873
6.41,5.299868822,0.95,0.979438692
4.88,5.255259395,0.95,0.903581202
4.83,4.891238093,0.95,0.981010139
1.63,1.783946335,0.88,1.009494334
4.51,4.118142247,2.62,2.689496875
0.82,0.820297673,0.95,0.974021181
2.62,1.43743971,0.95,0.960027218
6.6,6.140441418,0.95,1.037582874
4.85,4.275923669,0.95,0.972454146
0.64,0.71153798,7.39,7.617453694
4.51,3.985232472,0.86,1.082088962
5.73,5.957400799,0.95,1.017362371
0.84,0.853232905,3.12,3.028144896
0.8,0.913147435,0.95,1.002011672
8.84,8.603311181,0.95,1.014443427
1.5,1.816505671,0.95,0.981130749
1.42,1.597973555,0.95,0.97537449
0.86,0.863791734,0.95,0.95136337
3.95,4.065810442,0.95,0.874638811
2.37,2.216275126,0.95,0.989810586
7.62,7.922683716,0.95,0.895754233
4.89,4.639412999,0.95,0.982104093
3.2,3.252674162,3.2,3.309900463
2.64,2.859286189,0.95,1.015449017
0.85,0.826314837,7.44,7.796396136
7.53,6.836591005,0.95,0.96926555
0.64,0.552056462,0.95,0.980501398
5.59,6.447865248,0.95,0.915741041
0.94,0.899671942,0.95,0.950636759
0.85,0.846478984,0.95,0.946927488
2.16,1.998775184,0.95,0.950874671
6.47,6.534947038,7.39,7.558568954
6.47,6.374213934,0.95,0.914177626
8.84,9.061149359,0.95,1.020715237
0.81,0.940016702,0.95,0.948859707
0.98,0.95262371,8.71,7.487686396
0.86,1.282692045,3.62,3.559717417
7.4,6.350726485,0.95,0.995080024
0.96,0.96866928,0.95,0.930266216
5.59,6.287065506,6.26,6.403688788
0.73,1.300527692,0.95,0.96046941
7.04,5.590301156,0.95,0.941129297
1.93,1.999377161,0.95,0.874604806
0.98,1.377700031,6.26,6.98114264
3.37,3.36342895,5.98,5.532208443
3.64,3.536986291,2.62,2.695744514
7.53,6.781833529,0.95,0.974629819
4.7,4.588708878,0.86,0.912086174
3.75,4.520819783,0.95,0.990811661
3.04,2.696771443,0.95,0.932804376
4.83,4.885834575,0.95,0.949528545
1.38,0.981893048,0.82,1.100680172
0.86,1.731498569,0.95,0.857422635
0.98,2.639221251,0.95,0.99558562
0.87,0.840140462,0.95,1.076054692
2.62,1.53294152,0.95,0.943896294
4.31,4.653902173,0.95,0.958299592
0.84,0.894857034,0.95,0.952328175
6.48,6.112922072,0.95,1.034557298
3.67,3.692370892,0.95,1.010399088
7.51,6.398544431,0.95,0.926327884
6.15,8.399332643,0.95,0.962877229
1.3,1.423612505,0.95,0.972016558
7.4,6.471641183,0.95,0.972533226
4.67,4.348583698,1.04,1.509927839
4.36,5.177041411,0.95,0.988818347
6.55,6.176572561,0.95,0.940446541
0.75,0.622641176,0.95,0.95716393
0.9,0.673937358,0.76,0.624035746
1.38,1.212324515,0.82,1.054041773
0.73,1.280818969,5.9,4.755635023
0.83,1.371897951,0.95,0.942373723
6.61,6.996281981,0.95,0.966407955
3.6,3.444546521,0.95,0.976601228
5.79,6.010842681,0.95,0.992314965
6.41,5.79518199,0.95,0.975370347
4.36,4.243402004,1.04,1.238414675
4.01,4.19816649,6.26,6.611557364
0.7,0.726966023,0.95,0.973102748
1.63,1.747752994,0.95,0.961801946
2.62,1.838614106,0.95,0.909176007
4.89,4.494754076,0.95,1.05677101
1.39,3.659912229,0.95,1.00685887
7.12,7.248562217,0.95,0.960482448
0.59,0.736896098,0.95,0.95743683
0.68,1.124354333,7.89,8.217329979
4.52,3.866305649,3.62,3.578111351
0.86,1.070631653,0.95,0.892473802
7.04,6.16480577,0.95,0.96364224
5.52,5.760649443,7.1,6.59168148
2.48,2.595069826,0.95,0.944610164
4.52,4.11171174,5.1,6.113929987
1.63,1.686571389,0.95,0.970298722
4.67,3.894889534,0.95,0.929028779
6.69,6.967803478,0.95,0.975295618
2.81,3.120655894,8.39,8.458256245
7.04,6.209500313,0.95,0.972804531
4.42,4.589148998,0.95,0.98521997
0.64,0.689837478,0.95,1.002003327
2.81,3.083223403,0.95,0.991417795
0.9,0.682970032,0.95,0.983220309
1.93,1.929907382,0.97,0.976023257
0.87,0.678959504,0.95,0.93973802
4.5,4.456056833,2.62,2.618354201
6.47,5.33265698,0.88,0.921886697
6.28,6.961550355,7.1,6.988720179
4.67,4.045468688,0.95,0.951569036
3.95,4.109013855,0.95,0.968907505
3.2,3.3930251,0.76,0.928275988
4.39,2.892826974,7.39,7.878958583
6.08,5.875703812,0.95,0.930387169
3.1,2.649244964,2.71,2.722208619
7.12,7.234107018,6.26,6.444236159
7.94,7.578199506,0.95,0.972744077
6.41,5.626074433,0.95,1.011356696
2.16,2.271468282,0.95,0.975059465
0.9,0.883842036,0.95,1.01247631
0.77,0.68220824,8.71,7.664322734
4.75,4.854572415,0.95,0.905681461
4.38,4.44411552,0.95,0.970708624
0.78,1.223065004,5.27,5.319992661
3.67,3.818871915,0.95,0.932570532
4.33,4.154593945,0.95,0.977830634
8.84,9.006094456,3.12,3.953134894
0.84,0.893511817,0.95,0.985356316
7.94,7.518001795,2.71,2.765986502
4.67,3.939718723,1.04,1.125417784
4.7,4.54008317,0.95,0.924645483
1.42,1.113568172,0.76,3.438492715
0.75,0.596813962,0.95,0.971421391
5.52,5.750070333,3.2,3.459932089
4.67,4.300674081,0.95,1.042431071
0.6,0.79514873,0.95,0.960537449
0.83,1.095230266,7.39,7.782097936
3.2,3.143388748,3.62,3.639139771
6.41,5.235608578,5.1,5.70034039
4.01,4.218155742,0.95,0.997678161
6.61,6.961674094,3.2,3.288223445
9.45,9.14276886,3.12,3.040718555
1.63,1.764573276,0.95,0.851799831
0.84,0.864679083,5.27,5.31714201
3.6,3.456926346,5.98,6.096377254
1.38,1.140076935,0.88,0.931471333
0.69,0.68409726,1.1,1.060716197
4.83,4.929540157,2.71,2.629306316
4.32,4.373595834,0.95,1.015216291
0.56,0.680810586,3.12,2.944844425
0.85,0.838899508,0.86,0.89810288
4.33,4.158651471,0.95,0.981655642
5,5.012469411,0.95,0.985819042
2.81,3.249727786,0.95,0.973253891
0.7,0.595515415,0.95,0.966480523
6.55,4.642837524,0.97,1.088466778
5.06,4.14892149,0.95,1.032558054
0.86,0.837328121,0.95,0.961218804
6.55,6.032425523,2.12,2.552209735
6.15,5.961048841,2.62,3.956002653
2.16,2.261744499,3.62,3.532140076
8.01,8.344824076,1.1,1.142970175
0.75,0.71230191,0.88,0.963721827
0.87,0.905050471,0.86,0.893747255
6.55,4.626064181,0.97,1.097252816
6.6,6.073214173,3.62,3.630429149
6.28,7.057908177,6.26,6.810891509
0.56,0.748421133,0.95,0.955474019
0.8,1.092645347,3.62,3.521634519
3.67,3.565128326,0.76,0.782653332
4.67,4.270427823,0.95,0.977720186
3.6,3.44960469,0.95,1.018796623
6.6,6.269074559,0.95,0.927412853
1.49,1.588964313,0.88,1.063249528
0.6,0.584075935,0.95,0.928978518
8.01,8.115938783,5.1,5.541699886
6.64,6.402569294,0.95,1.029222772
8.01,8.061566591,0.95,0.95591481
3.1,2.516750842,6.26,6.570677161
0.93,0.821120605,0.95,0.949847549
2.81,3.051266015,6.26,6.67241466
7.12,7.302037477,0.95,0.954963744
0.81,0.876812398,0.95,0.930365682
3.75,3.920588553,2.62,2.857139111
4.33,3.972750008,0.95,0.923970506
4.39,4.460646629,0.95,0.982872888
4.33,4.146386385,0.95,1.047458977
0.84,0.877070576,0.95,0.977639616
3.1,2.705005884,0.95,0.969253957
1.38,1.054134443,0.95,0.95613578
5.79,5.996777773,0.95,0.91934137
3.4,3.34220171,0.95,1.01188463
7.12,7.283141732,0.95,0.968923748
5.73,5.691826701,0.95,0.988555595
6.47,6.27791357,0.95,0.94005762
6.55,5.658119321,1.1,1.481941186
4.83,5.466758847,0.95,0.941566452
7.94,7.409568191,5.1,5.567250013
0.77,0.808585882,0.88,0.930115342
0.81,0.938014761,2.12,2.174417973
0.7,0.747844309,1.1,1.213301823
4.5,3.227708638,4.35,4.3098948
0.64,0.622735642,0.95,0.999673739
2.48,2.608456433,0.95,1.001102149
3.2,3.303724229,0.95,0.980022073
6.48,6.28108263,7.89,7.704280734
0.82,0.406137571,4.35,4.369013906
4.36,4.722835541,0.95,0.96629931
0.69,0.645754829,0.95,0.969146863
0.8,0.972120717,5.27,4.451930046
0.6,0.606304497,0.95,0.913891137
3.75,4.522643566,0.95,1.048836142
3.64,3.8319875,0.95,1.010882214
9.45,8.561793566,6.26,6.760256648
4.31,4.53240478,0.95,0.965052709
8.84,8.673153639,2.62,4.807015002
0.75,0.604588062,0.95,0.966741636
6.55,6.363948822,7.44,8.06765008
6.69,6.910067677,0.95,1.010776341
0.73,1.201440603,0.97,1.18740806
4.51,3.731455505,0.95,0.986537784
4.5,3.966254592,0.95,0.862832129
5.73,6.11841166,8.71,6.34392941
0.85,0.870696023,0.95,0.966113687
5.52,5.602998972,5.27,4.79097724
7.62,8.080517173,5.98,6.118291497
0.75,0.608561277,3.2,4.147339284
3.04,2.755831122,0.95,0.932414621
6.69,6.385021329,3.2,3.390999556
4.1,4.227099955,0.95,0.927292615
4.54,4.065603733,0.95,1.024222121
6.47,6.325931787,0.76,0.743281931
2.72,2.128578365,0.95,0.940416366
6.47,6.506538391,0.97,1.186903745
4.83,5.886414409,0.95,0.919271976
4.38,4.216750622,0.95,0.928293854
1.5,1.650807053,5.27,5.285417676
2.64,2.483661234,3.12,3.167568862
5.59,6.465667009,0.95,1.003862798
1.05,0.934619665,8.39,8.342416763
4.83,5.631241322,0.76,0.823194623
3.75,4.987657905,3.12,3.316666484
1.88,1.759353578,0.95,0.972667664
4.54,4.240182459,8.39,7.635612607
4.01,4.198476136,2.12,2.164887846
0.68,0.943401292,0.95,0.946854845
4.42,4.05392468,0.95,0.945327431
8.01,8.33355093,5.1,5.493995667
4.1,3.92306,0.95,0.884900123
5.79,5.939894557,0.95,1.02843672
0.73,1.417120129,0.95,0.973138496
0.81,0.853022754,0.95,0.956869423
1.39,2.309481084,2.62,2.836739063
3.1,2.982826412,0.95,0.955686375
0.6,0.644512214,0.95,0.992585495
4.39,4.372967839,5.98,6.041407824
0.56,0.454602502,0.95,0.980573371
6.06,6.273941517,0.95,1.064538181
3.75,3.867288709,2.62,2.59073168
0.81,0.874209136,0.95,0.994769812
0.75,0.593416616,0.95,0.854911551
0.96,1.360497147,0.95,0.945712358
6.48,6.165638328,0.95,0.988437131
7.4,5.405203938,2.12,3.146503568
6.61,7.335176468,0.95,0.992412403
0.6,0.557866894,0.95,1.005069494
2.37,2.083418041,0.95,0.944224
0.9,0.918122783,0.95,0.962101072
0.86,1.351489216,0.95,0.969191536
4.32,4.407514691,0.95,0.836133435
4.4,3.864658952,0.95,1.054388419
0.84,0.987110972,1.04,1.209448129
0.7,0.791613296,0.82,1.012792066
4.42,4.174797654,0.95,0.974901199
0.56,0.127765752,0.95,0.922540665
7.94,7.405633569,8.71,6.420273781
0.75,0.625874802,0.95,0.895268545
8.84,8.144101739,0.95,0.966850758
0.59,0.693339735,0.95,0.954035312
0.93,0.9855555,0.95,0.930519104
0.81,0.907116622,7.89,7.780967712
4.7,4.348941922,5.1,6.532555223
1.42,1.278027579,1.1,1.256511644
6.41,5.287258863,0.95,0.970480576
0.75,0.75889504,0.95,0.94959119
1.63,1.796068668,0.95,0.9490657
5,4.877386212,2.12,2.205508113
6.08,5.682275772,0.95,1.045457244
0.87,0.906630486,0.95,0.987132385
0.69,0.733918488,7.39,7.822939992
4.02,4.124507308,3.62,3.801603079
2.62,1.482596874,0.95,1.026965633
4.4,4.355046153,0.95,0.964552492
0.73,1.280867308,1.04,0.845940754
4.52,4.137384892,1.04,1.301356286
3.75,3.711475194,0.86,1.046782434
0.59,0.783295557,0.95,0.967749745
4.43,4.22052145,1.1,1.255844325
0.84,0.824493378,0.95,0.976072505
1.39,2.194801301,2.12,2.154144645
0.87,0.925215274,0.82,0.981297746
0.78,1.405693695,5.27,5.325283766
7.53,5.607018828,3.62,3.614964187
6.61,6.7362746,0.95,0.973675147
1.5,1.897099167,0.95,0.97129719
4.67,4.933912039,0.95,0.971080408
1.42,1.112138703,0.97,1.119086102
3.6,3.005158424,0.95,1.092928663
3.64,3.699398816,0.95,0.935236394
0.59,0.668627128,0.95,0.988517404
0.83,1.083283663,5.1,6.170309782
1.42,1.678725868,0.95,0.988047153
6.48,6.235177398,0.95,0.979648158
0.93,0.798808038,0.97,0.991374075
6.15,5.884667039,1.04,1.449223906
4.67,4.92150259,0.95,0.949220464
5.52,5.638177872,4.35,4.327934146
6.6,6.279072165,3.62,3.675026357
0.73,1.203335553,0.95,0.97277385
4.52,4.021746337,0.86,0.898468047
4.01,4.229924083,0.95,1.004900232
4.83,5.147922277,0.95,0.959066331
5.59,6.525340796,5.98,6.017028809
0.6,0.988061383,7.94,5.305740833
7.51,7.103785515,0.95,0.95257242
6.48,5.615700603,0.95,0.940610573
0.94,0.869610444,0.95,0.969771802
4.83,5.638165355,0.95,0.966994315
4.33,4.0473544,4.35,4.377208233
6.06,6.578193903,0.95,0.984421447
8.01,8.254947662,0.95,0.976406276
5,4.874281764,0.95,1.026957735
2.64,2.963753939,0.95,0.948444858
1.42,1.645025253,0.95,0.959380135
7.53,6.822135806,0.95,0.954017505
1.39,2.338897467,0.95,0.98886323
4.36,4.217475951,0.95,0.954653099
3.75,4.443944752,0.95,0.941195473
0.73,1.250981092,1.04,1.379750431
4.54,4.188199043,0.86,1.049895331
0.98,1.303729743,0.95,0.942234904
0.77,0.852263436,2.12,2.154025793
4.67,4.700460434,0.95,1.020913452
0.68,1.079322845,7.1,7.136200786
6.55,5.697392464,0.95,0.964140713
7.62,6.338749766,0.95,0.942892775
7.51,6.661045909,0.95,0.943400264
9.45,8.951043129,0.95,0.984144151
7.62,6.350018263,0.95,0.947092518
3.6,2.981913865,0.86,0.904428393
7.04,6.073484898,0.95,0.996072978
3.37,3.336358607,7.89,8.147313714
7.62,6.216919065,0.95,0.972965792
4.52,4.070628524,2.62,2.630512297
2.81,3.28647548,0.95,0.993599832
0.64,0.69966349,3.62,3.512644708
0.84,0.823302373,0.95,1.043779731
0.84,0.886221483,0.95,0.919687241
4.33,4.362446189,0.95,0.945321843
4.02,4.515417814,0.95,0.947178259
6.47,6.53986156,0.95,0.934720546
0.93,0.794370815,0.95,0.951945662
0.8,0.873930812,0.95,0.979597539
3.4,3.645597935,0.95,0.998777062
4.51,4.209358096,0.95,0.976054251
4.67,4.056521297,0.95,0.976648852
1.42,1.226920724,0.95,0.980393186
4.83,4.930879354,0.95,0.994453132
0.73,1.316360295,0.95,0.940137565
4.36,4.791135907,0.95,0.875880256
2.72,2.347265124,0.95,0.922897786
1.93,2.073640972,7.89,8.127017617
6.6,6.631387472,0.95,0.992305905
0.98,1.119937479,7.39,7.83893919
4.5,4.505087256,0.76,0.842117712
3.64,3.707244754,0.95,0.965223148
5.73,5.953668833,3.62,3.531328082
7.04,5.592040658,1.04,1.418694317
5,4.851693511,7.1,6.959354281
6.48,6.161985517,0.95,0.965101108
0.77,0.698098212,0.95,0.993414074
4.5,4.501603603,5.27,5.390330553
1.42,1.835544407,0.95,0.955230981
4.4,4.485666037,0.95,0.97704424
7.4,6.309115648,1.04,1.128258973
4.02,4.4929322,0.95,0.957417607
4.5,4.506562471,7.44,8.061116219
1.88,1.837432325,0.95,0.966076642
3.75,3.857468486,0.95,0.964568973
6.41,5.242398739,0.95,0.973970488
3.2,3.410976112,0.95,1.005298436
6.6,6.60378027,7.44,7.899985909
0.59,0.803435639,0.95,0.980187833
6.28,5.696168303,0.95,0.986733824
4.01,4.243315995,1.04,1.387267441
4.36,5.212949753,0.95,0.995397195
4.5,4.548858762,0.95,0.990813822
3.64,3.726564109,0.95,0.930883229
1.39,2.379016429,0.95,1.108087718
3.95,4.046316206,0.95,0.94736819
7.51,7.121121645,5.27,5.57680738
4.42,4.140471816,5.9,5.63176775
7.94,7.512494564,7.39,7.637081742
4.51,4.255518317,0.95,0.96986188
4.51,4.186242282,0.95,0.933674902
4.4,3.356946766,0.82,1.032597184
1.88,1.786866486,0.95,0.972202256
4.67,4.098991334,0.95,0.9755373
2.16,1.988226026,7.1,7.145405769
0.93,0.750833303,0.95,0.957742438
4.31,4.585854769,0.95,0.905714035
0.77,0.642796986,0.95,1.000118792
3.1,2.763611615,0.95,0.972472668
4.43,4.163299978,2.62,2.815374136
4.29,4.410219908,4.35,4.303902149
4.83,5.041010499,0.95,0.860758051
6.41,5.325929403,0.95,0.897812903
0.85,0.834505558,2.62,2.52023381
1.49,1.636452496,5.1,6.032739758
9.45,9.330338001,0.95,0.980188772
0.87,0.914956883,0.95,0.946932748
1.05,0.995233774,0.95,0.951811746
4.31,4.350965858,0.95,0.987106383
4.42,4.461258531,2.62,2.594183326
3.37,3.577621639,0.95,0.915760785
6.61,6.53057754,3.12,3.038985252
1.42,1.622020632,0.95,0.946929201
0.8,0.914055184,,
5.52,5.696474671,,
0.67,0.764543846,,
3.67,3.767769575,,
1.42,1.565755904,,
0.6,0.861005753,,
0.84,0.879194543,,
0.87,0.743066534,,
0.6,0.532720104,,
4.4,4.389020801,,
3.6,2.939157069,,
7.94,5.594343424,,
0.7,0.591385186,,
4.36,3.969182491,,
2.28,1.810321599,,
4.51,4.187467694,,
0.86,0.867572457,,
0.86,0.84849529,,
0.73,0.961220741,,
0.7,0.691286542,,
3.67,3.564785957,,
7.12,6.916543961,,
1.93,2.045564502,,
0.84,0.873206645,,
4.38,4.420055151,,
7.4,4.939579248,,
4.83,5.193529606,,
5.73,6.151379585,,
3.95,3.446705163,,
3.6,3.473102033,,
3.95,4.128971159,,
3.2,3.301325977,,
2.72,2.132994682,,
0.6,0.79872942,,
0.64,0.660696477,,
0.81,0.938036054,,
3.75,3.924636006,,
0.67,0.789267808,,
0.59,0.737900347,,
4.67,4.302642584,,
8.01,8.044595361,,
3.95,3.520532429,,
3.75,3.853292465,,
1.3,1.328065157,,
3.64,3.505603611,,
7.4,6.423530698,,
0.6,0.566164732,,
3.67,4.749204636,,
0.86,0.848742098,,
1.49,1.639790148,,
0.83,1.099060163,,
1.5,1.752390593,,
2.28,1.816248864,,
1.5,1.839286476,,
5.59,6.092718482,,
4.29,4.555166602,,
6.47,6.238072038,,
6.08,4.695774496,,
1.63,1.758703262,,
0.73,1.339489669,,
3.75,4.16387701,,
5.52,5.68664813,,
4.29,5.036125898,,
4.52,4.104605973,,
0.94,0.90024516,,
7.94,6.598266006,,
1.3,1.423396319,,
0.7,0.821897089,,
3.04,2.788815916,,
8.01,8.336473227,,
4.89,4.48561573,,
3.04,3.020059109,,
6.15,5.871130943,,
7.53,6.751407266,,
3.04,2.701315463,,
1.38,0.95986639,,
1.88,1.733028293,,
2.28,2.682448089,,
1.63,1.752480626,,
3.4,3.603756309,,
0.67,0.781563789,,
1.5,1.710434884,,
2.79,2.479310513,,
0.9,0.275119714,,
0.69,0.819569796,,
0.73,1.244906843,,
6.47,6.06972456,,
3.37,3.279836774,,
0.77,0.87959002,,
4.75,4.77965641,,
6.15,5.906359553,,
7.51,5.891588569,,
5.59,6.571455956,,
5,5.299821973,,
6.06,6.350310326,,
2.48,3.941359401,,
4.88,5.345886946,,
1.88,1.858521789,,
2.16,2.25636667,,
6.48,6.199464679,,
1.63,1.905554414,,
1.42,1.591163158,,
7.12,6.979875088,,
1.93,2.163801819,,
5,5.071010232,,
4.32,4.461068034,,
0.68,0.932727709,,
0.7,0.648221962,,
3.75,5.346212268,,
1.05,1.054601476,,
5.59,6.596898794,,
4.75,4.502979159,,
5.59,6.587556124,,
4.43,4.298232436,,
4.32,4.470137715,,
1.38,2.58866173,,
2.28,2.388215065,,
1.38,0.998012885,,
4.43,4.227993488,,
6.47,6.08378613,,
6.64,6.445014238,,
4.31,4.399568677,,
3.75,4.303260326,,
3.4,3.446969569,,
7.62,6.40592432,,
4.5,4.41261363,,
1.88,1.810912341,,
6.15,6.052487612,,
3.6,3.222211003,,
5.06,4.118253946,,
5.59,6.593586087,,
7.94,7.477477431,,
4.85,4.24730593,,
7.4,6.529368281,,
2.81,3.1633057,,
5,4.855305195,,
3.67,3.713543177,,
0.69,0.197381027,,
3.75,4.020022929,,
6.28,6.991663814,,
0.84,0.815216273,,
2.28,2.445800126,,
0.7,0.6513265,,
0.81,0.918169707,,
8.01,7.615553737,,
6.48,6.276416659,,
1.42,1.404459387,,
2.81,4.030688703,,
1.63,1.871052116,,
1.3,1.414055437,,
3.95,4.254994214,,
0.7,0.839162752,,
4.43,4.184418082,,
0.98,2.494873762,,
0.85,0.831259429,,
0.59,0.653315946,,
0.83,1.932201892,,
1.63,1.530025631,,
0.94,0.870156199,,
7.12,7.266126633,,
4.1,3.782767475,,
3.37,3.279663205,,
1.63,1.80609104,,
4.85,4.623480678,,
4.52,4.09936446,,
4.43,3.386832058,,
0.8,0.866651222,,
0.73,1.230788529,,
0.86,1.134653285,,
4.02,3.846933544,,
7.94,7.630899072,,
1.42,1.753267616,,
0.82,0.814949036,,
4.43,4.254856706,,
0.64,0.701848052,,
0.85,0.451808184,,
2.37,2.108412236,,
6.28,7.049111485,,
4.7,4.479215026,,
0.8,0.932508469,,
4.42,4.561463237,,
0.68,0.79872942,,
5.73,6.134422779,,
0.83,1.126299068,,
2.81,3.062207282,,
8.01,8.338993788,,
3.95,3.962174952,,
0.98,1.242451519,,
4.31,4.452380776,,
4.39,4.447075486,,
0.7,0.602764428,,
4.33,4.03306818,,
0.84,0.853927493,,
4.51,4.030983388,,
